"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US13039010604","Census Tract 106.04, Camden County, Georgia","3434","667",
"1400000US13039990000","Census Tract 9900, Camden County, Georgia","0","14",
"1400000US13043950100","Census Tract 9501, Candler County, Georgia","4907","466",
"1400000US13043950200","Census Tract 9502, Candler County, Georgia","3697","614",
"1400000US13043950300","Census Tract 9503, Candler County, Georgia","2230","417",
"1400000US13045910101","Census Tract 9101.01, Carroll County, Georgia","5971","683",
"1400000US13045910103","Census Tract 9101.03, Carroll County, Georgia","4976","584",
"1400000US13045910105","Census Tract 9101.05, Carroll County, Georgia","5229","651",
"1400000US13045910106","Census Tract 9101.06, Carroll County, Georgia","5396","904",
"1400000US13045910201","Census Tract 9102.01, Carroll County, Georgia","3466","528",
"1400000US13045910202","Census Tract 9102.02, Carroll County, Georgia","5078","1175",
"1400000US13045910203","Census Tract 9102.03, Carroll County, Georgia","4319","823",
"1400000US13045910301","Census Tract 9103.01, Carroll County, Georgia","3151","436",
"1400000US13045910302","Census Tract 9103.02, Carroll County, Georgia","3892","658",
"1400000US13045910400","Census Tract 9104, Carroll County, Georgia","3492","620",
"1400000US13045910502","Census Tract 9105.02, Carroll County, Georgia","3176","584",
"1400000US13045910503","Census Tract 9105.03, Carroll County, Georgia","3970","744",
"1400000US13045910504","Census Tract 9105.04, Carroll County, Georgia","3914","605",
"1400000US13045910600","Census Tract 9106, Carroll County, Georgia","6326","933",
"1400000US13045910704","Census Tract 9107.04, Carroll County, Georgia","3652","365",
"1400000US13045910705","Census Tract 9107.05, Carroll County, Georgia","5289","773",
"1400000US13045910706","Census Tract 9107.06, Carroll County, Georgia","5177","1097",
"1400000US13045910707","Census Tract 9107.07, Carroll County, Georgia","4631","795",
"1400000US13045910708","Census Tract 9107.08, Carroll County, Georgia","4004","639",
"1400000US13045910709","Census Tract 9107.09, Carroll County, Georgia","3666","654",
"1400000US13045910800","Census Tract 9108, Carroll County, Georgia","4287","643",
"1400000US13045910900","Census Tract 9109, Carroll County, Georgia","4455","602",
"1400000US13045911001","Census Tract 9110.01, Carroll County, Georgia","3615","665",
"1400000US13045911002","Census Tract 9110.02, Carroll County, Georgia","3100","756",
"1400000US13045911101","Census Tract 9111.01, Carroll County, Georgia","4988","877",
"1400000US13045911102","Census Tract 9111.02, Carroll County, Georgia","3102","477",
"1400000US13045911201","Census Tract 9112.01, Carroll County, Georgia","3044","414",
"1400000US13045911202","Census Tract 9112.02, Carroll County, Georgia","3326","985",
"1400000US13047030100","Census Tract 301, Catoosa County, Georgia","6425","772",
"1400000US13047030201","Census Tract 302.01, Catoosa County, Georgia","5578","586",
"1400000US13047030202","Census Tract 302.02, Catoosa County, Georgia","6782","919",
"1400000US13047030303","Census Tract 303.03, Catoosa County, Georgia","3865","744",
"1400000US13047030304","Census Tract 303.04, Catoosa County, Georgia","3884","604",
"1400000US13047030305","Census Tract 303.05, Catoosa County, Georgia","1982","213",
"1400000US13047030306","Census Tract 303.06, Catoosa County, Georgia","5473","825",
"1400000US13047030402","Census Tract 304.02, Catoosa County, Georgia","6429","969",
"1400000US13047030403","Census Tract 304.03, Catoosa County, Georgia","4921","568",
"1400000US13047030404","Census Tract 304.04, Catoosa County, Georgia","2281","540",
"1400000US13047030501","Census Tract 305.01, Catoosa County, Georgia","2845","396",
"1400000US13047030502","Census Tract 305.02, Catoosa County, Georgia","3564","862",
"1400000US13047030600","Census Tract 306, Catoosa County, Georgia","5851","832",
"1400000US13047030701","Census Tract 307.01, Catoosa County, Georgia","2819","471",
"1400000US13047030702","Census Tract 307.02, Catoosa County, Georgia","4482","626",
"1400000US13049010101","Census Tract 101.01, Charlton County, Georgia","4994","519",
"1400000US13049010102","Census Tract 101.02, Charlton County, Georgia","4732","511",
"1400000US13049010200","Census Tract 102, Charlton County, Georgia","3306","424",
"1400000US13051000601","Census Tract 6.01, Chatham County, Georgia","5387","927",
"1400000US13051001100","Census Tract 11, Chatham County, Georgia","1705","265",
"1400000US13051001200","Census Tract 12, Chatham County, Georgia","2719","578",
"1400000US13051002000","Census Tract 20, Chatham County, Georgia","1408","279",
"1400000US13051002100","Census Tract 21, Chatham County, Georgia","2409","504",
"1400000US13051002200","Census Tract 22, Chatham County, Georgia","4376","604",
"1400000US13051002300","Census Tract 23, Chatham County, Georgia","1692","313",
"1400000US13051002600","Census Tract 26, Chatham County, Georgia","1783","305",
"1400000US13051002700","Census Tract 27, Chatham County, Georgia","3047","495",
"1400000US13051002800","Census Tract 28, Chatham County, Georgia","3194","685",
"1400000US13051002900","Census Tract 29, Chatham County, Georgia","2723","337",
