"GEO_ID","NAME","B01003_001M","B01003_001E",
"Geography","Geographic Area Name","Margin of Error!!Total","Estimate!!Total",
"1400000US13091960600","Census Tract 9606, Dodge County, Georgia","378","2064",
"1400000US13093970100","Census Tract 9701, Dooly County, Georgia","728","5881",
"1400000US13093970200","Census Tract 9702, Dooly County, Georgia","370","1759",
"1400000US13093970300","Census Tract 9703, Dooly County, Georgia","531","6643",
"1400000US13095000100","Census Tract 1, Dougherty County, Georgia","816","5976",
"1400000US13095000200","Census Tract 2, Dougherty County, Georgia","572","3285",
"1400000US13095000400","Census Tract 4, Dougherty County, Georgia","642","5921",
"1400000US13095000501","Census Tract 5.01, Dougherty County, Georgia","472","5068",
"1400000US13095000502","Census Tract 5.02, Dougherty County, Georgia","265","4168",
"1400000US13095000600","Census Tract 6, Dougherty County, Georgia","247","2683",
"1400000US13095000700","Census Tract 7, Dougherty County, Georgia","233","1877",
"1400000US13095000800","Census Tract 8, Dougherty County, Georgia","498","1836",
"1400000US13095000900","Census Tract 9, Dougherty County, Georgia","288","2167",
"1400000US13095001000","Census Tract 10, Dougherty County, Georgia","218","1836",
"1400000US13095001100","Census Tract 11, Dougherty County, Georgia","805","6812",
"1400000US13095001403","Census Tract 14.03, Dougherty County, Georgia","547","2995",
"1400000US13095001500","Census Tract 15, Dougherty County, Georgia","494","3109",
"1400000US13095010302","Census Tract 103.02, Dougherty County, Georgia","558","5663",
"1400000US13095010401","Census Tract 104.01, Dougherty County, Georgia","436","6382",
"1400000US13095010402","Census Tract 104.02, Dougherty County, Georgia","380","3350",
"1400000US13095010403","Census Tract 104.03, Dougherty County, Georgia","258","1663",
"1400000US13095010500","Census Tract 105, Dougherty County, Georgia","239","2163",
"1400000US13095010601","Census Tract 106.01, Dougherty County, Georgia","353","2810",
"1400000US13095010602","Census Tract 106.02, Dougherty County, Georgia","497","4036",
"1400000US13095010700","Census Tract 107, Dougherty County, Georgia","777","5704",
"1400000US13095010900","Census Tract 109, Dougherty County, Georgia","242","2042",
"1400000US13095011000","Census Tract 110, Dougherty County, Georgia","306","2458",
"1400000US13095011200","Census Tract 112, Dougherty County, Georgia","679","4842",
"1400000US13095011300","Census Tract 113, Dougherty County, Georgia","319","2242",
"1400000US13095011400","Census Tract 114, Dougherty County, Georgia","298","1220",
"1400000US13095011600","Census Tract 116, Dougherty County, Georgia","327","2206",
"1400000US13097080102","Census Tract 801.02, Douglas County, Georgia","770","7600",
"1400000US13097080103","Census Tract 801.03, Douglas County, Georgia","599","6530",
"1400000US13097080201","Census Tract 802.01, Douglas County, Georgia","719","6204",
"1400000US13097080202","Census Tract 802.02, Douglas County, Georgia","808","9200",
"1400000US13097080301","Census Tract 803.01, Douglas County, Georgia","869","11236",
"1400000US13097080303","Census Tract 803.03, Douglas County, Georgia","533","3315",
"1400000US13097080304","Census Tract 803.04, Douglas County, Georgia","474","4893",
"1400000US13097080402","Census Tract 804.02, Douglas County, Georgia","596","7763",
"1400000US13097080403","Census Tract 804.03, Douglas County, Georgia","568","4419",
"1400000US13097080404","Census Tract 804.04, Douglas County, Georgia","636","7214",
"1400000US13097080505","Census Tract 805.05, Douglas County, Georgia","443","4039",
"1400000US13097080506","Census Tract 805.06, Douglas County, Georgia","490","5836",
"1400000US13097080507","Census Tract 805.07, Douglas County, Georgia","264","3396",
"1400000US13097080508","Census Tract 805.08, Douglas County, Georgia","729","5684",
"1400000US13097080509","Census Tract 805.09, Douglas County, Georgia","651","4822",
"1400000US13097080510","Census Tract 805.10, Douglas County, Georgia","568","7170",
"1400000US13097080511","Census Tract 805.11, Douglas County, Georgia","612","8706",
"1400000US13097080602","Census Tract 806.02, Douglas County, Georgia","518","5661",
"1400000US13097080603","Census Tract 806.03, Douglas County, Georgia","515","5762",
"1400000US13097080604","Census Tract 806.04, Douglas County, Georgia","594","8350",
"1400000US13099090100","Census Tract 901, Early County, Georgia","285","1237",
"1400000US13099090200","Census Tract 902, Early County, Georgia","302","2468",
"1400000US13099090300","Census Tract 903, Early County, Georgia","359","1532",
"1400000US13099090400","Census Tract 904, Early County, Georgia","446","4009",
"1400000US13099090500","Census Tract 905, Early County, Georgia","386","2040",
"1400000US13101880100","Census Tract 8801, Echols County, Georgia","354","1961",
"1400000US13101880200","Census Tract 8802, Echols County, Georgia","354","2012",
"1400000US13103030100","Census Tract 301, Effingham County, Georgia","295","3238",
"1400000US13103030202","Census Tract 302.02, Effingham County, Georgia","445","5691",
"1400000US13103030203","Census Tract 302.03, Effingham County, Georgia","527","7028",
"1400000US13103030204","Census Tract 302.04, Effingham County, Georgia","461","3173",
"1400000US13103030301","Census Tract 303.01, Effingham County, Georgia","317","4239",
"1400000US13103030303","Census Tract 303.03, Effingham County, Georgia","246","2168",
"1400000US13103030304","Census Tract 303.04, Effingham County, Georgia","644","7503",
"1400000US13103030305","Census Tract 303.05, Effingham County, Georgia","790","7752",
"1400000US13103030401","Census Tract 304.01, Effingham County, Georgia","460","4455",
"1400000US13103030402","Census Tract 304.02, Effingham County, Georgia","467","5266",
"1400000US13105000100","Census Tract 1, Elbert County, Georgia","333","3426",
"1400000US13105000200","Census Tract 2, Elbert County, Georgia","415","3184",
"1400000US13105000300","Census Tract 3, Elbert County, Georgia","398","3451",
"1400000US13105000400","Census Tract 4, Elbert County, Georgia","354","4173",
"1400000US13105000500","Census Tract 5, Elbert County, Georgia","533","6187",
"1400000US13107970100","Census Tract 9701, Emanuel County, Georgia","502","5229",
"1400000US13107970200","Census Tract 9702, Emanuel County, Georgia","278","1899",
"1400000US13107970300","Census Tract 9703, Emanuel County, Georgia","462","3860",
"1400000US13107970400","Census Tract 9704, Emanuel County, Georgia","465","4558",
"1400000US13107970500","Census Tract 9705, Emanuel County, Georgia","302","1463",
"1400000US13107970600","Census Tract 9706, Emanuel County, Georgia","675","5339",
"1400000US13109970100","Census Tract 9701, Evans County, Georgia","361","2543",
"1400000US13109970200","Census Tract 9702, Evans County, Georgia","419","4114",
"1400000US13109970300","Census Tract 9703, Evans County, Georgia","466","4309",
"1400000US13111050100","Census Tract 501, Fannin County, Georgia","474","3495",
"1400000US13111050200","Census Tract 502, Fannin County, Georgia","522","6573",
"1400000US13111050300","Census Tract 503, Fannin County, Georgia","399","2394",
"1400000US13111050400","Census Tract 504, Fannin County, Georgia","602","6419",
"1400000US13111050500","Census Tract 505, Fannin County, Georgia","470","4456",
"1400000US13113140101","Census Tract 1401.01, Fayette County, Georgia","559","7509",
"1400000US13113140102","Census Tract 1401.02, Fayette County, Georgia","459","5723",
"1400000US13113140203","Census Tract 1402.03, Fayette County, Georgia","270","5354",
"1400000US13113140204","Census Tract 1402.04, Fayette County, Georgia","437","5489",
"1400000US13113140206","Census Tract 1402.06, Fayette County, Georgia","305","4213",
"1400000US13113140207","Census Tract 1402.07, Fayette County, Georgia","319","5831",
"1400000US13113140208","Census Tract 1402.08, Fayette County, Georgia","350","7476",
"1400000US13113140303","Census Tract 1403.03, Fayette County, Georgia","362","4562",
"1400000US13113140304","Census Tract 1403.04, Fayette County, Georgia","368","5832",
"1400000US13113140305","Census Tract 1403.05, Fayette County, Georgia","309","4069",
"1400000US13113140306","Census Tract 1403.06, Fayette County, Georgia","421","7435",
"1400000US13113140307","Census Tract 1403.07, Fayette County, Georgia","345","4921",
"1400000US13113140403","Census Tract 1404.03, Fayette County, Georgia","391","5220",
"1400000US13113140404","Census Tract 1404.04, Fayette County, Georgia","364","5304",
"1400000US13113140405","Census Tract 1404.05, Fayette County, Georgia","237","3367",
"1400000US13113140406","Census Tract 1404.06, Fayette County, Georgia","455","3610",
"1400000US13113140407","Census Tract 1404.07, Fayette County, Georgia","492","7308",
"1400000US13113140408","Census Tract 1404.08, Fayette County, Georgia","209","3434",
"1400000US13113140501","Census Tract 1405.01, Fayette County, Georgia","405","5629",
"1400000US13113140502","Census Tract 1405.02, Fayette County, Georgia","277","3058",
"1400000US13115000100","Census Tract 1, Floyd County, Georgia","458","4129",
"1400000US13115000201","Census Tract 2.01, Floyd County, Georgia","693","6559",
"1400000US13115000202","Census Tract 2.02, Floyd County, Georgia","346","4124",
"1400000US13115000300","Census Tract 3, Floyd County, Georgia","629","3225",
"1400000US13115000400","Census Tract 4, Floyd County, Georgia","600","6614",
"1400000US13115000500","Census Tract 5, Floyd County, Georgia","345","2822",
"1400000US13115000600","Census Tract 6, Floyd County, Georgia","604","4377",
"1400000US13115000700","Census Tract 7, Floyd County, Georgia","438","4990",
"1400000US13115000800","Census Tract 8, Floyd County, Georgia","495","4524",
"1400000US13115000900","Census Tract 9, Floyd County, Georgia","327","2249",
"1400000US13115001100","Census Tract 11, Floyd County, Georgia","521","3179",
"1400000US13115001200","Census Tract 12, Floyd County, Georgia","618","5451",
"1400000US13115001300","Census Tract 13, Floyd County, Georgia","609","6129",
"1400000US13115001400","Census Tract 14, Floyd County, Georgia","427","6153",
"1400000US13115001600","Census Tract 16, Floyd County, Georgia","522","3824",
"1400000US13115001701","Census Tract 17.01, Floyd County, Georgia","682","6534",
"1400000US13115001702","Census Tract 17.02, Floyd County, Georgia","591","6293",
"1400000US13115001800","Census Tract 18, Floyd County, Georgia","496","5147",
"1400000US13115002000","Census Tract 20, Floyd County, Georgia","616","4878",
"1400000US13115002100","Census Tract 21, Floyd County, Georgia","582","4609",
"1400000US13117130101","Census Tract 1301.01, Forsyth County, Georgia","502","3080",
"1400000US13117130102","Census Tract 1301.02, Forsyth County, Georgia","276","2687",
"1400000US13117130103","Census Tract 1301.03, Forsyth County, Georgia","559","3451",
"1400000US13117130104","Census Tract 1301.04, Forsyth County, Georgia","440","3835",
"1400000US13117130105","Census Tract 1301.05, Forsyth County, Georgia","273","1532",
"1400000US13117130201","Census Tract 1302.01, Forsyth County, Georgia","669","3800",
"1400000US13117130202","Census Tract 1302.02, Forsyth County, Georgia","362","3791",
"1400000US13117130203","Census Tract 1302.03, Forsyth County, Georgia","615","4196",
"1400000US13117130204","Census Tract 1302.04, Forsyth County, Georgia","627","3733",
"1400000US13117130205","Census Tract 1302.05, Forsyth County, Georgia","424","2193",
"1400000US13117130301","Census Tract 1303.01, Forsyth County, Georgia","621","3769",
"1400000US13117130302","Census Tract 1303.02, Forsyth County, Georgia","290","4350",
"1400000US13117130303","Census Tract 1303.03, Forsyth County, Georgia","446","2856",
"1400000US13117130304","Census Tract 1303.04, Forsyth County, Georgia","481","3843",
"1400000US13117130305","Census Tract 1303.05, Forsyth County, Georgia","394","3589",
"1400000US13117130306","Census Tract 1303.06, Forsyth County, Georgia","245","3579",
"1400000US13117130307","Census Tract 1303.07, Forsyth County, Georgia","394","3002",
"1400000US13117130403","Census Tract 1304.03, Forsyth County, Georgia","801","6402",
"1400000US13117130404","Census Tract 1304.04, Forsyth County, Georgia","290","3764",
"1400000US13117130405","Census Tract 1304.05, Forsyth County, Georgia","357","3840",
"1400000US13117130406","Census Tract 1304.06, Forsyth County, Georgia","419","5160",
"1400000US13117130408","Census Tract 1304.08, Forsyth County, Georgia","349","3750",
"1400000US13117130409","Census Tract 1304.09, Forsyth County, Georgia","401","2405",
"1400000US13117130410","Census Tract 1304.10, Forsyth County, Georgia","514","3377",
"1400000US13117130503","Census Tract 1305.03, Forsyth County, Georgia","312","2557",
"1400000US13117130504","Census Tract 1305.04, Forsyth County, Georgia","368","3474",
"1400000US13117130505","Census Tract 1305.05, Forsyth County, Georgia","288","2465",
"1400000US13117130506","Census Tract 1305.06, Forsyth County, Georgia","324","2717",
"1400000US13117130507","Census Tract 1305.07, Forsyth County, Georgia","298","2427",
"1400000US13117130508","Census Tract 1305.08, Forsyth County, Georgia","469","4745",
"1400000US13117130509","Census Tract 1305.09, Forsyth County, Georgia","461","3593",
"1400000US13117130510","Census Tract 1305.10, Forsyth County, Georgia","403","5708",
"1400000US13117130601","Census Tract 1306.01, Forsyth County, Georgia","438","2841",
"1400000US13117130602","Census Tract 1306.02, Forsyth County, Georgia","504","4192",
"1400000US13117130603","Census Tract 1306.03, Forsyth County, Georgia","445","3232",
"1400000US13117130604","Census Tract 1306.04, Forsyth County, Georgia","228","4746",
"1400000US13117130605","Census Tract 1306.05, Forsyth County, Georgia","339","3959",
"1400000US13117130606","Census Tract 1306.06, Forsyth County, Georgia","274","4167",
"1400000US13117130607","Census Tract 1306.07, Forsyth County, Georgia","338","4106",
"1400000US13117130608","Census Tract 1306.08, Forsyth County, Georgia","350","4472",
"1400000US13117130609","Census Tract 1306.09, Forsyth County, Georgia","424","3571",
"1400000US13117130610","Census Tract 1306.10, Forsyth County, Georgia","349","4088",
"1400000US13117130611","Census Tract 1306.11, Forsyth County, Georgia","349","3156",
"1400000US13117130612","Census Tract 1306.12, Forsyth County, Georgia","330","5526",
"1400000US13117130613","Census Tract 1306.13, Forsyth County, Georgia","333","2159",
"1400000US13119890101","Census Tract 8901.01, Franklin County, Georgia","439","4017",
"1400000US13119890102","Census Tract 8901.02, Franklin County, Georgia","659","3953",
"1400000US13119890200","Census Tract 8902, Franklin County, Georgia","568","5509",
"1400000US13119890300","Census Tract 8903, Franklin County, Georgia","356","3190",
"1400000US13119890400","Census Tract 8904, Franklin County, Georgia","563","5452",
"1400000US13121000100","Census Tract 1, Fulton County, Georgia","345","4433",
"1400000US13121000200","Census Tract 2, Fulton County, Georgia","448","6141",
"1400000US13121000400","Census Tract 4, Fulton County, Georgia","197","1672",
"1400000US13121000500","Census Tract 5, Fulton County, Georgia","418","4091",
"1400000US13121000600","Census Tract 6, Fulton County, Georgia","518","4325",
"1400000US13121000700","Census Tract 7, Fulton County, Georgia","1761","4603",
"1400000US13121001001","Census Tract 10.01, Fulton County, Georgia","422","1806",
"1400000US13121001002","Census Tract 10.02, Fulton County, Georgia","1331","9828",
"1400000US13121001100","Census Tract 11, Fulton County, Georgia","310","2953",
"1400000US13121001201","Census Tract 12.01, Fulton County, Georgia","246","3160",
"1400000US13121001202","Census Tract 12.02, Fulton County, Georgia","312","3445",
"1400000US13121001300","Census Tract 13, Fulton County, Georgia","539","4472",
"1400000US13121001400","Census Tract 14, Fulton County, Georgia","313","2441",
"1400000US13121001500","Census Tract 15, Fulton County, Georgia","525","4429",
"1400000US13121001600","Census Tract 16, Fulton County, Georgia","323","2000",
"1400000US13121001700","Census Tract 17, Fulton County, Georgia","447","2553",
"1400000US13121001800","Census Tract 18, Fulton County, Georgia","418","4192",
"1400000US13121001900","Census Tract 19, Fulton County, Georgia","253","2074",
"1400000US13121002100","Census Tract 21, Fulton County, Georgia","1077","4100",
"1400000US13121002300","Census Tract 23, Fulton County, Georgia","404","1683",
"1400000US13121002400","Census Tract 24, Fulton County, Georgia","392","2187",
"1400000US13121002500","Census Tract 25, Fulton County, Georgia","646","2184",
"1400000US13121002600","Census Tract 26, Fulton County, Georgia","203","714",
"1400000US13121002800","Census Tract 28, Fulton County, Georgia","432","1747",
"1400000US13121002900","Census Tract 29, Fulton County, Georgia","247","1569",
"1400000US13121003000","Census Tract 30, Fulton County, Georgia","368","2682",
"1400000US13121003100","Census Tract 31, Fulton County, Georgia","375","1731",
"1400000US13121003200","Census Tract 32, Fulton County, Georgia","312","1958",
"1400000US13121003500","Census Tract 35, Fulton County, Georgia","360","1865",
"1400000US13121003600","Census Tract 36, Fulton County, Georgia","205","1043",
"1400000US13121003700","Census Tract 37, Fulton County, Georgia","516","810",
"1400000US13121003800","Census Tract 38, Fulton County, Georgia","1550","4076",
"1400000US13121003900","Census Tract 39, Fulton County, Georgia","416","1189",
"1400000US13121004000","Census Tract 40, Fulton County, Georgia","328","2221",
"1400000US13121004100","Census Tract 41, Fulton County, Georgia","443","1799",
"1400000US13121004200","Census Tract 42, Fulton County, Georgia","521","2260",
"1400000US13121004300","Census Tract 43, Fulton County, Georgia","582","2889",
"1400000US13121004400","Census Tract 44, Fulton County, Georgia","307","728",
"1400000US13121004800","Census Tract 48, Fulton County, Georgia","153","487",
"1400000US13121004900","Census Tract 49, Fulton County, Georgia","228","2333",
"1400000US13121005000","Census Tract 50, Fulton County, Georgia","309","2147",
"1400000US13121005200","Census Tract 52, Fulton County, Georgia","430","4033",
"1400000US13121005300","Census Tract 53, Fulton County, Georgia","347","3232",
"1400000US13121005501","Census Tract 55.01, Fulton County, Georgia","595","2594",
"1400000US13121005502","Census Tract 55.02, Fulton County, Georgia","496","2128",
"1400000US13121005700","Census Tract 57, Fulton County, Georgia","241","1010",
"1400000US13121005800","Census Tract 58, Fulton County, Georgia","335","1289",
"1400000US13121006000","Census Tract 60, Fulton County, Georgia","509","3002",
"1400000US13121006100","Census Tract 61, Fulton County, Georgia","574","3620",
"1400000US13121006200","Census Tract 62, Fulton County, Georgia","536","1109",
"1400000US13121006300","Census Tract 63, Fulton County, Georgia","238","1134",
"1400000US13121006400","Census Tract 64, Fulton County, Georgia","383","1387",
"1400000US13121006500","Census Tract 65, Fulton County, Georgia","646","4340",
"1400000US13121006601","Census Tract 66.01, Fulton County, Georgia","316","1540",
"1400000US13121006602","Census Tract 66.02, Fulton County, Georgia","252","827",
"1400000US13121006700","Census Tract 67, Fulton County, Georgia","479","3494",
"1400000US13121006801","Census Tract 68.01, Fulton County, Georgia","127","1612",
"1400000US13121006802","Census Tract 68.02, Fulton County, Georgia","366","1620",
"1400000US13121006900","Census Tract 69, Fulton County, Georgia","623","3648",
"1400000US13121007001","Census Tract 70.01, Fulton County, Georgia","472","3558",
"1400000US13121007002","Census Tract 70.02, Fulton County, Georgia","480","2452",
"1400000US13121007100","Census Tract 71, Fulton County, Georgia","408","2845",
"1400000US13121007200","Census Tract 72, Fulton County, Georgia","432","1871",
"1400000US13121007300","Census Tract 73, Fulton County, Georgia","620","6103",
"1400000US13121007400","Census Tract 74, Fulton County, Georgia","369","2858",
"1400000US13121007500","Census Tract 75, Fulton County, Georgia","460","3694",
"1400000US13121007602","Census Tract 76.02, Fulton County, Georgia","329","2532",
"1400000US13121007603","Census Tract 76.03, Fulton County, Georgia","691","5061",
"1400000US13121007604","Census Tract 76.04, Fulton County, Georgia","481","2206",
"1400000US13121007703","Census Tract 77.03, Fulton County, Georgia","556","3521",
"1400000US13121007704","Census Tract 77.04, Fulton County, Georgia","783","3986",
"1400000US13121007705","Census Tract 77.05, Fulton County, Georgia","506","3537",
"1400000US13121007706","Census Tract 77.06, Fulton County, Georgia","905","6505",
"1400000US13121007802","Census Tract 78.02, Fulton County, Georgia","794","8199",
"1400000US13121007805","Census Tract 78.05, Fulton County, Georgia","537","3407",
"1400000US13121007806","Census Tract 78.06, Fulton County, Georgia","598","5487",
"1400000US13121007807","Census Tract 78.07, Fulton County, Georgia","639","3223",
"1400000US13121007808","Census Tract 78.08, Fulton County, Georgia","636","3662",
"1400000US13121007900","Census Tract 79, Fulton County, Georgia","479","4462",
"1400000US13121008000","Census Tract 80, Fulton County, Georgia","668","4809",
"1400000US13121008101","Census Tract 81.01, Fulton County, Georgia","240","964",
"1400000US13121008102","Census Tract 81.02, Fulton County, Georgia","799","6196",
"1400000US13121008201","Census Tract 82.01, Fulton County, Georgia","598","5850",
"1400000US13121008202","Census Tract 82.02, Fulton County, Georgia","518","3036",
"1400000US13121008301","Census Tract 83.01, Fulton County, Georgia","518","2859",
"1400000US13121008302","Census Tract 83.02, Fulton County, Georgia","493","2631",
"1400000US13121008400","Census Tract 84, Fulton County, Georgia","581","3460",
"1400000US13121008500","Census Tract 85, Fulton County, Georgia","827","4366",
"1400000US13121008601","Census Tract 86.01, Fulton County, Georgia","717","4986",
"1400000US13121008602","Census Tract 86.02, Fulton County, Georgia","574","2588",
"1400000US13121008700","Census Tract 87, Fulton County, Georgia","582","4304",
"1400000US13121008800","Census Tract 88, Fulton County, Georgia","767","5604",
"1400000US13121008902","Census Tract 89.02, Fulton County, Georgia","585","5995",
"1400000US13121008903","Census Tract 89.03, Fulton County, Georgia","393","2256",
"1400000US13121008904","Census Tract 89.04, Fulton County, Georgia","521","5633",
"1400000US13121009000","Census Tract 90, Fulton County, Georgia","301","3797",
"1400000US13121009101","Census Tract 91.01, Fulton County, Georgia","468","4624",
"1400000US13121009102","Census Tract 91.02, Fulton County, Georgia","340","3223",
"1400000US13121009200","Census Tract 92, Fulton County, Georgia","639","4840",
"1400000US13121009300","Census Tract 93, Fulton County, Georgia","352","4547",
"1400000US13121009402","Census Tract 94.02, Fulton County, Georgia","672","3893",
"1400000US13121009403","Census Tract 94.03, Fulton County, Georgia","942","4656",
"1400000US13121009404","Census Tract 94.04, Fulton County, Georgia","487","3820",
"1400000US13121009501","Census Tract 95.01, Fulton County, Georgia","388","4150",
"1400000US13121009502","Census Tract 95.02, Fulton County, Georgia","439","3635",
"1400000US13121009601","Census Tract 96.01, Fulton County, Georgia","363","2256",
"1400000US13121009602","Census Tract 96.02, Fulton County, Georgia","471","4037",
"1400000US13121009603","Census Tract 96.03, Fulton County, Georgia","354","3571",
"1400000US13121009700","Census Tract 97, Fulton County, Georgia","280","4297",
"1400000US13121009801","Census Tract 98.01, Fulton County, Georgia","431","4257",
"1400000US13121009802","Census Tract 98.02, Fulton County, Georgia","294","3973",
"1400000US13121009900","Census Tract 99, Fulton County, Georgia","362","4918",
"1400000US13121010001","Census Tract 100.01, Fulton County, Georgia","329","4703",
"1400000US13121010002","Census Tract 100.02, Fulton County, Georgia","768","6614",
"1400000US13121010106","Census Tract 101.06, Fulton County, Georgia","413","4073",
"1400000US13121010107","Census Tract 101.07, Fulton County, Georgia","205","1829",
"1400000US13121010108","Census Tract 101.08, Fulton County, Georgia","326","3999",
"1400000US13121010110","Census Tract 101.10, Fulton County, Georgia","579","4450",
"1400000US13121010113","Census Tract 101.13, Fulton County, Georgia","670","5107",
"1400000US13121010114","Census Tract 101.14, Fulton County, Georgia","610","5926",
"1400000US13121010115","Census Tract 101.15, Fulton County, Georgia","330","2324",
"1400000US13121010117","Census Tract 101.17, Fulton County, Georgia","515","2801",
"1400000US13121010118","Census Tract 101.18, Fulton County, Georgia","535","5014",
"1400000US13121010119","Census Tract 101.19, Fulton County, Georgia","585","4839",
"1400000US13121010120","Census Tract 101.20, Fulton County, Georgia","401","2228",
"1400000US13121010121","Census Tract 101.21, Fulton County, Georgia","176","1625",
"1400000US13121010122","Census Tract 101.22, Fulton County, Georgia","483","5170",
"1400000US13121010123","Census Tract 101.23, Fulton County, Georgia","559","3321",
"1400000US13121010204","Census Tract 102.04, Fulton County, Georgia","199","4916",
"1400000US13121010205","Census Tract 102.05, Fulton County, Georgia","385","4993",
"1400000US13121010206","Census Tract 102.06, Fulton County, Georgia","389","5254",
"1400000US13121010208","Census Tract 102.08, Fulton County, Georgia","395","3609",
"1400000US13121010209","Census Tract 102.09, Fulton County, Georgia","405","4643",
"1400000US13121010210","Census Tract 102.10, Fulton County, Georgia","476","5828",
"1400000US13121010211","Census Tract 102.11, Fulton County, Georgia","552","3917",
"1400000US13121010212","Census Tract 102.12, Fulton County, Georgia","587","4743",
"1400000US13121010301","Census Tract 103.01, Fulton County, Georgia","894","13696",
"1400000US13121010303","Census Tract 103.03, Fulton County, Georgia","1037","8902",
"1400000US13121010304","Census Tract 103.04, Fulton County, Georgia","791","10716",
"1400000US13121010400","Census Tract 104, Fulton County, Georgia","428","6928",
"1400000US13121010507","Census Tract 105.07, Fulton County, Georgia","711","7107",
"1400000US13121010508","Census Tract 105.08, Fulton County, Georgia","412","3024",
"1400000US13121010510","Census Tract 105.10, Fulton County, Georgia","906","14081",
"1400000US13121010511","Census Tract 105.11, Fulton County, Georgia","1291","8339",
"1400000US13121010512","Census Tract 105.12, Fulton County, Georgia","590","5875",
"1400000US13121010513","Census Tract 105.13, Fulton County, Georgia","970","12884",
"1400000US13121010514","Census Tract 105.14, Fulton County, Georgia","742","9601",
"1400000US13121010515","Census Tract 105.15, Fulton County, Georgia","491","4344",
"1400000US13121010516","Census Tract 105.16, Fulton County, Georgia","666","7033",
"1400000US13121010601","Census Tract 106.01, Fulton County, Georgia","646","3696",
"1400000US13121010603","Census Tract 106.03, Fulton County, Georgia","549","3005",
"1400000US13121010604","Census Tract 106.04, Fulton County, Georgia","588","4030",
"1400000US13121010800","Census Tract 108, Fulton County, Georgia","21","6240",
"1400000US13121011000","Census Tract 110, Fulton County, Georgia","517","4132",
"1400000US13121011100","Census Tract 111, Fulton County, Georgia","278","2191",
"1400000US13121011201","Census Tract 112.01, Fulton County, Georgia","614","3647",
"1400000US13121011202","Census Tract 112.02, Fulton County, Georgia","627","5197",
"1400000US13121011301","Census Tract 113.01, Fulton County, Georgia","551","5464",
"1400000US13121011303","Census Tract 113.03, Fulton County, Georgia","693","7362",
"1400000US13121011305","Census Tract 113.05, Fulton County, Georgia","758","4196",
"1400000US13121011306","Census Tract 113.06, Fulton County, Georgia","448","2926",
"1400000US13121011405","Census Tract 114.05, Fulton County, Georgia","723","7279",
"1400000US13121011410","Census Tract 114.10, Fulton County, Georgia","609","7121",
"1400000US13121011411","Census Tract 114.11, Fulton County, Georgia","460","6152",
"1400000US13121011412","Census Tract 114.12, Fulton County, Georgia","514","7809",
"1400000US13121011414","Census Tract 114.14, Fulton County, Georgia","558","7548",
"1400000US13121011416","Census Tract 114.16, Fulton County, Georgia","327","5123",
"1400000US13121011417","Census Tract 114.17, Fulton County, Georgia","261","3878",
"1400000US13121011418","Census Tract 114.18, Fulton County, Georgia","367","5924",
"1400000US13121011419","Census Tract 114.19, Fulton County, Georgia","379","4754",
"1400000US13121011420","Census Tract 114.20, Fulton County, Georgia","886","7276",
"1400000US13121011421","Census Tract 114.21, Fulton County, Georgia","459","3720",
"1400000US13121011422","Census Tract 114.22, Fulton County, Georgia","446","3755",
"1400000US13121011423","Census Tract 114.23, Fulton County, Georgia","348","4660",
"1400000US13121011424","Census Tract 114.24, Fulton County, Georgia","393","4912",
"1400000US13121011425","Census Tract 114.25, Fulton County, Georgia","328","6716",
"1400000US13121011426","Census Tract 114.26, Fulton County, Georgia","261","2305",
"1400000US13121011427","Census Tract 114.27, Fulton County, Georgia","682","6799",
"1400000US13121011503","Census Tract 115.03, Fulton County, Georgia","436","8464",
"1400000US13121011504","Census Tract 115.04, Fulton County, Georgia","659","10831",
"1400000US13121011505","Census Tract 115.05, Fulton County, Georgia","196","4254",
"1400000US13121011506","Census Tract 115.06, Fulton County, Georgia","330","6178",
"1400000US13121011610","Census Tract 116.10, Fulton County, Georgia","307","5289",
"1400000US13121011611","Census Tract 116.11, Fulton County, Georgia","661","6396",
"1400000US13121011612","Census Tract 116.12, Fulton County, Georgia","322","3185",
"1400000US13121011613","Census Tract 116.13, Fulton County, Georgia","734","5708",
"1400000US13121011614","Census Tract 116.14, Fulton County, Georgia","578","11526",
"1400000US13121011615","Census Tract 116.15, Fulton County, Georgia","527","8570",
"1400000US13121011616","Census Tract 116.16, Fulton County, Georgia","579","4650",
"1400000US13121011617","Census Tract 116.17, Fulton County, Georgia","390","6842",
"1400000US13121011618","Census Tract 116.18, Fulton County, Georgia","289","4026",
"1400000US13121011619","Census Tract 116.19, Fulton County, Georgia","544","6419",
"1400000US13121011620","Census Tract 116.20, Fulton County, Georgia","526","9664",
"1400000US13121011621","Census Tract 116.21, Fulton County, Georgia","425","6382",
"1400000US13121011622","Census Tract 116.22, Fulton County, Georgia","495","9381",
"1400000US13121011623","Census Tract 116.23, Fulton County, Georgia","587","10931",
"1400000US13121011624","Census Tract 116.24, Fulton County, Georgia","207","4254",
"1400000US13121011625","Census Tract 116.25, Fulton County, Georgia","595","7155",
"1400000US13121011626","Census Tract 116.26, Fulton County, Georgia","480","6819",
"1400000US13121011800","Census Tract 118, Fulton County, Georgia","733","3198",
"1400000US13121011900","Census Tract 119, Fulton County, Georgia","402","1814",
"1400000US13121012000","Census Tract 120, Fulton County, Georgia","384","2618",
"1400000US13121012300","Census Tract 123, Fulton County, Georgia","371","2316",
