"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US13","Georgia","10940407","*****",
"1400000US13031110407","Census Tract 1104.07; Bulloch County; Georgia","4049","218",
"1400000US13031110408","Census Tract 1104.08; Bulloch County; Georgia","3589","302",
"1400000US13031110500","Census Tract 1105; Bulloch County; Georgia","5293","708",
"1400000US13031110602","Census Tract 1106.02; Bulloch County; Georgia","4672","869",
"1400000US13031110603","Census Tract 1106.03; Bulloch County; Georgia","4538","920",
"1400000US13031110604","Census Tract 1106.04; Bulloch County; Georgia","3092","346",
"1400000US13031110701","Census Tract 1107.01; Bulloch County; Georgia","6011","778",
"1400000US13031110702","Census Tract 1107.02; Bulloch County; Georgia","4229","811",
"1400000US13031110703","Census Tract 1107.03; Bulloch County; Georgia","3097","390",
"1400000US13031110800","Census Tract 1108; Bulloch County; Georgia","2766","492",
"1400000US13031110901","Census Tract 1109.01; Bulloch County; Georgia","4151","682",
"1400000US13031110902","Census Tract 1109.02; Bulloch County; Georgia","3086","613",
"1400000US13033950101","Census Tract 9501.01; Burke County; Georgia","2362","521",
"1400000US13033950102","Census Tract 9501.02; Burke County; Georgia","3007","689",
"1400000US13033950200","Census Tract 9502; Burke County; Georgia","3092","684",
"1400000US13033950400","Census Tract 9504; Burke County; Georgia","5679","661",
"1400000US13033950500","Census Tract 9505; Burke County; Georgia","5942","738",
"1400000US13033950700","Census Tract 9507; Burke County; Georgia","2433","461",
"1400000US13033950900","Census Tract 9509; Burke County; Georgia","1955","331",
"1400000US13035150101","Census Tract 1501.01; Butts County; Georgia","3764","566",
"1400000US13035150102","Census Tract 1501.02; Butts County; Georgia","5066","566",
"1400000US13035150201","Census Tract 1502.01; Butts County; Georgia","5902","621",
"1400000US13035150202","Census Tract 1502.02; Butts County; Georgia","3278","525",
"1400000US13035150300","Census Tract 1503; Butts County; Georgia","8486","581",
"1400000US13037950100","Census Tract 9501; Calhoun County; Georgia","2720","221",
"1400000US13037950200","Census Tract 9502; Calhoun County; Georgia","2778","221",
"1400000US13039010100","Census Tract 101; Camden County; Georgia","3214","450",
"1400000US13039010201","Census Tract 102.01; Camden County; Georgia","2441","377",
"1400000US13039010202","Census Tract 102.02; Camden County; Georgia","2532","382",
"1400000US13039010302","Census Tract 103.02; Camden County; Georgia","4672","555",
"1400000US13039010303","Census Tract 103.03; Camden County; Georgia","3350","481",
"1400000US13039010304","Census Tract 103.04; Camden County; Georgia","3013","448",
"1400000US13039010305","Census Tract 103.05; Camden County; Georgia","2469","532",
"1400000US13039010403","Census Tract 104.03; Camden County; Georgia","4692","436",
"1400000US13039010404","Census Tract 104.04; Camden County; Georgia","5767","615",
"1400000US13039010405","Census Tract 104.05; Camden County; Georgia","7405","971",
"1400000US13039010406","Census Tract 104.06; Camden County; Georgia","2341","389",
"1400000US13039010407","Census Tract 104.07; Camden County; Georgia","4473","548",
"1400000US13039010500","Census Tract 105; Camden County; Georgia","2962","372",
"1400000US13039010602","Census Tract 106.02; Camden County; Georgia","1509","400",
"1400000US13039010603","Census Tract 106.03; Camden County; Georgia","2107","252",
"1400000US13039010604","Census Tract 106.04; Camden County; Georgia","4023","652",
"1400000US13039990000","Census Tract 9900; Camden County; Georgia","0","14",
"1400000US13043950100","Census Tract 9501; Candler County; Georgia","5467","479",
"1400000US13043950200","Census Tract 9502; Candler County; Georgia","3288","520",
"1400000US13043950300","Census Tract 9503; Candler County; Georgia","2288","411",
"1400000US13045910101","Census Tract 9101.01; Carroll County; Georgia","7015","725",
"1400000US13045910103","Census Tract 9101.03; Carroll County; Georgia","5985","558",
"1400000US13045910105","Census Tract 9101.05; Carroll County; Georgia","4496","727",
"1400000US13045910106","Census Tract 9101.06; Carroll County; Georgia","5491","991",
"1400000US13045910201","Census Tract 9102.01; Carroll County; Georgia","3908","544",
"1400000US13045910202","Census Tract 9102.02; Carroll County; Georgia","6952","947",
"1400000US13045910203","Census Tract 9102.03; Carroll County; Georgia","4659","787",
"1400000US13045910301","Census Tract 9103.01; Carroll County; Georgia","3389","425",
"1400000US13045910302","Census Tract 9103.02; Carroll County; Georgia","4322","775",
"1400000US13045910400","Census Tract 9104; Carroll County; Georgia","3814","670",
"1400000US13045910502","Census Tract 9105.02; Carroll County; Georgia","3166","698",
"1400000US13045910503","Census Tract 9105.03; Carroll County; Georgia","3767","577",
"1400000US13045910504","Census Tract 9105.04; Carroll County; Georgia","4320","577",
"1400000US13045910600","Census Tract 9106; Carroll County; Georgia","6728","838",
"1400000US13045910704","Census Tract 9107.04; Carroll County; Georgia","3906","311",
"1400000US13045910705","Census Tract 9107.05; Carroll County; Georgia","5433","766",
"1400000US13045910706","Census Tract 9107.06; Carroll County; Georgia","5690","944",
"1400000US13045910707","Census Tract 9107.07; Carroll County; Georgia","4482","836",
"1400000US13045910708","Census Tract 9107.08; Carroll County; Georgia","4085","567",
"1400000US13045910709","Census Tract 9107.09; Carroll County; Georgia","4385","725",
"1400000US13045910800","Census Tract 9108; Carroll County; Georgia","4323","745",
"1400000US13045910900","Census Tract 9109; Carroll County; Georgia","4227","534",
"1400000US13045911001","Census Tract 9110.01; Carroll County; Georgia","3307","688",
"1400000US13045911002","Census Tract 9110.02; Carroll County; Georgia","3643","730",
"1400000US13045911101","Census Tract 9111.01; Carroll County; Georgia","4700","906",
"1400000US13045911102","Census Tract 9111.02; Carroll County; Georgia","2778","427",
"1400000US13045911201","Census Tract 9112.01; Carroll County; Georgia","2796","645",
"1400000US13045911202","Census Tract 9112.02; Carroll County; Georgia","2802","932",
"1400000US13047030100","Census Tract 301; Catoosa County; Georgia","7411","733",
"1400000US13047030201","Census Tract 302.01; Catoosa County; Georgia","5507","540",
"1400000US13047030202","Census Tract 302.02; Catoosa County; Georgia","6258","1011",
"1400000US13047030303","Census Tract 303.03; Catoosa County; Georgia","4017","774",
"1400000US13047030304","Census Tract 303.04; Catoosa County; Georgia","3928","616",
"1400000US13047030305","Census Tract 303.05; Catoosa County; Georgia","1859","176",
"1400000US13047030306","Census Tract 303.06; Catoosa County; Georgia","5539","619",
"1400000US13047030402","Census Tract 304.02; Catoosa County; Georgia","5836","836",
"1400000US13047030403","Census Tract 304.03; Catoosa County; Georgia","5343","902",
"1400000US13047030404","Census Tract 304.04; Catoosa County; Georgia","2641","520",
"1400000US13047030501","Census Tract 305.01; Catoosa County; Georgia","2842","452",
"1400000US13047030502","Census Tract 305.02; Catoosa County; Georgia","4020","822",
"1400000US13047030600","Census Tract 306; Catoosa County; Georgia","4764","825",
"1400000US13047030701","Census Tract 307.01; Catoosa County; Georgia","3763","427",
"1400000US13047030702","Census Tract 307.02; Catoosa County; Georgia","4906","505",
"1400000US13049010101","Census Tract 101.01; Charlton County; Georgia","3763","367",
"1400000US13049010102","Census Tract 101.02; Charlton County; Georgia","4857","429",
"1400000US13049010200","Census Tract 102; Charlton County; Georgia","4198","315",
"1400000US13051000601","Census Tract 6.01; Chatham County; Georgia","4658","802",
"1400000US13051001100","Census Tract 11; Chatham County; Georgia","1464","255",
"1400000US13051001200","Census Tract 12; Chatham County; Georgia","2421","579",
"1400000US13051002000","Census Tract 20; Chatham County; Georgia","1899","288",
"1400000US13051002100","Census Tract 21; Chatham County; Georgia","2124","536",
"1400000US13051002200","Census Tract 22; Chatham County; Georgia","3669","569",
"1400000US13051002300","Census Tract 23; Chatham County; Georgia","1752","410",
"1400000US13051002600","Census Tract 26; Chatham County; Georgia","1536","344",
"1400000US13051002700","Census Tract 27; Chatham County; Georgia","2965","596",
"1400000US13051002800","Census Tract 28; Chatham County; Georgia","3673","693",
"1400000US13051002900","Census Tract 29; Chatham County; Georgia","2751","339",
"1400000US13051003000","Census Tract 30; Chatham County; Georgia","1845","300",
"1400000US13051003301","Census Tract 33.01; Chatham County; Georgia","1325","217",
"1400000US13051003302","Census Tract 33.02; Chatham County; Georgia","1661","854",
"1400000US13051003400","Census Tract 34; Chatham County; Georgia","4037","590",
"1400000US13051003501","Census Tract 35.01; Chatham County; Georgia","2239","352",
"1400000US13051003502","Census Tract 35.02; Chatham County; Georgia","3462","617",
"1400000US13051003601","Census Tract 36.01; Chatham County; Georgia","3426","708",
"1400000US13051003602","Census Tract 36.02; Chatham County; Georgia","4250","685",
"1400000US13051003700","Census Tract 37; Chatham County; Georgia","2035","365",
"1400000US13051003800","Census Tract 38; Chatham County; Georgia","2747","421",
"1400000US13051003900","Census Tract 39; Chatham County; Georgia","4109","644",
"1400000US13051004001","Census Tract 40.01; Chatham County; Georgia","3833","582",
"1400000US13051004002","Census Tract 40.02; Chatham County; Georgia","4069","848",
"1400000US13051004100","Census Tract 41; Chatham County; Georgia","2172","456",
"1400000US13051004207","Census Tract 42.07; Chatham County; Georgia","3777","663",
"1400000US13051004208","Census Tract 42.08; Chatham County; Georgia","4556","669",
"1400000US13051004209","Census Tract 42.09; Chatham County; Georgia","4251","608",
"1400000US13051004210","Census Tract 42.10; Chatham County; Georgia","4397","812",
"1400000US13051004211","Census Tract 42.11; Chatham County; Georgia","4403","766",
"1400000US13051004212","Census Tract 42.12; Chatham County; Georgia","5595","539",
