"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"1400000US13059000600","Census Tract 6, Clarke County, Georgia","2844","310","1742","262","788","271","0","13","273","135","0","13","15","20","26","24","0","13","26","24",
"1400000US13059000900","Census Tract 9, Clarke County, Georgia","3379","556","830","359","2530","502","0","13","6","9","0","13","13","21","0","13","0","13","0","13",
"1400000US13059001200","Census Tract 12, Clarke County, Georgia","3145","413","2576","294","410","284","0","13","57","44","35","55","32","42","35","43","0","13","35","43",
"1400000US13059001700","Census Tract 17, Clarke County, Georgia","2215","182","1578","198","552","149","0","13","0","13","0","13","0","13","85","65","0","13","85","65",
"1400000US13059001800","Census Tract 18, Clarke County, Georgia","2401","267","1873","342","374","327","0","13","74","71","0","13","48","56","32","31","0","13","32","31",
"1400000US13059001900","Census Tract 19, Clarke County, Georgia","3893","402","2826","351","883","215","11","16","4","7","0","13","0","13","169","103","0","13","169","103",
"1400000US13059002000","Census Tract 20, Clarke County, Georgia","2017","186","1831","174","97","45","0","13","14","17","0","13","17","28","58","46","0","13","58","46",
"1400000US13059002100","Census Tract 21, Clarke County, Georgia","4294","503","3430","382","154","71","0","13","631","402","0","13","13","20","66","35","0","13","66","35",
"1400000US13059002200","Census Tract 22, Clarke County, Georgia","2380","346","2104","339","114","85","0","13","104","76","0","13","6","12","52","42","0","13","52","42",
"1400000US13059030100","Census Tract 301, Clarke County, Georgia","5578","706","2826","668","2635","658","0","18","90","74","0","18","27","43","0","18","0","18","0","18",
"1400000US13059030200","Census Tract 302, Clarke County, Georgia","4677","555","1221","289","3203","532","0","13","70","95","0","13","59","57","124","86","0","13","124","86",
"1400000US13059130300","Census Tract 1303, Clarke County, Georgia","5965","511","2993","419","2153","353","0","18","0","18","0","18","702","492","117","121","0","18","117","121",
"1400000US13059130400","Census Tract 1304, Clarke County, Georgia","5487","594","3300","355","1754","419","0","18","98","133","0","18","95","147","240","210","0","18","240","210",
"1400000US13059130500","Census Tract 1305, Clarke County, Georgia","2882","349","1840","209","762","274","0","13","34","44","0","13","141","182","105","100","0","13","105","100",
"1400000US13059130600","Census Tract 1306, Clarke County, Georgia","6573","782","4107","610","1732","593","0","18","214","156","0","18","439","481","81","74","19","30","62","68",
"1400000US13059130700","Census Tract 1307, Clarke County, Georgia","5959","660","4297","626","1064","338","0","18","74","57","0","18","274","355","250","182","63","102","187","148",
"1400000US13059140300","Census Tract 1403, Clarke County, Georgia","5555","706","2207","534","3017","610","64","94","0","18","0","18","232","293","35","31","0","18","35","31",
"1400000US13059140400","Census Tract 1404, Clarke County, Georgia","3968","502","2360","406","1028","275","0","13","41","64","0","13","497","309","42","44","0","13","42","44",
"1400000US13059140500","Census Tract 1405, Clarke County, Georgia","1950","304","901","267","997","320","0","13","0","13","6","9","27","31","19","25","0","13","19","25",
"1400000US13059140600","Census Tract 1406, Clarke County, Georgia","4782","440","2889","313","1498","336","0","13","134","125","0","13","135","182","126","81","23","35","103","75",
"1400000US13059150300","Census Tract 1503, Clarke County, Georgia","3414","299","2035","302","1007","231","0","13","261","155","0","13","17","24","94","63","0","13","94","63",
"1400000US13059150400","Census Tract 1504, Clarke County, Georgia","4514","448","3414","431","346","146","0","13","606","253","0","13","49","46","99","53","18","21","81","51",
"1400000US13059150500","Census Tract 1505, Clarke County, Georgia","4857","528","3858","457","470","177","0","13","349","189","0","13","21","36","159","108","41","48","118","97",
"1400000US13059150600","Census Tract 1506, Clarke County, Georgia","3274","261","2233","223","857","223","0","13","88","102","0","13","0","13","96","76","0","13","96","76",
"1400000US13059150700","Census Tract 1507, Clarke County, Georgia","5779","521","3818","459","1611","399","25","40","167","173","0","18","17","28","141","118","27","45","114","106",
"1400000US13059150800","Census Tract 1508, Clarke County, Georgia","6292","452","4150","359","1786","379","0","18","159","180","0","18","146","147","51","62","0","18","51","62",
"1400000US13059150900","Census Tract 1509, Clarke County, Georgia","4272","436","3038","409","865","318","36","52","210","138","0","13","31","36","92","82","15","21","77","78",
"1400000US13061960300","Census Tract 9603, Clay County, Georgia","3024","*****","915","156","1944","245","0","13","0","13","0","13","15","13","150","198","143","197","7","13",
"1400000US13063040202","Census Tract 402.02, Clayton County, Georgia","2647","300","277","139","2064","301","0","13","145","135","0","13","136","114","25","32","0","13","25","32",
"1400000US13063040203","Census Tract 402.03, Clayton County, Georgia","3573","610","73","63","3390","616","13","47","88","92","0","13","0","13","9","14","0","13","9","14",
"1400000US13063040204","Census Tract 402.04, Clayton County, Georgia","4101","540","144","91","3901","543","0","13","0","13","0","13","18","25","38","59","0","13","38","59",
"1400000US13063040302","Census Tract 403.02, Clayton County, Georgia","6029","616","1741","416","2917","567","282","256","298","246","0","18","689","381","102","98","29","43","73","64",
"1400000US13063040303","Census Tract 403.03, Clayton County, Georgia","6782","762","1901","617","3924","584","0","18","408","274","0","18","426","271","123","101","0","18","123","101",
"1400000US13063040306","Census Tract 403.06, Clayton County, Georgia","4090","622","1335","493","1891","494","45","80","55","74","0","13","628","509","136","144","0","13","136","144",
"1400000US13063040307","Census Tract 403.07, Clayton County, Georgia","4939","593","1442","296","1784","305","0","13","1084","454","0","13","572","393","57","46","0","13","57","46",
"1400000US13063040308","Census Tract 403.08, Clayton County, Georgia","4222","463","1753","439","1868","348","7","13","121","124","0","13","382","326","91","81","9","14","82","80",
"1400000US13063040407","Census Tract 404.07, Clayton County, Georgia","3866","557","848","273","1824","269","0","13","953","353","0","13","129","129","112","80","21","33","91","74",
"1400000US13063040408","Census Tract 404.08, Clayton County, Georgia","8346","745","1775","435","4628","683","70","118","1686","412","0","18","23","33","164","140","2","4","162","140",
"1400000US13063040409","Census Tract 404.09, Clayton County, Georgia","6052","580","1208","411","3505","443","31","48","964","282","0","18","173","209","171","132","66","78","105","107",
"1400000US13063040410","Census Tract 404.10, Clayton County, Georgia","7047","872","2172","569","3955","765","0","18","13","21","0","18","592","457","315","353","32","49","283","348",
"1400000US13063040411","Census Tract 404.11, Clayton County, Georgia","13385","1152","1698","331","10032","1340","0","20","508","316","0","20","1089","850","58","73","0","20","58","73",
"1400000US13063040412","Census Tract 404.12, Clayton County, Georgia","7607","786","1395","414","4676","795","0","18","1180","355","0","18","215","203","141","125","0","18","141","125",
"1400000US13063040413","Census Tract 404.13, Clayton County, Georgia","7242","611","1314","311","4552","572","0","18","437","132","0","18","662","324","277","182","20","33","257","181",
"1400000US13063040414","Census Tract 404.14, Clayton County, Georgia","1988","321","771","250","955","381","0","13","0","13","0","13","262","119","0","13","0","13","0","13",
"1400000US13063040415","Census Tract 404.15, Clayton County, Georgia","6019","910","1154","488","4225","884","0","18","252","312","0","18","334","274","54","56","33","46","21","35",
"1400000US13063040416","Census Tract 404.16, Clayton County, Georgia","3465","434","808","310","1346","345","0","13","580","254","0","13","613","319","118","89","13","20","105","87",
"1400000US13063040417","Census Tract 404.17, Clayton County, Georgia","5366","567","715","302","4165","547","0","18","0","18","0","18","381","233","105","112","0","18","105","112",
"1400000US13063040509","Census Tract 405.09, Clayton County, Georgia","4375","481","299","196","3823","471","0","13","50","61","0","13","190","182","13","21","0","13","13","21",
"1400000US13063040510","Census Tract 405.10, Clayton County, Georgia","3563","459","266","160","2990","466","0","13","177","112","0","13","108","171","22","27","0","13","22","27",
"1400000US13063040512","Census Tract 405.12, Clayton County, Georgia","5478","616","351","117","4996","592","0","18","33","44","0","18","82","80","16","21","8","13","8","12",
"1400000US13063040513","Census Tract 405.13, Clayton County, Georgia","4559","507","706","276","3348","451","12","26","300","213","0","13","6","11","187","158","0","13","187","158",
"1400000US13063040514","Census Tract 405.14, Clayton County, Georgia","7793","782","974","350","6214","694","42","64","79","113","0","18","411","321","73","77","0","18","73","77",
"1400000US13063040515","Census Tract 405.15, Clayton County, Georgia","8029","853","1041","571","5953","877","0","18","111","120","0","18","681","253","243","305","0","18","243","305",
"1400000US13063040516","Census Tract 405.16, Clayton County, Georgia","5835","835","630","271","4489","815","0","18","365","276","0","18","285","215","66","78","0","18","66","78",
"1400000US13063040518","Census Tract 405.18, Clayton County, Georgia","5287","648","801","298","4024","564","0","18","0","18","0","18","252","355","210","203","9","13","201","202",
"1400000US13063040519","Census Tract 405.19, Clayton County, Georgia","4380","621","35","41","4178","628","0","13","11","18","0","13","53","59","103","102","0","13","103","102",
"1400000US13063040520","Census Tract 405.20, Clayton County, Georgia","4113","529","166","211","3542","410","0","13","80","101","0","13","56","72","269","155","59","77","210","146",
"1400000US13063040521","Census Tract 405.21, Clayton County, Georgia","3349","441","459","171","2491","437","0","13","147","96","0","13","24","86","228","235","0","13","228","235",
"1400000US13063040522","Census Tract 405.22, Clayton County, Georgia","4611","529","743","294","3319","465","0","13","381","155","21","29","112","111","35","41","13","21","22","24",
"1400000US13063040523","Census Tract 405.23, Clayton County, Georgia","3092","423","259","128","2264","340","0","13","352","133","0","13","189","216","28","35","28","35","0","13",
"1400000US13063040524","Census Tract 405.24, Clayton County, Georgia","8024","847","1245","628","6170","834","0","18","371","156","0","18","164","173","74","110","7","15","67","108",
"1400000US13063040525","Census Tract 405.25, Clayton County, Georgia","3083","280","284","140","2553","351","0","13","66","57","0","13","90","103","90","71","0","13","90","71",
"1400000US13063040526","Census Tract 405.26, Clayton County, Georgia","6545","945","691","306","5655","1033","0","18","0","18","0","18","113","139","86","87","21","36","65","67",
"1400000US13063040606","Census Tract 406.06, Clayton County, Georgia","3745","379","1748","315","1679","336","6","11","13","17","0","13","149","141","150","143","10","18","140","141",
"1400000US13063040608","Census Tract 406.08, Clayton County, Georgia","11792","840","1679","279","9184","802","0","20","251","194","0","20","228","206","450","294","130","126","320","264",
"1400000US13063040609","Census Tract 406.09, Clayton County, Georgia","5887","629","1324","259","3744","586","0","18","588","140","0","18","131","117","100","106","0","18","100","106",
"1400000US13063040611","Census Tract 406.11, Clayton County, Georgia","6600","748","1434","394","3904","731","0","18","0","18","0","18","1170","474","92","88","0","18","92","88",
"1400000US13063040612","Census Tract 406.12, Clayton County, Georgia","7282","603","1748","371","4809","585","53","46","205","159","0","18","109","71","358","275","23","23","335","269",
"1400000US13063040613","Census Tract 406.13, Clayton County, Georgia","8203","641","2633","437","5117","489","0","18","326","137","0","18","6","11","121","120","0","18","121","120",
"1400000US13063040614","Census Tract 406.14, Clayton County, Georgia","4525","387","2266","226","1747","324","0","13","475","159","0","13","0","13","37","34","16","25","21","23",
"1400000US13063040615","Census Tract 406.15, Clayton County, Georgia","1926","211","436","113","1413","221","0","13","75","107","0","13","0","13","2","3","0","13","2","3",
"1400000US13063040616","Census Tract 406.16, Clayton County, Georgia","8698","864","1272","446","6715","858","46","66","228","183","0","18","240","301","197","138","0","18","197","138",
"1400000US13063040617","Census Tract 406.17, Clayton County, Georgia","1418","206","941","218","147","94","0","13","9","13","0","13","321","226","0","13","0","13","0","13",
"1400000US13063040619","Census Tract 406.19, Clayton County, Georgia","2532","310","389","276","1919","389","0","13","13","21","0","13","0","13","211","167","67","110","144","120",
"1400000US13063040620","Census Tract 406.20, Clayton County, Georgia","4065","430","639","235","3047","380","0","13","6","10","0","13","132","190","241","193","39","53","202","184",
"1400000US13063040621","Census Tract 406.21, Clayton County, Georgia","10351","751","1493","373","8088","761","0","20","239","262","0","20","341","222","190","139","36","57","154","128",
"1400000US13063040622","Census Tract 406.22, Clayton County, Georgia","8244","868","1568","570","5318","910","74","80","763","504","0","18","344","304","177","177","0","18","177","177",
"1400000US13063980000","Census Tract 9800, Clayton County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13065970100","Census Tract 9701, Clinch County, Georgia","5341","250","3902","179","1035","168","0","18","39","54","0","18","301","46","64","53","1","4","63","54",
"1400000US13065970200","Census Tract 9702, Clinch County, Georgia","1447","250","588","175","822","177","20","27","0","13","0","13","0","13","17","19","0","13","17","19",
"1400000US13067030101","Census Tract 301.01, Cobb County, Georgia","7787","456","6988","537","427","240","15","25","35","57","6","10","221","233","95","84","51","87","44","33",
"1400000US13067030103","Census Tract 301.03, Cobb County, Georgia","9627","674","5758","560","2842","748","34","65","434","272","111","196","124","199","324","212","0","18","324","212",
"1400000US13067030104","Census Tract 301.04, Cobb County, Georgia","3580","311","2641","355","608","186","0","13","18","31","0","13","269","223","44","37","0","13","44","37",
"1400000US13067030106","Census Tract 301.06, Cobb County, Georgia","7402","520","4055","565","2328","431","0","18","242","166","0","18","465","328","312","284","0","18","312","284",
"1400000US13067030107","Census Tract 301.07, Cobb County, Georgia","5209","292","3280","301","1521","302","19","30","214","129","0","18","11","17","164","139","0","18","164","139",
"1400000US13067030209","Census Tract 302.09, Cobb County, Georgia","7370","555","5130","622","1473","318","0","18","369","100","23","36","86","83","289","250","120","193","169","152",
"1400000US13067030214","Census Tract 302.14, Cobb County, Georgia","7939","564","6318","474","1143","503","0","18","321","155","0","18","69","160","88","83","29","51","59","58",
"1400000US13067030215","Census Tract 302.15, Cobb County, Georgia","9655","801","7251","786","1374","305","25","40","473","275","0","18","47","86","485","335","0","18","485","335",
"1400000US13067030218","Census Tract 302.18, Cobb County, Georgia","5280","416","3833","380","714","260","0","18","464","293","0","18","106","160","163","99","51","75","112","72",
"1400000US13067030219","Census Tract 302.19, Cobb County, Georgia","10410","569","8280","657","1194","273","40","58","674","406","0","20","15","25","207","187","0","20","207","187",
"1400000US13067030220","Census Tract 302.20, Cobb County, Georgia","1729","118","1208","99","292","64","0","13","96","64","0","13","73","87","60","33","6","9","54","34",
"1400000US13067030222","Census Tract 302.22, Cobb County, Georgia","5573","432","4663","467","512","116","23","35","242","223","0","18","49","58","84","72","0","18","84","72",
"1400000US13067030223","Census Tract 302.23, Cobb County, Georgia","6347","530","3869","448","1899","419","16","28","251","129","0","18","157","213","155","108","0","18","155","108",
"1400000US13067030224","Census Tract 302.24, Cobb County, Georgia","6318","754","4019","460","1262","612","0","18","412","140","0","18","295","287","330","357","44","73","286","350",
"1400000US13067030226","Census Tract 302.26, Cobb County, Georgia","10164","739","5794","480","2978","708","0","20","507","200","0","20","317","212","568","281","103","124","465","241",
"1400000US13067030227","Census Tract 302.27, Cobb County, Georgia","7860","611","4944","600","1760","367","0","18","353","137","0","18","516","473","287","166","40","65","247","152",
"1400000US13067030228","Census Tract 302.28, Cobb County, Georgia","7426","558","5207","474","1640","491","153","116","145","115","0","18","100","117","181","131","55","70","126","100",
"1400000US13067030229","Census Tract 302.29, Cobb County, Georgia","6314","366","4581","391","1222","245","0","18","202","94","13","26","168","133","128","78","16","30","112","69",
"1400000US13067030230","Census Tract 302.30, Cobb County, Georgia","13533","1158","8660","808","3677","1130","7","12","675","258","0","20","93","124","421","323","0","20","421","323",
"1400000US13067030231","Census Tract 302.31, Cobb County, Georgia","7487","541","6314","451","696","254","25","40","315","99","0","18","0","18","137","147","0","18","137","147",
"1400000US13067030232","Census Tract 302.32, Cobb County, Georgia","6346","395","3469","325","2218","308","0","18","100","108","0","18","346","216","213","110","100","95","113","79",
"1400000US13067030233","Census Tract 302.33, Cobb County, Georgia","4394","218","2921","220","1137","205","0","13","176","108","0","13","83","112","77","62","4","10","73","61",
"1400000US13067030234","Census Tract 302.34, Cobb County, Georgia","6678","313","4751","367","1508","193","0","18","211","229","0","18","103","78","105","65","0","18","105","65",
"1400000US13067030235","Census Tract 302.35, Cobb County, Georgia","4862","282","3904","278","682","124","0","13","99","85","34","52","0","13","143","88","0","13","143","88",
"1400000US13067030236","Census Tract 302.36, Cobb County, Georgia","4629","270","4030","271","466","134","0","13","16","18","0","13","59","72","58","53","0","13","58","53",
"1400000US13067030238","Census Tract 302.38, Cobb County, Georgia","6961","616","5787","611","853","436","0","18","215","248","0","18","0","18","106","85","0","18","106","85",
"1400000US13067030239","Census Tract 302.39, Cobb County, Georgia","7978","414","7199","444","598","162","0","18","0","18","0","18","31","54","150","136","0","18","150","136",
"1400000US13067030310","Census Tract 303.10, Cobb County, Georgia","8383","608","6561","591","1251","418","0","18","72","95","0","18","97","110","402","410","0","18","402","410",
"1400000US13067030311","Census Tract 303.11, Cobb County, Georgia","6054","391","4953","374","336","163","0","18","400","114","0","18","303","269","62","93","0","18","62","93",
"1400000US13067030312","Census Tract 303.12, Cobb County, Georgia","5902","359","4799","256","636","267","20","35","320","159","0","18","2","5","125","123","0","18","125","123",
"1400000US13067030313","Census Tract 303.13, Cobb County, Georgia","9073","681","6391","485","1416","349","17","28","760","183","0","18","277","287","212","202","0","18","212","202",
"1400000US13067030314","Census Tract 303.14, Cobb County, Georgia","8429","479","6594","481","632","266","114","174","647","291","20","32","178","228","244","158","24","39","220","154",
"1400000US13067030318","Census Tract 303.18, Cobb County, Georgia","7778","381","6902","392","41","65","0","18","647","151","0","18","0","18","188","127","0","18","188","127",
"1400000US13067030319","Census Tract 303.19, Cobb County, Georgia","4266","249","3559","240","100","69","0","13","454","135","0","13","28","33","125","92","0","13","125","92",
"1400000US13067030320","Census Tract 303.20, Cobb County, Georgia","7429","429","5337","317","743","193","99","142","1002","194","0","18","41","58","207","137","61","93","146","104",
"1400000US13067030322","Census Tract 303.22, Cobb County, Georgia","3420","210","2706","284","515","252","0","13","70","66","0","13","20","22","109","96","14","22","95","83",
"1400000US13067030324","Census Tract 303.24, Cobb County, Georgia","3602","249","3001","217","405","179","0","13","113","105","0","13","9","15","74","66","0","13","74","66",
"1400000US13067030326","Census Tract 303.26, Cobb County, Georgia","4526","379","3798","388","253","125","13","19","331","175","0","13","31","48","100","81","0","13","100","81",
"1400000US13067030327","Census Tract 303.27, Cobb County, Georgia","4701","267","3666","295","352","69","9","16","375","143","0","13","73","85","226","155","10","16","216","154",
"1400000US13067030328","Census Tract 303.28, Cobb County, Georgia","6557","434","5270","470","599","333","20","33","566","152","0","18","0","18","102","108","38","61","64","91",
"1400000US13067030329","Census Tract 303.29, Cobb County, Georgia","4741","270","3734","264","308","100","65","81","446","78","0","13","52","57","136","68","23","36","113","61",
"1400000US13067030330","Census Tract 303.30, Cobb County, Georgia","6318","387","4468","277","382","61","69","79","1056","148","0","18","0","18","343","229","21","35","322","238",
"1400000US13067030331","Census Tract 303.31, Cobb County, Georgia","6107","334","5285","329","562","355","23","21","144","96","0","18","47","47","46","40","0","18","46","40",
"1400000US13067030332","Census Tract 303.32, Cobb County, Georgia","3565","256","2821","264","55","60","0","13","643","207","0","13","0","13","46","47","0","13","46","47",
"1400000US13067030333","Census Tract 303.33, Cobb County, Georgia","5857","445","4699","492","332","139","0","18","551","188","0","18","12","21","263","235","32","35","231","243",
"1400000US13067030334","Census Tract 303.34, Cobb County, Georgia","3379","296","2689","298","239","258","49","67","265","69","0","13","35","44","102","85","23","38","79","66",
"1400000US13067030335","Census Tract 303.35, Cobb County, Georgia","4837","202","4255","218","158","121","0","13","222","93","0","13","46","39","156","88","0","13","156","88",
"1400000US13067030336","Census Tract 303.36, Cobb County, Georgia","7359","314","6278","325","56","70","0","18","871","206","73","87","32","46","49","56","19","33","30","34",
"1400000US13067030337","Census Tract 303.37, Cobb County, Georgia","4418","265","3998","256","147","85","0","13","202","152","0","13","29","34","42","40","0","13","42","40",
"1400000US13067030339","Census Tract 303.39, Cobb County, Georgia","5669","568","3883","612","989","264","0","18","590","264","0","18","119","98","88","90","0","18","88","90",
"1400000US13067030340","Census Tract 303.40, Cobb County, Georgia","3947","174","3411","240","124","88","0","13","377","166","0","13","0","13","35","29","0","13","35","29",
"1400000US13067030341","Census Tract 303.41, Cobb County, Georgia","4368","245","3627","291","399","127","13","21","122","133","0","13","101","81","106","62","21","25","85","58",
"1400000US13067030342","Census Tract 303.42, Cobb County, Georgia","4726","182","4091","216","160","96","9","15","231","95","10","16","21","38","204","119","8","15","196","118",
"1400000US13067030343","Census Tract 303.43, Cobb County, Georgia","4451","212","3851","222","159","124","44","65","287","87","0","13","8","13","102","52","29","32","73","43",
"1400000US13067030344","Census Tract 303.44, Cobb County, Georgia","3726","367","1238","300","1872","329","0","13","502","232","0","13","90","100","24","29","0","13","24","29",
"1400000US13067030345","Census Tract 303.45, Cobb County, Georgia","4582","455","1067","203","1497","297","0","13","1189","264","0","13","711","372","118","81","13","21","105","76",
"1400000US13067030405","Census Tract 304.05, Cobb County, Georgia","6299","552","3832","699","2045","356","0","18","216","139","0","18","206","300","0","18","0","18","0","18",
"1400000US13067030407","Census Tract 304.07, Cobb County, Georgia","5179","451","4012","400","728","276","11","16","161","159","15","23","32","39","220","158","28","31","192","147",
"1400000US13067030408","Census Tract 304.08, Cobb County, Georgia","2843","240","2026","207","436","145","0","13","210","111","0","13","64","96","107","93","51","77","56","49",
"1400000US13067030409","Census Tract 304.09, Cobb County, Georgia","3452","398","2999","367","198","171","0","13","107","87","0","13","0","13","148","101","0","13","148","101",
"1400000US13067030410","Census Tract 304.10, Cobb County, Georgia","4719","643","3533","623","863","266","8","20","222","279","0","13","37","48","56","105","0","13","56","105",
"1400000US13067030411","Census Tract 304.11, Cobb County, Georgia","3097","567","1137","376","1805","449","0","13","45","53","0","13","21","33","89","99","0","13","89","99",
"1400000US13067030412","Census Tract 304.12, Cobb County, Georgia","5018","381","2221","330","2165","357","48","78","171","100","0","18","165","150","248","151","28","31","220","147",
"1400000US13067030413","Census Tract 304.13, Cobb County, Georgia","5639","636","3135","738","1752","485","11","18","420","247","0","18","88","133","233","200","16","27","217","199",
"1400000US13067030414","Census Tract 304.14, Cobb County, Georgia","3272","335","772","276","2214","336","0","13","86","76","0","13","130","179","70","73","0","13","70","73",
"1400000US13067030502","Census Tract 305.02, Cobb County, Georgia","7246","512","4760","462","1214","280","10","19","855","300","0","18","237","241","170","164","0","18","170","164",
"1400000US13067030504","Census Tract 305.04, Cobb County, Georgia","6569","667","3958","568","1426","664","0","18","754","278","0","18","116","187","315","186","0","18","315","186",
"1400000US13067030505","Census Tract 305.05, Cobb County, Georgia","7001","589","3605","510","2753","574","189","209","240","148","0","18","105","115","109","99","0","18","109","99",
"1400000US13067030506","Census Tract 305.06, Cobb County, Georgia","4614","457","3079","477","992","165","0","13","99","70","0","13","173","131","271","194","17","27","254","193",
"1400000US13067030507","Census Tract 305.07, Cobb County, Georgia","5145","279","3751","343","815","297","13","21","198","110","0","18","266","194","102","83","0","18","102","83",
"1400000US13067030601","Census Tract 306.01, Cobb County, Georgia","9006","1034","4504","891","2585","1071","26","45","1383","492","0","18","339","343","169","129","0","18","169","129",
"1400000US13067030602","Census Tract 306.02, Cobb County, Georgia","6528","411","5553","408","744","176","0","18","98","123","16","25","29","28","88","75","0","18","88","75",
"1400000US13067030700","Census Tract 307, Cobb County, Georgia","4653","423","2244","404","1609","337","134","211","11","14","0","13","596","290","59","53","0","13","59","53",
"1400000US13067030800","Census Tract 308, Cobb County, Georgia","5650","571","3356","498","1255","268","0","18","214","97","4","8","580","314","241","179","124","141","117","103",
"1400000US13067030901","Census Tract 309.01, Cobb County, Georgia","8242","735","5356","605","2489","615","0","18","12","19","0","18","0","18","385","227","94","106","291","215",
"1400000US13067030902","Census Tract 309.02, Cobb County, Georgia","6019","631","3079","438","1284","376","81","116","0","18","0","18","1316","758","259","323","0","18","259","323",
"1400000US13067030904","Census Tract 309.04, Cobb County, Georgia","7119","539","2642","609","2868","582","30","63","173","192","0","18","1095","539","311","238","0","18","311","238",
"1400000US13067030905","Census Tract 309.05, Cobb County, Georgia","8302","542","2868","534","3124","531","0","18","149","102","0","18","1803","551","358","173","11","19","347","172",
"1400000US13067031001","Census Tract 310.01, Cobb County, Georgia","5035","498","2358","500","1522","325","0","18","10","15","0","18","1017","394","128","96","18","28","110","87",
"1400000US13067031002","Census Tract 310.02, Cobb County, Georgia","9787","975","3286","902","2853","641","37","59","247","200","0","18","3301","1078","63","69","37","63","26","31",
"1400000US13067031004","Census Tract 310.04, Cobb County, Georgia","7814","857","2505","448","3268","750","0","18","62","98","16","27","1760","682","203","140","22","34","181","136",
"1400000US13067031005","Census Tract 310.05, Cobb County, Georgia","5417","469","2214","409","1829","360","9","15","353","184","0","18","853","351","159","132","100","124","59","38",
"1400000US13067031101","Census Tract 311.01, Cobb County, Georgia","5123","537","2346","329","1227","332","29","31","161","142","0","18","1238","484","122","97","18","28","104","92",
"1400000US13067031106","Census Tract 311.06, Cobb County, Georgia","9099","935","4246","663","3415","1073","0","18","507","258","8","14","677","436","246","250","0","18","246","250",
"1400000US13067031108","Census Tract 311.08, Cobb County, Georgia","4939","469","2583","369","2062","441","14","23","90","79","0","13","112","104","78","81","0","13","78","81",
"1400000US13067031110","Census Tract 311.10, Cobb County, Georgia","3385","409","2453","356","387","290","0","13","95","71","0","13","231","290","219","102","0","13","219","102",
"1400000US13067031111","Census Tract 311.11, Cobb County, Georgia","3496","285","1962","204","1199","224","0","13","271","134","0","13","6","10","58","56","0","13","58","56",
"1400000US13067031112","Census Tract 311.12, Cobb County, Georgia","5385","422","3815","424","1086","276","0","18","212","188","0","18","193","222","79","63","0","18","79","63",
"1400000US13067031113","Census Tract 311.13, Cobb County, Georgia","1300","214","379","189","641","121","0","13","17","23","9","14","131","105","123","91","0","13","123","91",
"1400000US13067031114","Census Tract 311.14, Cobb County, Georgia","8034","916","3131","706","2872","661","0","18","893","418","51","76","841","630","246","187","180","176","66","65",
"1400000US13067031115","Census Tract 311.15, Cobb County, Georgia","4679","433","1905","464","1653","382","0","13","180","82","0","13","795","423","146","122","12","18","134","117",
"1400000US13067031116","Census Tract 311.16, Cobb County, Georgia","4661","682","1950","606","1329","379","0","13","166","140","0","13","1086","689","130","109","0","13","130","109",
"1400000US13067031117","Census Tract 311.17, Cobb County, Georgia","5621","391","3666","281","1265","330","0","18","237","145","0","18","355","325","98","76","0","18","98","76",
"1400000US13067031118","Census Tract 311.18, Cobb County, Georgia","5862","484","3199","423","1620","323","0","18","399","306","0","18","233","192","411","198","173","153","238","192",
"1400000US13067031205","Census Tract 312.05, Cobb County, Georgia","6262","692","2936","281","2657","747","0","18","311","184","0","18","230","332","128","150","0","18","128","150",
"1400000US13067031206","Census Tract 312.06, Cobb County, Georgia","10996","857","4484","634","4648","835","0","20","1234","611","0","20","67","78","563","255","156","146","407","227",
"1400000US13067031207","Census Tract 312.07, Cobb County, Georgia","4612","585","2417","390","761","315","0","13","1172","510","0","13","18","29","244","157","13","21","231","158",
"1400000US13067031208","Census Tract 312.08, Cobb County, Georgia","5773","436","2616","369","1004","305","0","18","2017","372","17","29","119","118","0","18","0","18","0","18",
"1400000US13067031209","Census Tract 312.09, Cobb County, Georgia","4745","289","3280","338","898","261","0","13","314","92","0","13","136","185","117","69","19","24","98","65",
"1400000US13067031211","Census Tract 312.11, Cobb County, Georgia","4413","568","2160","366","1865","376","0","13","131","147","0","13","63","82","194","175","97","112","97","138",
"1400000US13067031212","Census Tract 312.12, Cobb County, Georgia","2403","127","2159","122","52","46","0","13","93","99","0","13","34","30","65","49","20","26","45","56",
"1400000US13067031306","Census Tract 313.06, Cobb County, Georgia","4251","338","2031","393","1873","406","0","13","22","26","0","13","71","71","254","156","15","24","239","151",
"1400000US13067031307","Census Tract 313.07, Cobb County, Georgia","5927","783","3191","379","1607","526","0","18","221","182","0","18","817","688","91","80","18","32","73","69",
"1400000US13067031308","Census Tract 313.08, Cobb County, Georgia","5514","506","2595","569","2117","481","0","18","27","24","0","18","732","356","43","46","35","38","8","15",
"1400000US13067031309","Census Tract 313.09, Cobb County, Georgia","7582","759","1980","525","4793","677","0","18","45","71","0","18","666","380","98","76","0","18","98","76",
"1400000US13067031310","Census Tract 313.10, Cobb County, Georgia","7538","1089","1935","773","4526","850","0","18","46","55","0","18","1031","608","0","18","0","18","0","18",
