"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0400000US13","Georgia","10940407","*****","5574133","7124","3401114","8546","44547","2713","495388","2852","7534","1070","504292","10321","913399","14790","514230","9518","399169","9489",
"1400000US13019970500","Census Tract 9705; Berrien County; Georgia","3524","478","3066","492","320","233","0","14","0","14","0","14","0","14","138","110","105","104","33","47",
"1400000US13019970600","Census Tract 9706; Berrien County; Georgia","3180","460","2572","421","284","177","0","14","22","42","28","51","91","87","183","103","13","18","170","103",
"1400000US13021010100","Census Tract 101; Bibb County; Georgia","1471","404","64","49","1317","408","0","14","0","14","0","14","17","25","73","67","73","67","0","14",
"1400000US13021010200","Census Tract 102; Bibb County; Georgia","1882","352","1053","293","617","182","0","14","55","101","0","14","15","25","142","103","22","32","120","97",
"1400000US13021010400","Census Tract 104; Bibb County; Georgia","2055","510","44","21","1867","535","20","35","0","14","0","14","111","170","13","24","13","24","0","14",
"1400000US13021010500","Census Tract 105; Bibb County; Georgia","3173","327","1069","188","1604","304","0","14","263","91","0","14","144","190","93","68","40","36","53","64",
"1400000US13021010800","Census Tract 108; Bibb County; Georgia","1799","354","1161","273","351","135","0","14","56","49","0","14","10","21","221","172","69","66","152","157",
"1400000US13021011001","Census Tract 110.01; Bibb County; Georgia","3875","553","1317","303","2343","483","0","14","108","116","0","14","0","14","107","96","8","15","99","96",
"1400000US13021011002","Census Tract 110.02; Bibb County; Georgia","770","340","179","61","465","309","0","14","1","3","0","14","0","14","125","209","125","209","0","14",
"1400000US13021011100","Census Tract 111; Bibb County; Georgia","2181","478","390","324","1734","383","0","14","19","32","0","14","38","55","0","14","0","14","0","14",
"1400000US13021011500","Census Tract 115; Bibb County; Georgia","1088","313","17","36","1053","311","0","14","0","14","0","14","0","14","18","21","6","11","12","18",
"1400000US13021011701","Census Tract 117.01; Bibb County; Georgia","2848","637","162","88","2563","628","0","14","0","14","0","14","0","14","123","153","0","14","123","153",
"1400000US13021011702","Census Tract 117.02; Bibb County; Georgia","4640","578","641","451","3617","784","7","18","0","14","34","53","6","12","335","245","38","56","297","243",
"1400000US13021011800","Census Tract 118; Bibb County; Georgia","4012","643","2382","378","1267","513","0","14","3","10","0","14","233","276","127","81","114","86","13","22",
"1400000US13021011900","Census Tract 119; Bibb County; Georgia","2752","403","1322","439","1304","274","0","14","1","4","0","14","17","23","108","100","31","51","77","80",
"1400000US13021012000","Census Tract 120; Bibb County; Georgia","4755","604","2366","684","1997","549","0","14","151","172","39","70","0","14","202","174","31","35","171","170",
"1400000US13021012101","Census Tract 121.01; Bibb County; Georgia","2582","410","1446","305","642","203","12","23","38","56","0","14","8","13","436","298","426","297","10","15",
"1400000US13021012102","Census Tract 121.02; Bibb County; Georgia","4270","1214","1815","493","1874","1239","0","14","71","100","0","14","193","179","317","273","166","245","151","123",
"1400000US13021012200","Census Tract 122; Bibb County; Georgia","2303","500","550","131","1724","477","0","14","7","11","0","14","0","14","22","30","0","14","22","30",
"1400000US13021012400","Census Tract 124; Bibb County; Georgia","4172","1085","241","178","3848","1072","0","14","67","90","0","14","0","14","16","26","16","26","0","14",
"1400000US13021012500","Census Tract 125; Bibb County; Georgia","3475","574","193","85","3044","532","0","14","0","14","0","14","25","36","213","196","27","33","186","194",
"1400000US13021012600","Census Tract 126; Bibb County; Georgia","3500","853","382","195","2968","761","0","14","8","15","0","14","0","14","142","169","124","168","18","26",
"1400000US13021012700","Census Tract 127; Bibb County; Georgia","1909","491","5","2","1809","493","0","14","12","19","0","14","27","46","56","45","9","17","47","42",
"1400000US13021012800","Census Tract 128; Bibb County; Georgia","2582","737","189","135","2284","749","7","12","0","14","0","14","1","3","101","91","1","3","100","90",
"1400000US13021012900","Census Tract 129; Bibb County; Georgia","1542","403","266","127","1159","388","0","14","0","14","0","14","0","14","117","84","37","32","80","77",
"1400000US13021013101","Census Tract 131.01; Bibb County; Georgia","5488","1474","670","271","3989","1484","0","20","0","20","0","20","526","371","303","173","52","56","251","137",
"1400000US13021013102","Census Tract 131.02; Bibb County; Georgia","3787","557","409","122","3045","503","0","14","0","14","0","14","185","210","148","149","139","147","9","14",
"1400000US13021013201","Census Tract 132.01; Bibb County; Georgia","5653","1063","204","185","5174","1077","0","20","222","130","0","20","0","20","53","74","0","20","53","74",
"1400000US13021013202","Census Tract 132.02; Bibb County; Georgia","2867","887","591","409","2064","691","0","14","0","14","0","14","33","56","179","249","0","14","179","249",
"1400000US13021013302","Census Tract 133.02; Bibb County; Georgia","3657","890","746","339","2773","870","0","14","0","14","0","14","0","14","138","97","0","14","138","97",
"1400000US13021013407","Census Tract 134.07; Bibb County; Georgia","4146","855","1569","269","2205","809","0","14","0","14","0","14","86","115","286","392","0","14","286","392",
"1400000US13021013408","Census Tract 134.08; Bibb County; Georgia","4751","541","3124","492","766","272","0","14","219","219","0","14","249","284","393","237","206","182","187","154",
"1400000US13021013409","Census Tract 134.09; Bibb County; Georgia","5060","759","2428","565","2074","629","11","17","282","218","0","20","41","47","224","190","22","33","202","188",
"1400000US13021013411","Census Tract 134.11; Bibb County; Georgia","4966","937","3440","720","961","450","0","14","119","110","0","14","369","455","77","60","40","48","37","37",
"1400000US13021013412","Census Tract 134.12; Bibb County; Georgia","3873","747","2339","372","340","155","0","14","489","251","0","14","538","719","167","123","135","111","32","68",
"1400000US13021013413","Census Tract 134.13; Bibb County; Georgia","2707","378","1422","384","712","194","39","60","220","204","0","14","77","117","237","191","0","14","237","191",
"1400000US13021013502","Census Tract 135.02; Bibb County; Georgia","1514","407","933","349","440","229","46","49","19","23","0","14","32","38","44","48","34","45","10","14",
"1400000US13021013503","Census Tract 135.03; Bibb County; Georgia","1971","336","853","163","760","265","0","14","25","24","0","14","175","172","158","181","154","182","4","6",
"1400000US13021013505","Census Tract 135.05; Bibb County; Georgia","5153","451","2576","369","2199","316","97","160","148","128","0","20","0","20","133","188","87","174","46","66",
"1400000US13021013506","Census Tract 135.06; Bibb County; Georgia","4725","747","2732","643","1710","421","0","14","69","103","0","14","73","87","141","113","20","35","121","109",
