GEOID,PM25_2018,PM25_2019,PM25_2020,PM25_2021,PM25_2022,PM25_mean_2018_2022,COPD_Prev,Asthma_Prev,Poverty_Rate,Pct_Black,Pct_College
13115000203,,,7.3641025592119265,7.792307706979605,7.3641025592119265,7.506837608467819,6.8,9.9,5.3116769095697975,6.584723441615452,31.67835941716136
13115000204,,,6.925000011920929,7.354166676600774,6.90416665871938,7.061111115747027,11.2,11.1,16.244772176975566,5.109489051094891,18.947015425888665
13115000300,6.603370784373766,7.028651674142044,6.926404492238934,7.342696639928925,6.896067413051477,6.959438200747028,4.3,10.2,7.629427792915531,13.660062565172055,19.50947603121516
13115000400,6.707142812865121,7.117857115609305,,,,6.912499964237213,8.0,9.2,,,
13115000401,,,6.818181774832985,7.290909073569558,6.790909073569558,6.966666640657366,11.4,11.5,23.186959414504322,28.443113772455092,9.526525955504848
13115000402,,,6.876923084259033,7.338461509117713,6.838461509117713,7.017948700831487,7.9,9.8,7.612667478684532,2.8014616321559074,14.456869009584663
13115000403,,,7.0062499940395355,7.487500041723251,6.9937500059604645,7.16250001390775,8.1,10.7,5.105250423421244,20.188588007736943,7.71055753262159
13115000500,6.664285693849836,7.049999986376081,6.8142857892172675,7.307142870766776,6.764285700661795,6.920000008174351,11.3,11.1,35.801367826345526,23.557692307692307,10.806317539484622
13115000600,6.603448259419408,6.9793103316734575,6.83103452879807,7.296551786620041,6.851724164239291,6.912413814150054,10.3,11.5,33.08804871859934,35.5703211517165,12.874723887661723
13115000700,6.74300000667572,7.194999995231629,7.043999991416931,7.498000006675721,7.085999994277954,7.11319999885559,8.4,9.3,3.647357128925297,4.5250633898966255,18.88888888888889
13115000800,6.6500000442777365,7.089285731315613,6.924999952316284,7.417857101985386,6.9285714115415304,7.002142848287311,8.0,8.9,10.172939979654121,17.74805350369335,21.223224351747465
13115000900,6.72105262154027,7.226315774415669,7.042105273196571,7.536842145417866,7.042105298293264,7.1136842225727275,8.6,9.7,31.425091352009744,22.93950466910272,18.910457107075768
13115001100,6.764285734721592,7.192857129233224,6.971428632736206,7.442857197352818,6.935714278902326,7.061428594589233,12.5,10.7,38.7593984962406,29.000698812019564,14.10386965376782
13115001200,6.729411770315731,7.205882352941177,7.005555603239271,7.4888889524671765,6.944444391462538,7.074836614085179,8.8,10.2,12.614763128901945,6.787814003206841,3.89202762084118
