"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"0400000US13","Georgia","77353","407",
"1400000US13031110202","Census Tract 1102.02; Bulloch County; Georgia","78517","9530",
"1400000US13031110301","Census Tract 1103.01; Bulloch County; Georgia","83654","21173",
"1400000US13031110302","Census Tract 1103.02; Bulloch County; Georgia","73702","21683",
"1400000US13031110401","Census Tract 1104.01; Bulloch County; Georgia","33559","11938",
"1400000US13031110405","Census Tract 1104.05; Bulloch County; Georgia","42676","7166",
"1400000US13031110406","Census Tract 1104.06; Bulloch County; Georgia","46717","5707",
"1400000US13031110407","Census Tract 1104.07; Bulloch County; Georgia","35690","13349",
"1400000US13031110408","Census Tract 1104.08; Bulloch County; Georgia","27614","13280",
"1400000US13031110500","Census Tract 1105; Bulloch County; Georgia","65549","18247",
"1400000US13031110602","Census Tract 1106.02; Bulloch County; Georgia","41336","7626",
"1400000US13031110603","Census Tract 1106.03; Bulloch County; Georgia","79625","23185",
"1400000US13031110604","Census Tract 1106.04; Bulloch County; Georgia","44421","11099",
"1400000US13031110701","Census Tract 1107.01; Bulloch County; Georgia","62350","12785",
"1400000US13031110702","Census Tract 1107.02; Bulloch County; Georgia","79787","13600",
"1400000US13031110703","Census Tract 1107.03; Bulloch County; Georgia","84605","9773",
"1400000US13031110800","Census Tract 1108; Bulloch County; Georgia","61111","13419",
"1400000US13031110901","Census Tract 1109.01; Bulloch County; Georgia","82679","43777",
"1400000US13031110902","Census Tract 1109.02; Bulloch County; Georgia","62845","22477",
"1400000US13033950101","Census Tract 9501.01; Burke County; Georgia","65618","18448",
"1400000US13033950102","Census Tract 9501.02; Burke County; Georgia","115833","30697",
"1400000US13033950200","Census Tract 9502; Burke County; Georgia","51875","32081",
"1400000US13033950400","Census Tract 9504; Burke County; Georgia","49978","9151",
"1400000US13033950500","Census Tract 9505; Burke County; Georgia","46889","10190",
"1400000US13033950700","Census Tract 9507; Burke County; Georgia","54281","2865",
"1400000US13033950900","Census Tract 9509; Burke County; Georgia","27188","7512",
"1400000US13035150101","Census Tract 1501.01; Butts County; Georgia","88614","18442",
"1400000US13035150102","Census Tract 1501.02; Butts County; Georgia","76589","8520",
"1400000US13035150201","Census Tract 1502.01; Butts County; Georgia","44353","7999",
"1400000US13035150202","Census Tract 1502.02; Butts County; Georgia","58041","13806",
"1400000US13035150300","Census Tract 1503; Butts County; Georgia","74974","9514",
"1400000US13037950100","Census Tract 9501; Calhoun County; Georgia","46458","21348",
"1400000US13037950200","Census Tract 9502; Calhoun County; Georgia","47279","16427",
"1400000US13039010100","Census Tract 101; Camden County; Georgia","71071","28232",
"1400000US13039010201","Census Tract 102.01; Camden County; Georgia","56250","4123",
"1400000US13039010202","Census Tract 102.02; Camden County; Georgia","75789","15516",
"1400000US13039010302","Census Tract 103.02; Camden County; Georgia","67552","19347",
"1400000US13039010303","Census Tract 103.03; Camden County; Georgia","81500","9976",
"1400000US13039010304","Census Tract 103.04; Camden County; Georgia","67100","17191",
"1400000US13039010305","Census Tract 103.05; Camden County; Georgia","83393","54758",
"1400000US13039010403","Census Tract 104.03; Camden County; Georgia","98125","14634",
"1400000US13039010404","Census Tract 104.04; Camden County; Georgia","61655","15603",
"1400000US13039010405","Census Tract 104.05; Camden County; Georgia","74340","9289",
"1400000US13039010406","Census Tract 104.06; Camden County; Georgia","94107","36903",
"1400000US13039010407","Census Tract 104.07; Camden County; Georgia","91212","2957",
"1400000US13039010500","Census Tract 105; Camden County; Georgia","78000","19267",
"1400000US13039010602","Census Tract 106.02; Camden County; Georgia","115709","32472",
"1400000US13039010603","Census Tract 106.03; Camden County; Georgia","65863","22759",
"1400000US13039010604","Census Tract 106.04; Camden County; Georgia","49611","17414",
"1400000US13039990000","Census Tract 9900; Camden County; Georgia","-","**",
"1400000US13043950100","Census Tract 9501; Candler County; Georgia","48044","16935",
"1400000US13043950200","Census Tract 9502; Candler County; Georgia","46865","10449",
"1400000US13043950300","Census Tract 9503; Candler County; Georgia","60192","17856",
"1400000US13045910101","Census Tract 9101.01; Carroll County; Georgia","87803","10512",
"1400000US13045910103","Census Tract 9101.03; Carroll County; Georgia","89154","14677",
"1400000US13045910105","Census Tract 9101.05; Carroll County; Georgia","73053","25352",
"1400000US13045910106","Census Tract 9101.06; Carroll County; Georgia","53646","19491",
"1400000US13045910201","Census Tract 9102.01; Carroll County; Georgia","75769","12659",
"1400000US13045910202","Census Tract 9102.02; Carroll County; Georgia","89412","4268",
"1400000US13045910203","Census Tract 9102.03; Carroll County; Georgia","66961","24237",
"1400000US13045910301","Census Tract 9103.01; Carroll County; Georgia","76042","12680",
"1400000US13045910302","Census Tract 9103.02; Carroll County; Georgia","76629","12518",
"1400000US13045910400","Census Tract 9104; Carroll County; Georgia","74519","11844",
"1400000US13045910502","Census Tract 9105.02; Carroll County; Georgia","32190","3660",
"1400000US13045910503","Census Tract 9105.03; Carroll County; Georgia","52902","20115",
"1400000US13045910504","Census Tract 9105.04; Carroll County; Georgia","53500","39006",
"1400000US13045910600","Census Tract 9106; Carroll County; Georgia","65697","24469",
"1400000US13045910704","Census Tract 9107.04; Carroll County; Georgia","100279","8477",
"1400000US13045910705","Census Tract 9107.05; Carroll County; Georgia","50574","17218",
"1400000US13045910706","Census Tract 9107.06; Carroll County; Georgia","103958","9248",
"1400000US13045910707","Census Tract 9107.07; Carroll County; Georgia","87663","16399",
"1400000US13045910708","Census Tract 9107.08; Carroll County; Georgia","64625","7073",
"1400000US13045910709","Census Tract 9107.09; Carroll County; Georgia","61389","17837",
"1400000US13045910800","Census Tract 9108; Carroll County; Georgia","70673","14250",
"1400000US13045910900","Census Tract 9109; Carroll County; Georgia","85083","25415",
"1400000US13045911001","Census Tract 9110.01; Carroll County; Georgia","86250","66176",
"1400000US13045911002","Census Tract 9110.02; Carroll County; Georgia","79115","41908",
"1400000US13045911101","Census Tract 9111.01; Carroll County; Georgia","69213","32025",
"1400000US13045911102","Census Tract 9111.02; Carroll County; Georgia","117754","20314",
"1400000US13045911201","Census Tract 9112.01; Carroll County; Georgia","55481","23865",
"1400000US13045911202","Census Tract 9112.02; Carroll County; Georgia","81219","32980",
"1400000US13047030100","Census Tract 301; Catoosa County; Georgia","77242","30805",
"1400000US13047030201","Census Tract 302.01; Catoosa County; Georgia","79984","6565",
"1400000US13047030202","Census Tract 302.02; Catoosa County; Georgia","81978","21097",
"1400000US13047030303","Census Tract 303.03; Catoosa County; Georgia","103896","8153",
"1400000US13047030304","Census Tract 303.04; Catoosa County; Georgia","89760","16225",
"1400000US13047030305","Census Tract 303.05; Catoosa County; Georgia","105625","36023",
"1400000US13047030306","Census Tract 303.06; Catoosa County; Georgia","78132","13581",
"1400000US13047030402","Census Tract 304.02; Catoosa County; Georgia","78661","11158",
"1400000US13047030403","Census Tract 304.03; Catoosa County; Georgia","105800","24282",
"1400000US13047030404","Census Tract 304.04; Catoosa County; Georgia","73194","15044",
"1400000US13047030501","Census Tract 305.01; Catoosa County; Georgia","54706","20970",
"1400000US13047030502","Census Tract 305.02; Catoosa County; Georgia","56979","12619",
"1400000US13047030600","Census Tract 306; Catoosa County; Georgia","62107","7932",
"1400000US13047030701","Census Tract 307.01; Catoosa County; Georgia","50321","6238",
"1400000US13047030702","Census Tract 307.02; Catoosa County; Georgia","49566","4050",
"1400000US13049010101","Census Tract 101.01; Charlton County; Georgia","62759","12392",
"1400000US13049010102","Census Tract 101.02; Charlton County; Georgia","63147","20642",
"1400000US13049010200","Census Tract 102; Charlton County; Georgia","44659","32686",
"1400000US13051000601","Census Tract 6.01; Chatham County; Georgia","27985","5649",
"1400000US13051001100","Census Tract 11; Chatham County; Georgia","47929","15352",
"1400000US13051001200","Census Tract 12; Chatham County; Georgia","20156","6267",
"1400000US13051002000","Census Tract 20; Chatham County; Georgia","40227","15519",
"1400000US13051002100","Census Tract 21; Chatham County; Georgia","68798","22626",
"1400000US13051002200","Census Tract 22; Chatham County; Georgia","55031","15760",
"1400000US13051002300","Census Tract 23; Chatham County; Georgia","40357","7749",
"1400000US13051002600","Census Tract 26; Chatham County; Georgia","56111","20405",
"1400000US13051002700","Census Tract 27; Chatham County; Georgia","53831","6964",
"1400000US13051002800","Census Tract 28; Chatham County; Georgia","49288","9255",
"1400000US13051002900","Census Tract 29; Chatham County; Georgia","111389","23891",
"1400000US13051003000","Census Tract 30; Chatham County; Georgia","123027","13490",
"1400000US13051003301","Census Tract 33.01; Chatham County; Georgia","37333","9655",
"1400000US13051003302","Census Tract 33.02; Chatham County; Georgia","55875","21945",
"1400000US13051003400","Census Tract 34; Chatham County; Georgia","64571","19940",
"1400000US13051003501","Census Tract 35.01; Chatham County; Georgia","47250","15672",
"1400000US13051003502","Census Tract 35.02; Chatham County; Georgia","55852","5883",
"1400000US13051003601","Census Tract 36.01; Chatham County; Georgia","51711","6122",
"1400000US13051003602","Census Tract 36.02; Chatham County; Georgia","40986","6605",
"1400000US13051003700","Census Tract 37; Chatham County; Georgia","45664","4917",
"1400000US13051003800","Census Tract 38; Chatham County; Georgia","65750","23575",
"1400000US13051003900","Census Tract 39; Chatham County; Georgia","65717","13783",
"1400000US13051004001","Census Tract 40.01; Chatham County; Georgia","67444","5481",
"1400000US13051004002","Census Tract 40.02; Chatham County; Georgia","47806","14575",
"1400000US13051004100","Census Tract 41; Chatham County; Georgia","83139","27220",
"1400000US13051004207","Census Tract 42.07; Chatham County; Georgia","57845","6635",
"1400000US13051004208","Census Tract 42.08; Chatham County; Georgia","55019","12384",
"1400000US13051004209","Census Tract 42.09; Chatham County; Georgia","62888","6090",
"1400000US13051004210","Census Tract 42.10; Chatham County; Georgia","52090","7829",
"1400000US13051004211","Census Tract 42.11; Chatham County; Georgia","69133","12380",
"1400000US13051004212","Census Tract 42.12; Chatham County; Georgia","65519","20553",
"1400000US13051004300","Census Tract 43; Chatham County; Georgia","60758","16314",
"1400000US13051004400","Census Tract 44; Chatham County; Georgia","45323","15134",
"1400000US13051004500","Census Tract 45; Chatham County; Georgia","52093","13403",
"1400000US13051010102","Census Tract 101.02; Chatham County; Georgia","64867","14298",
"1400000US13051010200","Census Tract 102; Chatham County; Georgia","87227","16082",
"1400000US13051010502","Census Tract 105.02; Chatham County; Georgia","41887","5864",
"1400000US13051010503","Census Tract 105.03; Chatham County; Georgia","48607","9076",
"1400000US13051010504","Census Tract 105.04; Chatham County; Georgia","58803","18689",
"1400000US13051010601","Census Tract 106.01; Chatham County; Georgia","36256","8581",
"1400000US13051010603","Census Tract 106.03; Chatham County; Georgia","54102","26882",
"1400000US13051010701","Census Tract 107.01; Chatham County; Georgia","66317","4943",
"1400000US13051010702","Census Tract 107.02; Chatham County; Georgia","86384","15742",
"1400000US13051010703","Census Tract 107.03; Chatham County; Georgia","79196","9304",
"1400000US13051010704","Census Tract 107.04; Chatham County; Georgia","67913","15076",
"1400000US13051010705","Census Tract 107.05; Chatham County; Georgia","94382","9706",
"1400000US13051010706","Census Tract 107.06; Chatham County; Georgia","90133","28680",
"1400000US13051010707","Census Tract 107.07; Chatham County; Georgia","113690","32151",
"1400000US13051010801","Census Tract 108.01; Chatham County; Georgia","59853","14685",
"1400000US13051010806","Census Tract 108.06; Chatham County; Georgia","78702","10226",
"1400000US13051010807","Census Tract 108.07; Chatham County; Georgia","83770","13914",
"1400000US13051010810","Census Tract 108.10; Chatham County; Georgia","86652","23654",
"1400000US13051010811","Census Tract 108.11; Chatham County; Georgia","80857","19675",
"1400000US13051010812","Census Tract 108.12; Chatham County; Georgia","120306","17261",
"1400000US13051010813","Census Tract 108.13; Chatham County; Georgia","68192","25378",
"1400000US13051010814","Census Tract 108.14; Chatham County; Georgia","78044","25237",
"1400000US13051010815","Census Tract 108.15; Chatham County; Georgia","72831","19251",
"1400000US13051010816","Census Tract 108.16; Chatham County; Georgia","60977","8406",
"1400000US13051010817","Census Tract 108.17; Chatham County; Georgia","144412","46539",
"1400000US13051010818","Census Tract 108.18; Chatham County; Georgia","43788","5532",
"1400000US13051010819","Census Tract 108.19; Chatham County; Georgia","106111","32844",
"1400000US13051010820","Census Tract 108.20; Chatham County; Georgia","69452","22711",
"1400000US13051010821","Census Tract 108.21; Chatham County; Georgia","145833","55074",
"1400000US13051010901","Census Tract 109.01; Chatham County; Georgia","44634","13593",
"1400000US13051011004","Census Tract 110.04; Chatham County; Georgia","113393","41551",
"1400000US13051011005","Census Tract 110.05; Chatham County; Georgia","146779","24816",
"1400000US13051011006","Census Tract 110.06; Chatham County; Georgia","126742","16857",
"1400000US13051011007","Census Tract 110.07; Chatham County; Georgia","83750","50215",
"1400000US13051011008","Census Tract 110.08; Chatham County; Georgia","93438","24570",
"1400000US13051011104","Census Tract 111.04; Chatham County; Georgia","86761","14504",
"1400000US13051011107","Census Tract 111.07; Chatham County; Georgia","105781","27806",
"1400000US13051011108","Census Tract 111.08; Chatham County; Georgia","120192","28520",
"1400000US13051011110","Census Tract 111.10; Chatham County; Georgia","108047","22888",
"1400000US13051011111","Census Tract 111.11; Chatham County; Georgia","120714","38098",
"1400000US13051011112","Census Tract 111.12; Chatham County; Georgia","86100","14292",
"1400000US13051011113","Census Tract 111.13; Chatham County; Georgia","117386","28323",
"1400000US13051011114","Census Tract 111.14; Chatham County; Georgia","92500","24441",
"1400000US13051011115","Census Tract 111.15; Chatham County; Georgia","159314","15937",
"1400000US13051011200","Census Tract 112; Chatham County; Georgia","70903","13421",
"1400000US13051011300","Census Tract 113; Chatham County; Georgia","27000","9452",
"1400000US13051011400","Census Tract 114; Chatham County; Georgia","47375","27747",
"1400000US13051011500","Census Tract 115; Chatham County; Georgia","124276","62404",
"1400000US13051011600","Census Tract 116; Chatham County; Georgia","44950","22701",
"1400000US13051011700","Census Tract 117; Chatham County; Georgia","56453","13343",
"1400000US13051011800","Census Tract 118; Chatham County; Georgia","65455","20892",
"1400000US13051011900","Census Tract 119; Chatham County; Georgia","92167","30338",
"1400000US13051980000","Census Tract 9800; Chatham County; Georgia","-","**",
"1400000US13051990000","Census Tract 9900; Chatham County; Georgia","-","**",
"1400000US13053020100","Census Tract 201; Chattahoochee County; Georgia","56211","19382",
"1400000US13053020201","Census Tract 202.01; Chattahoochee County; Georgia","82500","41758",
