"GEO_ID","NAME","B19013_001M","B19013_001E",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"1400000US13089023426","Census Tract 234.26, DeKalb County, Georgia","9507","55786",
"1400000US13089023427","Census Tract 234.27, DeKalb County, Georgia","15150","59224",
"1400000US13089023428","Census Tract 234.28, DeKalb County, Georgia","3915","37434",
"1400000US13089023501","Census Tract 235.01, DeKalb County, Georgia","4139","24429",
"1400000US13089023504","Census Tract 235.04, DeKalb County, Georgia","7403","25330",
"1400000US13089023505","Census Tract 235.05, DeKalb County, Georgia","16056","44861",
"1400000US13089023506","Census Tract 235.06, DeKalb County, Georgia","7235","47050",
"1400000US13089023507","Census Tract 235.07, DeKalb County, Georgia","6547","50721",
"1400000US13089023601","Census Tract 236.01, DeKalb County, Georgia","6084","49885",
"1400000US13089023602","Census Tract 236.02, DeKalb County, Georgia","8968","42819",
"1400000US13089023603","Census Tract 236.03, DeKalb County, Georgia","6795","24496",
"1400000US13089023700","Census Tract 237, DeKalb County, Georgia","4310","29944",
"1400000US13089023801","Census Tract 238.01, DeKalb County, Georgia","6301","42250",
"1400000US13089023802","Census Tract 238.02, DeKalb County, Georgia","3432","37544",
"1400000US13089023803","Census Tract 238.03, DeKalb County, Georgia","6875","38750",
"1400000US13089980000","Census Tract 9800, DeKalb County, Georgia","**","-",
"1400000US13091960100","Census Tract 9601, Dodge County, Georgia","28640","55500",
"1400000US13091960200","Census Tract 9602, Dodge County, Georgia","13336","31142",
"1400000US13091960300","Census Tract 9603, Dodge County, Georgia","5305","33697",
"1400000US13091960400","Census Tract 9604, Dodge County, Georgia","14354","26389",
"1400000US13091960500","Census Tract 9605, Dodge County, Georgia","16051","25208",
"1400000US13091960600","Census Tract 9606, Dodge County, Georgia","8367","36017",
"1400000US13093970100","Census Tract 9701, Dooly County, Georgia","5259","31115",
"1400000US13093970200","Census Tract 9702, Dooly County, Georgia","10856","29375",
"1400000US13093970300","Census Tract 9703, Dooly County, Georgia","6501","31565",
"1400000US13095000100","Census Tract 1, Dougherty County, Georgia","2336","20240",
"1400000US13095000200","Census Tract 2, Dougherty County, Georgia","5435","15383",
"1400000US13095000400","Census Tract 4, Dougherty County, Georgia","3053","38270",
"1400000US13095000501","Census Tract 5.01, Dougherty County, Georgia","6222","52847",
"1400000US13095000502","Census Tract 5.02, Dougherty County, Georgia","9838","60207",
"1400000US13095000600","Census Tract 6, Dougherty County, Georgia","5463","39536",
"1400000US13095000700","Census Tract 7, Dougherty County, Georgia","20805","40000",
"1400000US13095000800","Census Tract 8, Dougherty County, Georgia","3931","13722",
"1400000US13095000900","Census Tract 9, Dougherty County, Georgia","8182","29659",
"1400000US13095001000","Census Tract 10, Dougherty County, Georgia","2682","27997",
"1400000US13095001100","Census Tract 11, Dougherty County, Georgia","3224","29306",
"1400000US13095001403","Census Tract 14.03, Dougherty County, Georgia","3958","17045",
"1400000US13095001500","Census Tract 15, Dougherty County, Georgia","3177","16258",
"1400000US13095010302","Census Tract 103.02, Dougherty County, Georgia","1553","21527",
"1400000US13095010401","Census Tract 104.01, Dougherty County, Georgia","8395","88365",
"1400000US13095010402","Census Tract 104.02, Dougherty County, Georgia","21565","49861",
"1400000US13095010403","Census Tract 104.03, Dougherty County, Georgia","40917","93375",
"1400000US13095010500","Census Tract 105, Dougherty County, Georgia","7979","37500",
"1400000US13095010601","Census Tract 106.01, Dougherty County, Georgia","2742","20707",
"1400000US13095010602","Census Tract 106.02, Dougherty County, Georgia","3331","33452",
"1400000US13095010700","Census Tract 107, Dougherty County, Georgia","6567","20682",
"1400000US13095010900","Census Tract 109, Dougherty County, Georgia","10812","47747",
"1400000US13095011000","Census Tract 110, Dougherty County, Georgia","6951","48478",
"1400000US13095011200","Census Tract 112, Dougherty County, Georgia","3183","33040",
"1400000US13095011300","Census Tract 113, Dougherty County, Georgia","4729","27319",
"1400000US13095011400","Census Tract 114, Dougherty County, Georgia","8567","12447",
"1400000US13095011600","Census Tract 116, Dougherty County, Georgia","14780","55288",
"1400000US13097080102","Census Tract 801.02, Douglas County, Georgia","6499","47653",
"1400000US13097080103","Census Tract 801.03, Douglas County, Georgia","4113","35814",
"1400000US13097080201","Census Tract 802.01, Douglas County, Georgia","8694","60447",
"1400000US13097080202","Census Tract 802.02, Douglas County, Georgia","5954","53528",
"1400000US13097080301","Census Tract 803.01, Douglas County, Georgia","7256","43118",
"1400000US13097080303","Census Tract 803.03, Douglas County, Georgia","6667","32723",
"1400000US13097080304","Census Tract 803.04, Douglas County, Georgia","11015","35517",
"1400000US13097080402","Census Tract 804.02, Douglas County, Georgia","11148","79063",
"1400000US13097080403","Census Tract 804.03, Douglas County, Georgia","6150","61321",
"1400000US13097080404","Census Tract 804.04, Douglas County, Georgia","7672","56477",
"1400000US13097080505","Census Tract 805.05, Douglas County, Georgia","8582","52042",
"1400000US13097080506","Census Tract 805.06, Douglas County, Georgia","6628","56321",
"1400000US13097080507","Census Tract 805.07, Douglas County, Georgia","19909","64821",
"1400000US13097080508","Census Tract 805.08, Douglas County, Georgia","6907","53087",
"1400000US13097080509","Census Tract 805.09, Douglas County, Georgia","21392","88500",
"1400000US13097080510","Census Tract 805.10, Douglas County, Georgia","9873","69875",
"1400000US13097080511","Census Tract 805.11, Douglas County, Georgia","8081","69225",
"1400000US13097080602","Census Tract 806.02, Douglas County, Georgia","5700","62609",
"1400000US13097080603","Census Tract 806.03, Douglas County, Georgia","11718","69762",
"1400000US13097080604","Census Tract 806.04, Douglas County, Georgia","6873","71250",
"1400000US13099090100","Census Tract 901, Early County, Georgia","7388","28500",
"1400000US13099090200","Census Tract 902, Early County, Georgia","5966","21346",
"1400000US13099090300","Census Tract 903, Early County, Georgia","12353","44261",
"1400000US13099090400","Census Tract 904, Early County, Georgia","9815","23877",
"1400000US13099090500","Census Tract 905, Early County, Georgia","6237","26406",
"1400000US13101880100","Census Tract 8801, Echols County, Georgia","7638","30625",
"1400000US13101880200","Census Tract 8802, Echols County, Georgia","13441","36667",
"1400000US13103030100","Census Tract 301, Effingham County, Georgia","11590","73275",
"1400000US13103030202","Census Tract 302.02, Effingham County, Georgia","11214","56017",
"1400000US13103030203","Census Tract 302.03, Effingham County, Georgia","9764","51304",
"1400000US13103030204","Census Tract 302.04, Effingham County, Georgia","18867","41250",
"1400000US13103030301","Census Tract 303.01, Effingham County, Georgia","8755","81941",
"1400000US13103030303","Census Tract 303.03, Effingham County, Georgia","14138","53859",
"1400000US13103030304","Census Tract 303.04, Effingham County, Georgia","10414","59192",
"1400000US13103030305","Census Tract 303.05, Effingham County, Georgia","4128","62169",
"1400000US13103030401","Census Tract 304.01, Effingham County, Georgia","13002","45463",
"1400000US13103030402","Census Tract 304.02, Effingham County, Georgia","4570","60368",
"1400000US13105000100","Census Tract 1, Elbert County, Georgia","4899","33486",
"1400000US13105000200","Census Tract 2, Elbert County, Georgia","10051","35924",
"1400000US13105000300","Census Tract 3, Elbert County, Georgia","3408","29651",
"1400000US13105000400","Census Tract 4, Elbert County, Georgia","2056","28484",
"1400000US13105000500","Census Tract 5, Elbert County, Georgia","2466","30671",
"1400000US13107970100","Census Tract 9701, Emanuel County, Georgia","4418","30858",
"1400000US13107970200","Census Tract 9702, Emanuel County, Georgia","13029","33355",
"1400000US13107970300","Census Tract 9703, Emanuel County, Georgia","2707","26652",
"1400000US13107970400","Census Tract 9704, Emanuel County, Georgia","3650","30215",
"1400000US13107970500","Census Tract 9705, Emanuel County, Georgia","4970","31977",
"1400000US13107970600","Census Tract 9706, Emanuel County, Georgia","5766","30759",
"1400000US13109970100","Census Tract 9701, Evans County, Georgia","5524","31835",
"1400000US13109970200","Census Tract 9702, Evans County, Georgia","7404","40553",
"1400000US13109970300","Census Tract 9703, Evans County, Georgia","4941","44971",
"1400000US13111050100","Census Tract 501, Fannin County, Georgia","6284","40473",
"1400000US13111050200","Census Tract 502, Fannin County, Georgia","2316","33725",
"1400000US13111050300","Census Tract 503, Fannin County, Georgia","8833","40551",
"1400000US13111050400","Census Tract 504, Fannin County, Georgia","3599","30243",
"1400000US13111050500","Census Tract 505, Fannin County, Georgia","6828","32922",
"1400000US13113140101","Census Tract 1401.01, Fayette County, Georgia","15749","67353",
"1400000US13113140102","Census Tract 1401.02, Fayette County, Georgia","12719","75355",
"1400000US13113140203","Census Tract 1402.03, Fayette County, Georgia","8198","80543",
"1400000US13113140204","Census Tract 1402.04, Fayette County, Georgia","9213","81250",
"1400000US13113140206","Census Tract 1402.06, Fayette County, Georgia","25834","100132",
"1400000US13113140207","Census Tract 1402.07, Fayette County, Georgia","8943","117005",
"1400000US13113140208","Census Tract 1402.08, Fayette County, Georgia","5570","87546",
"1400000US13113140303","Census Tract 1403.03, Fayette County, Georgia","14229","86250",
"1400000US13113140304","Census Tract 1403.04, Fayette County, Georgia","13558","74286",
"1400000US13113140305","Census Tract 1403.05, Fayette County, Georgia","7017","96382",
"1400000US13113140306","Census Tract 1403.06, Fayette County, Georgia","10456","87900",
"1400000US13113140307","Census Tract 1403.07, Fayette County, Georgia","13158","132841",
"1400000US13113140403","Census Tract 1404.03, Fayette County, Georgia","4614","77691",
"1400000US13113140404","Census Tract 1404.04, Fayette County, Georgia","10961","76432",
"1400000US13113140405","Census Tract 1404.05, Fayette County, Georgia","13738","92018",
"1400000US13113140406","Census Tract 1404.06, Fayette County, Georgia","9944","57094",
"1400000US13113140407","Census Tract 1404.07, Fayette County, Georgia","12918","58284",
"1400000US13113140408","Census Tract 1404.08, Fayette County, Georgia","8805","78145",
"1400000US13113140501","Census Tract 1405.01, Fayette County, Georgia","7632","89006",
"1400000US13113140502","Census Tract 1405.02, Fayette County, Georgia","12334","60469",
"1400000US13115000100","Census Tract 1, Floyd County, Georgia","8226","38000",
"1400000US13115000201","Census Tract 2.01, Floyd County, Georgia","6542","46802",
"1400000US13115000202","Census Tract 2.02, Floyd County, Georgia","7379","49560",
"1400000US13115000300","Census Tract 3, Floyd County, Georgia","13272","53500",
"1400000US13115000400","Census Tract 4, Floyd County, Georgia","4675","40264",
"1400000US13115000500","Census Tract 5, Floyd County, Georgia","7467","23972",
"1400000US13115000600","Census Tract 6, Floyd County, Georgia","3143","23958",
"1400000US13115000700","Census Tract 7, Floyd County, Georgia","4168","47434",
"1400000US13115000800","Census Tract 8, Floyd County, Georgia","6710","57862",
"1400000US13115000900","Census Tract 9, Floyd County, Georgia","12949","47788",
"1400000US13115001100","Census Tract 11, Floyd County, Georgia","4014","21934",
"1400000US13115001200","Census Tract 12, Floyd County, Georgia","7920","34444",
"1400000US13115001300","Census Tract 13, Floyd County, Georgia","10845","42583",
"1400000US13115001400","Census Tract 14, Floyd County, Georgia","6518","48767",
"1400000US13115001600","Census Tract 16, Floyd County, Georgia","4104","17083",
"1400000US13115001701","Census Tract 17.01, Floyd County, Georgia","10429","57901",
"1400000US13115001702","Census Tract 17.02, Floyd County, Georgia","7500","46635",
"1400000US13115001800","Census Tract 18, Floyd County, Georgia","4814","37253",
"1400000US13115002000","Census Tract 20, Floyd County, Georgia","4726","44343",
"1400000US13115002100","Census Tract 21, Floyd County, Georgia","5343","33325",
"1400000US13117130101","Census Tract 1301.01, Forsyth County, Georgia","16190","74742",
"1400000US13117130102","Census Tract 1301.02, Forsyth County, Georgia","20272","61458",
"1400000US13117130103","Census Tract 1301.03, Forsyth County, Georgia","8586","51152",
"1400000US13117130104","Census Tract 1301.04, Forsyth County, Georgia","21274","70577",
"1400000US13117130105","Census Tract 1301.05, Forsyth County, Georgia","6108","38711",
"1400000US13117130201","Census Tract 1302.01, Forsyth County, Georgia","7129","75458",
"1400000US13117130202","Census Tract 1302.02, Forsyth County, Georgia","22361","102891",
"1400000US13117130203","Census Tract 1302.03, Forsyth County, Georgia","7414","80155",
"1400000US13117130204","Census Tract 1302.04, Forsyth County, Georgia","13025","69365",
"1400000US13117130205","Census Tract 1302.05, Forsyth County, Georgia","23374","64028",
"1400000US13117130301","Census Tract 1303.01, Forsyth County, Georgia","10384","50147",
"1400000US13117130302","Census Tract 1303.02, Forsyth County, Georgia","8380","107460",
"1400000US13117130303","Census Tract 1303.03, Forsyth County, Georgia","10348","62045",
"1400000US13117130304","Census Tract 1303.04, Forsyth County, Georgia","23915","106927",
"1400000US13117130305","Census Tract 1303.05, Forsyth County, Georgia","12034","97950",
"1400000US13117130306","Census Tract 1303.06, Forsyth County, Georgia","13013","111631",
"1400000US13117130307","Census Tract 1303.07, Forsyth County, Georgia","7956","89904",
"1400000US13117130403","Census Tract 1304.03, Forsyth County, Georgia","6392","76352",
"1400000US13117130404","Census Tract 1304.04, Forsyth County, Georgia","9489","107574",
"1400000US13117130405","Census Tract 1304.05, Forsyth County, Georgia","11603","87794",
"1400000US13117130406","Census Tract 1304.06, Forsyth County, Georgia","12024","68315",
"1400000US13117130408","Census Tract 1304.08, Forsyth County, Georgia","11266","56250",
"1400000US13117130409","Census Tract 1304.09, Forsyth County, Georgia","8911","50550",
"1400000US13117130410","Census Tract 1304.10, Forsyth County, Georgia","19895","47917",
"1400000US13117130503","Census Tract 1305.03, Forsyth County, Georgia","20153","74375",
"1400000US13117130504","Census Tract 1305.04, Forsyth County, Georgia","7615","65223",
"1400000US13117130505","Census Tract 1305.05, Forsyth County, Georgia","18607","70156",
"1400000US13117130506","Census Tract 1305.06, Forsyth County, Georgia","5319","63480",
"1400000US13117130507","Census Tract 1305.07, Forsyth County, Georgia","10121","66286",
"1400000US13117130508","Census Tract 1305.08, Forsyth County, Georgia","18778","114625",
"1400000US13117130509","Census Tract 1305.09, Forsyth County, Georgia","11228","67401",
"1400000US13117130510","Census Tract 1305.10, Forsyth County, Georgia","12453","93333",
"1400000US13117130601","Census Tract 1306.01, Forsyth County, Georgia","14482","80094",
"1400000US13117130602","Census Tract 1306.02, Forsyth County, Georgia","7065","88879",
"1400000US13117130603","Census Tract 1306.03, Forsyth County, Georgia","23909","130250",
"1400000US13117130604","Census Tract 1306.04, Forsyth County, Georgia","15340","101538",
"1400000US13117130605","Census Tract 1306.05, Forsyth County, Georgia","23152","105966",
"1400000US13117130606","Census Tract 1306.06, Forsyth County, Georgia","10397","119667",
"1400000US13117130607","Census Tract 1306.07, Forsyth County, Georgia","7295","109271",
"1400000US13117130608","Census Tract 1306.08, Forsyth County, Georgia","25170","151686",
"1400000US13117130609","Census Tract 1306.09, Forsyth County, Georgia","26857","117222",
"1400000US13117130610","Census Tract 1306.10, Forsyth County, Georgia","25093","111339",
"1400000US13117130611","Census Tract 1306.11, Forsyth County, Georgia","18718","126719",
"1400000US13117130612","Census Tract 1306.12, Forsyth County, Georgia","14450","132264",
"1400000US13117130613","Census Tract 1306.13, Forsyth County, Georgia","20905","109250",
"1400000US13119890101","Census Tract 8901.01, Franklin County, Georgia","7924","34785",
"1400000US13119890102","Census Tract 8901.02, Franklin County, Georgia","8014","42201",
"1400000US13119890200","Census Tract 8902, Franklin County, Georgia","11168","33074",
"1400000US13119890300","Census Tract 8903, Franklin County, Georgia","12839","38859",
"1400000US13119890400","Census Tract 8904, Franklin County, Georgia","6513","33500",
"1400000US13121000100","Census Tract 1, Fulton County, Georgia","15819","114922",
"1400000US13121000200","Census Tract 2, Fulton County, Georgia","18873","88021",
"1400000US13121000400","Census Tract 4, Fulton County, Georgia","42405","100125",
"1400000US13121000500","Census Tract 5, Fulton County, Georgia","21489","80417",
"1400000US13121000600","Census Tract 6, Fulton County, Georgia","12257","47125",
"1400000US13121000700","Census Tract 7, Fulton County, Georgia","22743","37232",
"1400000US13121001001","Census Tract 10.01, Fulton County, Georgia","11884","52411",
"1400000US13121001002","Census Tract 10.02, Fulton County, Georgia","24543","30250",
"1400000US13121001100","Census Tract 11, Fulton County, Georgia","12502","67864",
"1400000US13121001201","Census Tract 12.01, Fulton County, Georgia","7613","49614",
"1400000US13121001202","Census Tract 12.02, Fulton County, Georgia","16213","72063",
"1400000US13121001300","Census Tract 13, Fulton County, Georgia","18937","66392",
"1400000US13121001400","Census Tract 14, Fulton County, Georgia","7952","69473",
"1400000US13121001500","Census Tract 15, Fulton County, Georgia","8538","53246",
"1400000US13121001600","Census Tract 16, Fulton County, Georgia","7632","61497",
"1400000US13121001700","Census Tract 17, Fulton County, Georgia","25304","34942",
"1400000US13121001800","Census Tract 18, Fulton County, Georgia","8813","35711",
"1400000US13121001900","Census Tract 19, Fulton County, Georgia","8080","37406",
"1400000US13121002100","Census Tract 21, Fulton County, Georgia","12252","26438",
"1400000US13121002300","Census Tract 23, Fulton County, Georgia","10932","20350",
"1400000US13121002400","Census Tract 24, Fulton County, Georgia","4260","29117",
"1400000US13121002500","Census Tract 25, Fulton County, Georgia","5794","24596",
"1400000US13121002600","Census Tract 26, Fulton County, Georgia","11371","27891",
"1400000US13121002800","Census Tract 28, Fulton County, Georgia","4754","11706",
"1400000US13121002900","Census Tract 29, Fulton County, Georgia","13763","52426",
"1400000US13121003000","Census Tract 30, Fulton County, Georgia","13546","76714",
"1400000US13121003100","Census Tract 31, Fulton County, Georgia","11978","39688",
"1400000US13121003200","Census Tract 32, Fulton County, Georgia","12081","56071",
"1400000US13121003500","Census Tract 35, Fulton County, Georgia","10883","52969",
"1400000US13121003600","Census Tract 36, Fulton County, Georgia","6546","23545",
"1400000US13121003700","Census Tract 37, Fulton County, Georgia","7974","10781",
"1400000US13121003800","Census Tract 38, Fulton County, Georgia","11542","23750",
"1400000US13121003900","Census Tract 39, Fulton County, Georgia","5351","15426",
"1400000US13121004000","Census Tract 40, Fulton County, Georgia","6260","28399",
"1400000US13121004100","Census Tract 41, Fulton County, Georgia","13463","30668",
"1400000US13121004200","Census Tract 42, Fulton County, Georgia","3473","21115",
"1400000US13121004300","Census Tract 43, Fulton County, Georgia","10395","28792",
"1400000US13121004400","Census Tract 44, Fulton County, Georgia","9166","15585",
"1400000US13121004800","Census Tract 48, Fulton County, Georgia","2187","10636",
"1400000US13121004900","Census Tract 49, Fulton County, Georgia","36920","85789",
"1400000US13121005000","Census Tract 50, Fulton County, Georgia","5615","47378",
"1400000US13121005200","Census Tract 52, Fulton County, Georgia","11910","67188",
"1400000US13121005300","Census Tract 53, Fulton County, Georgia","11869","81981",
"1400000US13121005501","Census Tract 55.01, Fulton County, Georgia","7790","32273",
"1400000US13121005502","Census Tract 55.02, Fulton County, Georgia","8765","18750",
"1400000US13121005700","Census Tract 57, Fulton County, Georgia","11983","14554",
"1400000US13121005800","Census Tract 58, Fulton County, Georgia","7086","20339",
"1400000US13121006000","Census Tract 60, Fulton County, Georgia","10398","20972",
"1400000US13121006100","Census Tract 61, Fulton County, Georgia","8986","31250",
"1400000US13121006200","Census Tract 62, Fulton County, Georgia","11063","28239",
"1400000US13121006300","Census Tract 63, Fulton County, Georgia","6580","17266",
"1400000US13121006400","Census Tract 64, Fulton County, Georgia","13719","24375",
"1400000US13121006500","Census Tract 65, Fulton County, Georgia","7957","43346",
"1400000US13121006601","Census Tract 66.01, Fulton County, Georgia","13484","32245",
"1400000US13121006602","Census Tract 66.02, Fulton County, Georgia","20474","13269",
"1400000US13121006700","Census Tract 67, Fulton County, Georgia","11606","25824",
"1400000US13121006801","Census Tract 68.01, Fulton County, Georgia","**","-",
"1400000US13121006802","Census Tract 68.02, Fulton County, Georgia","8952","9449",
"1400000US13121006900","Census Tract 69, Fulton County, Georgia","8852","46384",
"1400000US13121007001","Census Tract 70.01, Fulton County, Georgia","5675","34123",
"1400000US13121007002","Census Tract 70.02, Fulton County, Georgia","3367","25609",
"1400000US13121007100","Census Tract 71, Fulton County, Georgia","4176","22658",
"1400000US13121007200","Census Tract 72, Fulton County, Georgia","5845","32344",
"1400000US13121007300","Census Tract 73, Fulton County, Georgia","5239","24599",
"1400000US13121007400","Census Tract 74, Fulton County, Georgia","1791","13674",
"1400000US13121007500","Census Tract 75, Fulton County, Georgia","2871","20126",
"1400000US13121007602","Census Tract 76.02, Fulton County, Georgia","6186","46278",
"1400000US13121007603","Census Tract 76.03, Fulton County, Georgia","2853","19506",
"1400000US13121007604","Census Tract 76.04, Fulton County, Georgia","5907","26534",
"1400000US13121007703","Census Tract 77.03, Fulton County, Georgia","14292","46563",
"1400000US13121007704","Census Tract 77.04, Fulton County, Georgia","12082","38958",
"1400000US13121007705","Census Tract 77.05, Fulton County, Georgia","4998","26349",
"1400000US13121007706","Census Tract 77.06, Fulton County, Georgia","8656","44253",
"1400000US13121007802","Census Tract 78.02, Fulton County, Georgia","6670","55913",
"1400000US13121007805","Census Tract 78.05, Fulton County, Georgia","5964","31421",
"1400000US13121007806","Census Tract 78.06, Fulton County, Georgia","3864","32013",
"1400000US13121007807","Census Tract 78.07, Fulton County, Georgia","3836","15933",
"1400000US13121007808","Census Tract 78.08, Fulton County, Georgia","5009","16854",
"1400000US13121007900","Census Tract 79, Fulton County, Georgia","3633","55578",
"1400000US13121008000","Census Tract 80, Fulton County, Georgia","2403","39549",
"1400000US13121008101","Census Tract 81.01, Fulton County, Georgia","5494","24679",
"1400000US13121008102","Census Tract 81.02, Fulton County, Georgia","2023","25936",
"1400000US13121008201","Census Tract 82.01, Fulton County, Georgia","6377","37262",
"1400000US13121008202","Census Tract 82.02, Fulton County, Georgia","3202","17710",
"1400000US13121008301","Census Tract 83.01, Fulton County, Georgia","4492","21988",
"1400000US13121008302","Census Tract 83.02, Fulton County, Georgia","5611","24906",
"1400000US13121008400","Census Tract 84, Fulton County, Georgia","4857","16627",
"1400000US13121008500","Census Tract 85, Fulton County, Georgia","3435","24255",
"1400000US13121008601","Census Tract 86.01, Fulton County, Georgia","4487","20992",
"1400000US13121008602","Census Tract 86.02, Fulton County, Georgia","5505","18354",
"1400000US13121008700","Census Tract 87, Fulton County, Georgia","2115","15893",
"1400000US13121008800","Census Tract 88, Fulton County, Georgia","17464","78690",
"1400000US13121008902","Census Tract 89.02, Fulton County, Georgia","4027","51250",
"1400000US13121008903","Census Tract 89.03, Fulton County, Georgia","26435","37546",
"1400000US13121008904","Census Tract 89.04, Fulton County, Georgia","6916","63682",
"1400000US13121009000","Census Tract 90, Fulton County, Georgia","19944","125893",
"1400000US13121009101","Census Tract 91.01, Fulton County, Georgia","10603","67351",
"1400000US13121009102","Census Tract 91.02, Fulton County, Georgia","8779","63135",
"1400000US13121009200","Census Tract 92, Fulton County, Georgia","9372","50293",
"1400000US13121009300","Census Tract 93, Fulton County, Georgia","11784","92178",
"1400000US13121009402","Census Tract 94.02, Fulton County, Georgia","6719","52995",
"1400000US13121009403","Census Tract 94.03, Fulton County, Georgia","10846","50127",
"1400000US13121009404","Census Tract 94.04, Fulton County, Georgia","8178","69333",
"1400000US13121009501","Census Tract 95.01, Fulton County, Georgia","22105","119922",
"1400000US13121009502","Census Tract 95.02, Fulton County, Georgia","10279","48750",
"1400000US13121009601","Census Tract 96.01, Fulton County, Georgia","8544","66042",
"1400000US13121009602","Census Tract 96.02, Fulton County, Georgia","15563","95222",
"1400000US13121009603","Census Tract 96.03, Fulton County, Georgia","8282","55291",
"1400000US13121009700","Census Tract 97, Fulton County, Georgia","33272","126364",
"1400000US13121009801","Census Tract 98.01, Fulton County, Georgia","33844","132188",
"1400000US13121009802","Census Tract 98.02, Fulton County, Georgia","59195","181333",
"1400000US13121009900","Census Tract 99, Fulton County, Georgia","16043","115903",
"1400000US13121010001","Census Tract 100.01, Fulton County, Georgia","13692","88438",
"1400000US13121010002","Census Tract 100.02, Fulton County, Georgia","15601","135455",
"1400000US13121010106","Census Tract 101.06, Fulton County, Georgia","21145","73029",
"1400000US13121010107","Census Tract 101.07, Fulton County, Georgia","41193","161546",
"1400000US13121010108","Census Tract 101.08, Fulton County, Georgia","49099","196875",
"1400000US13121010110","Census Tract 101.10, Fulton County, Georgia","8328","69198",
"1400000US13121010113","Census Tract 101.13, Fulton County, Georgia","12798","57406",
"1400000US13121010114","Census Tract 101.14, Fulton County, Georgia","7133","53375",
"1400000US13121010115","Census Tract 101.15, Fulton County, Georgia","17406","147232",
"1400000US13121010117","Census Tract 101.17, Fulton County, Georgia","5554","50554",
"1400000US13121010118","Census Tract 101.18, Fulton County, Georgia","7584","43266",
"1400000US13121010119","Census Tract 101.19, Fulton County, Georgia","6170","41335",
"1400000US13121010120","Census Tract 101.20, Fulton County, Georgia","16990","60775",
"1400000US13121010121","Census Tract 101.21, Fulton County, Georgia","35436","70993",
"1400000US13121010122","Census Tract 101.22, Fulton County, Georgia","8192","65237",
"1400000US13121010123","Census Tract 101.23, Fulton County, Georgia","7037","64792",
"1400000US13121010204","Census Tract 102.04, Fulton County, Georgia","18508","138333",
"1400000US13121010205","Census Tract 102.05, Fulton County, Georgia","17097","94566",
"1400000US13121010206","Census Tract 102.06, Fulton County, Georgia","60289","207500",
"1400000US13121010208","Census Tract 102.08, Fulton County, Georgia","8518","53947",
"1400000US13121010209","Census Tract 102.09, Fulton County, Georgia","5779","48085",
"1400000US13121010210","Census Tract 102.10, Fulton County, Georgia","22278","80274",
"1400000US13121010211","Census Tract 102.11, Fulton County, Georgia","19027","75925",
"1400000US13121010212","Census Tract 102.12, Fulton County, Georgia","9556","50766",
"1400000US13121010301","Census Tract 103.01, Fulton County, Georgia","5313","70086",
"1400000US13121010303","Census Tract 103.03, Fulton County, Georgia","9820","69714",
"1400000US13121010304","Census Tract 103.04, Fulton County, Georgia","8455","84832",
"1400000US13121010400","Census Tract 104, Fulton County, Georgia","10861","47216",
"1400000US13121010507","Census Tract 105.07, Fulton County, Georgia","2602","34341",
"1400000US13121010508","Census Tract 105.08, Fulton County, Georgia","13746","58750",
"1400000US13121010510","Census Tract 105.10, Fulton County, Georgia","3391","43624",
"1400000US13121010511","Census Tract 105.11, Fulton County, Georgia","8157","47644",
"1400000US13121010512","Census Tract 105.12, Fulton County, Georgia","4793","32108",
"1400000US13121010513","Census Tract 105.13, Fulton County, Georgia","5044","49959",
"1400000US13121010514","Census Tract 105.14, Fulton County, Georgia","4018","66310",
"1400000US13121010515","Census Tract 105.15, Fulton County, Georgia","8726","44183",
"1400000US13121010516","Census Tract 105.16, Fulton County, Georgia","7911","51576",
"1400000US13121010601","Census Tract 106.01, Fulton County, Georgia","7405","29940",
"1400000US13121010603","Census Tract 106.03, Fulton County, Georgia","8616","24375",
"1400000US13121010604","Census Tract 106.04, Fulton County, Georgia","7877","31360",
"1400000US13121010800","Census Tract 108, Fulton County, Georgia","4977","34167",
"1400000US13121011000","Census Tract 110, Fulton County, Georgia","4965","30456",
"1400000US13121011100","Census Tract 111, Fulton County, Georgia","12822","46354",
"1400000US13121011201","Census Tract 112.01, Fulton County, Georgia","9909","34146",
"1400000US13121011202","Census Tract 112.02, Fulton County, Georgia","7441","37670",
"1400000US13121011301","Census Tract 113.01, Fulton County, Georgia","9759","58094",
"1400000US13121011303","Census Tract 113.03, Fulton County, Georgia","7606","46646",
"1400000US13121011305","Census Tract 113.05, Fulton County, Georgia","7877","43994",
"1400000US13121011306","Census Tract 113.06, Fulton County, Georgia","9085","31522",
"1400000US13121011405","Census Tract 114.05, Fulton County, Georgia","13662","50195",
"1400000US13121011410","Census Tract 114.10, Fulton County, Georgia","10793","100452",
"1400000US13121011411","Census Tract 114.11, Fulton County, Georgia","16791","69375",
"1400000US13121011412","Census Tract 114.12, Fulton County, Georgia","12203","74942",
"1400000US13121011414","Census Tract 114.14, Fulton County, Georgia","6897","58783",
"1400000US13121011416","Census Tract 114.16, Fulton County, Georgia","11438","94958",
"1400000US13121011417","Census Tract 114.17, Fulton County, Georgia","20050","89063",
"1400000US13121011418","Census Tract 114.18, Fulton County, Georgia","14336","110476",
"1400000US13121011419","Census Tract 114.19, Fulton County, Georgia","12459","81354",
