"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US13051011107","Census Tract 111.07, Chatham County, Georgia","2309","179","21","32","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","9","13","19","71","74","7","12","10","16","49","50","442","142","83","54","140","75","461","128","223","99","572","169","122","61","66","52","24","26",
"1400000US13051011108","Census Tract 111.08, Chatham County, Georgia","2261","163","2","2","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1","2","0","13","0","13","481","145","115","66","104","69","419","137","148","83","619","155","294","104","23","32","55","41",
"1400000US13051011109","Census Tract 111.09, Chatham County, Georgia","5301","322","0","18","0","18","0","18","0","18","18","31","0","18","0","18","0","18","0","18","0","18","0","18","0","18","57","59","46","75","0","18","605","179","71","69","369","162","993","256","287","118","1963","300","552","196","116","72","224","110",
"1400000US13051011200","Census Tract 112, Chatham County, Georgia","1091","160","0","13","0","13","0","13","0","13","0","13","0","13","2","4","3","6","0","13","0","13","23","33","12","16","30","26","0","13","7","11","125","95","28","24","16","13","179","65","51","29","369","140","137","41","77","32","32","19",
"1400000US13051011300","Census Tract 113, Chatham County, Georgia","1165","190","41","48","0","13","0","13","0","13","0","13","42","45","0","13","0","13","13","20","0","13","28","37","31","33","48","34","2","5","7","11","121","66","32","28","49","46","196","93","97","59","301","112","133","68","9","16","15","19",
"1400000US13051011400","Census Tract 114, Chatham County, Georgia","1712","278","22","26","0","13","0","13","0","13","0","13","0","13","6","9","14","16","26","35","0","13","117","76","59","39","41","37","22","23","25","27","467","157","111","109","88","49","293","121","67","53","295","89","47","39","0","13","12","23",
"1400000US13051011500","Census Tract 115, Chatham County, Georgia","1943","167","1","2","0","13","0","13","0","13","0","13","0","13","0","13","0","13","12","17","18","20","0","13","14","21","0","13","32","39","8","12","457","142","50","35","87","44","333","74","163","67","501","115","189","53","49","31","29","37",
"1400000US13051011600","Census Tract 116, Chatham County, Georgia","1443","215","4","6","0","13","0","13","0","13","0","13","31","48","0","13","7","11","57","43","9","14","55","62","71","61","156","116","128","77","18","23","376","102","73","49","94","40","170","74","87","48","66","38","22","29","19","20","0","13",
"1400000US13051980000","Census Tract 9800, Chatham County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13051990000","Census Tract 9900, Chatham County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13053020100","Census Tract 201, Chattahoochee County, Georgia","1717","195","19","26","0","13","0","13","0","13","0","13","7","11","0","13","0","13","2","5","0","13","8","8","27","30","33","32","121","77","32","30","590","210","163","62","166","84","194","84","142","62","145","61","30","42","13","15","25","40",
"1400000US13053020201","Census Tract 202.01, Chattahoochee County, Georgia","1301","237","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","11","9","17","0","13","7","11","0","13","181","91","27","28","113","92","246","100","48","30","584","152","76","55","0","13","4","7",
"1400000US13053020203","Census Tract 202.03, Chattahoochee County, Georgia","812","188","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","13","0","13","0","13","6","12","13","23","0","13","0","13","104","60","12","14","64","31","195","91","127","62","160","58","75","55","48","62","0","13",
"1400000US13053020205","Census Tract 202.05, Chattahoochee County, Georgia","1252","217","13","18","0","13","0","13","0","13","0","13","0","13","0","13","11","18","0","13","22","29","0","13","0","13","0","13","0","13","25","28","186","71","106","65","168","110","214","115","79","41","262","107","114","51","52","45","0","13",
"1400000US13053020206","Census Tract 202.06, Chattahoochee County, Georgia","213","118","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2","4","0","13","0","13","0","13","13","16","2","5","27","47","91","85","0","13","77","95","1","5","0","13","0","13",
"1400000US13055010100","Census Tract 101, Chattooga County, Georgia","1610","138","52","31","0","13","0","13","0","13","0","13","0","13","0","13","6","9","12","12","32","40","35","30","72","42","68","41","72","52","26","19","444","92","111","47","130","60","143","45","176","44","125","54","60","29","40","29","6","9",
"1400000US13055010200","Census Tract 102, Chattooga County, Georgia","3974","303","43","33","0","18","0","18","0","18","6","11","0","18","40","45","47","62","151","97","99","66","212","105","329","132","192","99","248","115","95","64","1275","254","222","77","203","84","379","123","140","75","197","79","70","45","26","22","0","18",
"1400000US13055010300","Census Tract 103, Chattooga County, Georgia","2014","242","26","25","0","13","0","13","0","13","0","13","0","13","0","13","21","32","0","13","10","14","73","42","169","65","153","75","127","72","2","3","487","102","179","58","130","55","300","135","151","55","103","53","65","49","18","17","0","13",
"1400000US13055010400","Census Tract 104, Chattooga County, Georgia","3388","289","69","53","0","18","0","18","0","18","0","18","0","18","84","89","16","25","36","41","35","39","202","112","175","92","308","142","52","50","42","41","1108","227","307","120","220","106","185","86","190","103","287","157","57","49","0","18","15","25",
"1400000US13055010500","Census Tract 105, Chattooga County, Georgia","4992","362","81","67","0","18","0","18","0","18","0","18","18","19","12","19","28","30","90","76","128","78","258","114","230","94","572","205","291","99","164","75","1149","176","728","176","147","72","620","164","281","105","134","68","50","43","11","16","0","18",
"1400000US13055010600","Census Tract 106, Chattooga County, Georgia","1677","166","10","13","0","13","0","13","0","13","0","13","27","35","48","43","28","27","17","21","0","13","30","20","20","17","68","43","75","46","3","4","538","106","210","87","78","45","219","78","77","48","174","71","55","34","0","13","0","13",
"1400000US13057090100","Census Tract 901, Cherokee County, Georgia","6014","319","9","14","0","18","0","18","0","18","0","18","6","9","0","18","0","18","42","45","41","43","120","84","80","41","367","170","248","118","37","32","1449","275","496","160","658","187","883","237","349","120","914","177","177","78","102","58","36","38",
"1400000US13057090200","Census Tract 902, Cherokee County, Georgia","5464","442","22","35","0","18","0","18","0","18","0","18","0","18","0","18","8","14","0","18","28","35","79","57","49","44","177","92","168","104","37","54","1398","359","410","239","316","127","1025","317","427","132","802","206","333","211","137","77","48","42",
"1400000US13057090300","Census Tract 903, Cherokee County, Georgia","8096","376","36","42","0","20","18","30","0","20","0","20","0","20","0","20","0","20","23","37","0","20","31","36","28","39","189","136","81","71","88","76","1640","315","284","150","428","161","1224","332","344","147","2662","431","790","260","73","54","157","90",
"1400000US13057090400","Census Tract 904, Cherokee County, Georgia","6031","598","385","217","0","18","0","18","150","169","0","18","0","18","85","88","29","33","162","104","39","45","59","50","405","213","214","115","247","126","92","68","1402","284","319","159","378","162","805","204","275","126","757","210","107","57","43","51","78","70",
"1400000US13057090501","Census Tract 905.01, Cherokee County, Georgia","4465","300","139","92","0","18","0","18","0","18","0","18","19","28","0","18","0","18","38","58","18","27","158","157","124","79","106","76","88","69","64","73","949","227","318","98","348","147","760","231","244","115","749","205","241","126","102","77","0","18",
"1400000US13057090502","Census Tract 905.02, Cherokee County, Georgia","8051","548","14","18","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","49","59","14","24","52","59","99","85","74","70","144","192","1453","408","292","146","601","242","1473","478","867","315","1896","375","711","250","191","122","121","121",
"1400000US13057090601","Census Tract 906.01, Cherokee County, Georgia","4419","417","170","134","0","18","1","3","0","18","84","78","70","72","0","18","77","96","88","93","55","70","194","163","136","91","102","90","226","155","139","126","1127","243","133","55","284","115","538","177","204","100","584","205","160","92","17","23","30","37",
"1400000US13057090602","Census Tract 906.02, Cherokee County, Georgia","5440","424","72","52","0","18","0","18","0","18","94","107","82","119","0","18","0","18","188","148","134","108","136","96","104","78","144","81","80","80","76","51","1147","227","300","133","260","102","918","227","381","131","973","256","206","93","125","94","20","32",
"1400000US13057090701","Census Tract 907.01, Cherokee County, Georgia","11980","819","223","285","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","13","64","5","23","54","87","47","59","391","377","24","30","2250","477","237","168","776","292","2432","616","833","327","2952","535","1279","369","422","219","42","64",
"1400000US13057090702","Census Tract 907.02, Cherokee County, Georgia","5074","440","0","18","0","18","0","18","0","18","0","18","16","25","0","18","62","50","141","79","42","66","43","61","71","67","69","57","183","135","60","52","1409","315","520","251","306","114","891","281","252","124","734","212","232","115","17","26","26","31",
"1400000US13057090802","Census Tract 908.02, Cherokee County, Georgia","4309","363","0","18","0","18","0","18","0","18","0","18","24","41","0","18","0","18","23","40","0","18","35","42","36","56","44","74","15","25","101","88","861","250","51","50","254","98","676","213","254","122","1313","266","437","148","126","72","59","83",
"1400000US13057090803","Census Tract 908.03, Cherokee County, Georgia","6575","481","31","33","0","20","0","20","0","20","0","20","0","20","0","20","0","20","32","37","15","23","86","80","92","89","29","34","51","47","12","22","683","164","227","178","325","140","946","213","540","170","2263","383","907","202","229","182","107","84",
"1400000US13057090804","Census Tract 908.04, Cherokee County, Georgia","6549","455","19","25","0","18","0","18","0","18","0","18","0","18","0","18","2","6","168","159","0","18","0","18","25","41","140","116","148","113","85","96","1260","295","269","139","212","100","1188","403","548","255","1564","357","653","206","157","80","111","109",
"1400000US13057090901","Census Tract 909.01, Cherokee County, Georgia","5167","371","34","32","0","18","0","18","0","18","24","37","0","18","0","18","0","18","0","18","22","33","6","12","14","22","127","84","117","77","0","18","888","242","140","81","211","99","1194","333","329","132","1491","234","485","151","85","56","0","18",
"1400000US13057090902","Census Tract 909.02, Cherokee County, Georgia","9164","554","58","90","0","20","0","20","0","20","0","20","0","20","0","20","0","20","107","132","0","20","37","51","92","91","194","166","22","37","259","124","1364","316","335","226","559","214","859","263","445","165","3475","466","1202","447","117","113","39","51",
"1400000US13057090904","Census Tract 909.04, Cherokee County, Georgia","5312","401","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","42","55","0","18","32","47","82","69","119","118","121","93","154","135","1198","362","234","123","553","229","937","249","293","98","1037","185","310","125","120","91","80","86",
"1400000US13057090905","Census Tract 909.05, Cherokee County, Georgia","2621","265","33","40","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","33","54","21","23","36","40","33","36","7","11","26","40","580","174","104","57","88","52","343","123","298","107","726","177","197","84","68","60","28","25",
"1400000US13057091001","Census Tract 910.01, Cherokee County, Georgia","2547","326","7","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","42","63","33","52","30","31","9","15","103","93","62","54","20","28","783","278","120","64","143","92","449","120","258","107","347","125","104","58","0","13","37","43",
"1400000US13057091003","Census Tract 910.03, Cherokee County, Georgia","4721","387","0","18","0","18","0","18","43","72","0","18","0","18","0","18","0","18","39","66","24","35","46","49","129","99","98","53","177","108","66","68","910","209","265","133","510","167","1330","307","209","94","706","202","145","81","24","30","0","18",
"1400000US13057091005","Census Tract 910.05, Cherokee County, Georgia","5266","438","99","85","0","18","0","18","0","18","53","87","0","18","0","18","0","18","107","107","0","18","0","18","127","118","185","150","37","43","109","86","1045","320","193","155","398","180","925","369","355","156","1261","298","291","141","72","77","9","17",
"1400000US13057091006","Census Tract 910.06, Cherokee County, Georgia","3090","160","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","7","8","12","15","18","39","39","31","27","562","156","67","48","192","79","523","149","209","91","1024","174","323","105","73","59","20","22",
"1400000US13057091007","Census Tract 910.07, Cherokee County, Georgia","4041","364","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","50","78","0","18","0","18","0","18","63","93","0","18","0","18","656","171","59","59","124","79","521","199","378","168","1695","298","462","177","16","26","17","28",
"1400000US13057091008","Census Tract 910.08, Cherokee County, Georgia","5118","373","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","468","160","151","140","193","126","1061","271","401","188","2185","310","436","169","149","84","74","50",
"1400000US13057091101","Census Tract 911.01, Cherokee County, Georgia","3669","268","45","43","0","18","0","18","0","18","0","18","0","18","0","18","0","18","44","52","12","19","0","18","28","34","95","109","32","36","63","64","811","227","127","79","280","139","720","216","263","117","883","228","201","100","21","24","44","39",
"1400000US13057091102","Census Tract 911.02, Cherokee County, Georgia","5790","399","52","58","0","18","16","23","0","18","0","18","0","18","72","74","0","18","203","123","118","121","60","66","207","197","113","90","13","22","280","147","1322","292","298","165","544","169","1033","208","315","143","748","272","231","96","59","72","106","128",
"1400000US13057091103","Census Tract 911.03, Cherokee County, Georgia","5991","578","44","45","0","18","0","18","0","18","0","18","0","18","0","18","159","135","26","37","0","18","14","23","160","141","287","171","82","64","40","39","1143","272","375","150","679","279","1024","268","453","219","1110","309","338","157","50","50","7","12",
"1400000US13059000100","Census Tract 1, Clarke County, Georgia","248","88","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","15","24","0","13","0","13","10","17","0","13","6","11","0","13","5","8","16","17","10","13","47","54","6","10","77","43","18","15","14","16","24","22",
"1400000US13059000401","Census Tract 4.01, Clarke County, Georgia","644","113","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3","5","0","13","0","13","2","4","1","4","0","13","23","21","20","18","35","33","39","38","20","15","191","73","246","95","0","13","64","42",
"1400000US13059000402","Census Tract 4.02, Clarke County, Georgia","273","138","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","6","9","0","18","6","14","26","35","2","7","0","18","21","24","1","4","181","137","25","38","0","18","5","7",
"1400000US13059000600","Census Tract 6, Clarke County, Georgia","895","157","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","31","49","11","15","17","18","2","3","0","13","141","67","10","13","67","73","95","54","32","28","168","61","155","78","52","54","114","43",
"1400000US13059000900","Census Tract 9, Clarke County, Georgia","1904","249","21","16","0","13","0","13","0","13","0","13","28","36","0","13","10","17","7","11","10","15","46","32","88","59","165","125","170","87","33","28","456","135","226","116","182","102","206","80","43","35","77","53","88","50","25","34","23","26",
"1400000US13059001200","Census Tract 12, Clarke County, Georgia","2039","212","0","13","0","13","0","13","0","13","0","13","0","13","0","13","13","21","0","13","0","13","22","22","49","59","22","34","0","13","38","48","178","108","73","52","90","64","355","124","58","51","652","139","269","103","119","57","101","54",
"1400000US13059001700","Census Tract 17, Clarke County, Georgia","1580","157","37","49","0","13","0","13","10","21","0","13","0","13","0","13","34","41","5","7","20","30","10","21","4","8","17","20","30","34","37","35","371","90","19","16","107","78","208","81","87","46","336","97","184","57","25","18","39","27",
"1400000US13059001800","Census Tract 18, Clarke County, Georgia","1576","167","4","9","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3","6","0","13","3","6","10","16","14","16","3","6","23","28","195","68","44","41","41","34","239","87","44","31","531","120","321","90","18","20","83","53",
"1400000US13059001900","Census Tract 19, Clarke County, Georgia","2106","284","0","13","5","10","0","13","0","13","0","13","0","13","0","13","0","13","8","13","33","43","8","12","13","15","28","26","11","16","53","35","354","224","33","27","169","100","235","103","168","90","608","133","239","96","21","20","120","55",
"1400000US13059002000","Census Tract 20, Clarke County, Georgia","1385","209","15","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","33","53","0","13","0","13","26","33","1","3","23","34","0","13","183","115","55","46","40","26","93","52","37","26","443","118","207","81","113","59","116","43",
"1400000US13059002100","Census Tract 21, Clarke County, Georgia","1511","373","24","28","0","13","0","13","0","13","0","13","0","13","0","13","47","71","0","13","0","13","9","15","0","13","33","41","27","40","0","13","105","74","12","19","21","34","112","59","28","26","512","186","283","104","156","66","142","86",
"1400000US13059002200","Census Tract 22, Clarke County, Georgia","1192","184","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","8","0","13","0","13","12","18","45","40","32","30","15","17","185","109","15","19","490","166","202","77","88","48","104","53",
"1400000US13059030100","Census Tract 301, Clarke County, Georgia","2247","379","0","13","0","13","0","13","28","45","0","13","0","13","0","13","0","13","0","13","16","26","29","38","77","78","31","49","62","58","96","66","617","273","110","86","156","105","624","229","115","68","171","98","89","83","26","36","0","13",
"1400000US13059030200","Census Tract 302, Clarke County, Georgia","2631","381","64","40","0","13","0","13","0","13","9","14","0","13","9","15","24","37","0","13","68","50","57","56","99","68","96","76","169","71","72","51","1025","268","148","74","147","111","290","119","85","60","207","77","44","41","0","13","18","20",
"1400000US13059130300","Census Tract 1303, Clarke County, Georgia","3545","329","16","26","0","18","9","14","0","18","0","18","29","43","9","19","0","18","53","40","8","18","143","143","363","177","123","85","222","140","43","52","794","253","203","99","252","129","536","156","123","70","375","133","135","74","69","46","40","39",
"1400000US13059130400","Census Tract 1304, Clarke County, Georgia","3819","304","0","18","0","18","14","25","0","18","0","18","108","41","0","18","72","27","51","20","11","18","16","20","39","36","95","65","18","27","0","18","497","144","187","90","222","108","745","281","286","139","699","175","551","196","82","56","126","81",
"1400000US13059130500","Census Tract 1305, Clarke County, Georgia","1820","247","9","15","0","13","0","13","0","13","0","13","0","13","0","13","4","8","0","13","0","13","40","34","0","13","42","26","35","29","11","14","328","102","111","65","121","76","217","78","265","173","317","98","199","82","60","36","61","36",
"1400000US13059130600","Census Tract 1306, Clarke County, Georgia","3865","555","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","146","203","11","17","7","9","152","179","107","80","57","92","21","37","562","238","116","111","208","167","703","303","204","101","756","233","487","188","161","91","167","91",
"1400000US13059130700","Census Tract 1307, Clarke County, Georgia","3690","408","0","13","0","13","0","13","2","4","0","13","5","12","2","4","20","28","2","4","6","5","18","25","50","60","34","46","80","97","48","56","450","133","181","132","193","110","521","199","370","157","756","197","535","152","182","120","235","103",
"1400000US13059140300","Census Tract 1403, Clarke County, Georgia","3121","392","197","134","0","13","0","13","0","13","10","17","0","13","45","49","0","13","138","100","79","76","0","13","100","77","72","60","130","75","95","69","1173","319","157","96","124","72","431","169","77","52","156","70","137","76","0","13","0","13",
"1400000US13059140400","Census Tract 1404, Clarke County, Georgia","1985","269","181","104","0","13","0","13","0","13","12","20","9","13","61","99","46","44","146","97","82","81","85","62","125","94","68","51","89","79","23","28","464","130","58","45","72","55","148","67","91","70","123","68","84","47","17","20","1","6",
"1400000US13059140500","Census Tract 1405, Clarke County, Georgia","1521","264","48","64","0","13","0","13","0","13","40","52","13","21","0","13","36","32","31","43","0","13","70","50","58","31","154","58","125","60","12","14","343","84","145","84","116","67","217","105","29","20","51","32","25","24","8","14","0","13",
"1400000US13059140600","Census Tract 1406, Clarke County, Georgia","3120","215","60","51","16","23","0","13","28","43","0","13","54","70","0","13","13","19","19","27","10","15","50","43","154","120","65","54","66","47","20","17","747","144","102","43","166","66","385","95","132","86","564","99","355","102","30","21","84","43",
"1400000US13059150300","Census Tract 1503, Clarke County, Georgia","1918","152","28","31","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","20","32","20","23","15","19","37","46","372","114","81","77","87","60","192","84","53","47","498","109","188","79","105","66","222","79",
"1400000US13059150400","Census Tract 1504, Clarke County, Georgia","1119","250","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","6","8","71","81","5","7","0","18","0","18","35","37","14","17","29","48","285","133","57","53","326","113","144","71","34","42","113","89",
"1400000US13059150500","Census Tract 1505, Clarke County, Georgia","2007","245","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","13","19","23","37","61","78","0","13","355","127","106","75","35","40","138","79","82","53","696","169","265","124","107","81","126","55",
"1400000US13059150600","Census Tract 1506, Clarke County, Georgia","1798","269","0","13","0","13","0","13","54","78","0","13","0","13","20","32","0","13","17","25","10","16","19","33","37","43","45","39","38","46","54","80","289","123","57","54","114","67","199","98","67","39","404","141","206","73","20","22","148","90",
"1400000US13059150700","Census Tract 1507, Clarke County, Georgia","3598","528","0","18","0","18","0","18","16","28","0","18","19","31","0","18","0","18","0","18","0","18","26","30","45","53","109","78","128","144","38","49","661","332","102","83","73","43","491","154","181","96","748","222","661","207","71","46","229","94",
"1400000US13059150800","Census Tract 1508, Clarke County, Georgia","3954","317","60","74","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","14","25","76","73","38","52","18","22","31","37","444","168","118","81","178","109","590","199","386","191","790","213","652","186","170","102","389","120",
"1400000US13059150900","Census Tract 1509, Clarke County, Georgia","2622","244","52","59","0","13","0","13","0","13","0","13","0","13","0","13","8","14","0","13","0","13","0","13","72","61","34","36","0","13","56","77","286","118","32","28","59","40","299","117","214","99","611","143","422","98","81","45","396","95",
"1400000US13061960300","Census Tract 9603, Clay County, Georgia","1968","162","32","25","0","13","0","13","0","13","4","5","2","3","4","6","12","18","5","6","22","22","52","39","31","22","56","33","118","56","56","39","817","153","90","39","86","32","320","87","125","54","54","30","72","44","10","15","0","13",
"1400000US13063040202","Census Tract 402.02, Clayton County, Georgia","1386","162","69","54","0","13","0","13","0","13","0","13","0","13","0","13","0","13","18","29","0","13","19","30","50","43","12","16","14","23","32","31","615","160","82","57","107","57","195","68","55","43","77","40","37","36","0","13","4","7",
"1400000US13063040203","Census Tract 402.03, Clayton County, Georgia","1915","312","11","17","0","13","0","13","11","17","0","13","0","13","0","13","0","13","0","13","0","13","24","28","16","25","58","57","79","74","55","63","569","164","44","69","140","97","479","146","150","87","196","90","77","62","6","10","0","13",
"1400000US13063040204","Census Tract 402.04, Clayton County, Georgia","2288","385","0","13","7","12","0","13","0","13","0","13","0","13","13","20","0","13","0","13","28","45","14","22","0","13","87","93","123","117","48","46","479","183","151","103","93","65","544","182","292","145","273","108","105","61","13","22","18","27",
"1400000US13063040302","Census Tract 403.02, Clayton County, Georgia","2816","330","69","54","0","13","0","13","0","13","0","13","0","13","18","31","0","13","75","96","64","62","15","24","91","84","167","73","68","46","87","57","887","184","131","57","398","208","284","108","223","95","167","88","62","59","10","14","0","13",
"1400000US13063040303","Census Tract 403.03, Clayton County, Georgia","4219","491","32","53","0","18","0","18","100","142","0","18","21","36","0","18","0","18","313","206","63","65","122","90","134","120","234","156","170","118","39","47","1376","340","289","150","174","120","576","185","245","167","264","133","44","56","23","28","0","18",
"1400000US13063040306","Census Tract 403.06, Clayton County, Georgia","2010","347","140","87","0","13","0","13","0","13","0","13","0","13","26","39","21","31","224","179","0","13","44","37","63","57","162","89","184","132","54","49","314","156","159","120","58","65","312","131","92","80","85","76","56","59","0","13","16","28",
"1400000US13063040307","Census Tract 403.07, Clayton County, Georgia","2758","336","47","46","0","13","0","13","0","13","33","35","26","27","17","28","49","62","100","100","83","43","196","94","63","49","103","68","127","70","99","61","592","172","140","75","145","80","280","96","238","131","334","140","76","61","0","13","10","18",
"1400000US13063040308","Census Tract 403.08, Clayton County, Georgia","3249","392","69","54","0","18","22","33","20","33","0","18","4","9","10","16","57","70","126","105","84","84","124","95","195","84","82","42","179","102","100","73","948","189","345","112","216","111","338","123","65","54","208","88","47","37","10","15","0","18",
"1400000US13063040407","Census Tract 404.07, Clayton County, Georgia","2504","357","56","46","0","13","0","13","0","13","0","13","0","13","0","13","39","31","60","49","61","39","46","44","116","64","111","69","195","128","4","6","867","283","98","66","106","49","416","130","58","42","191","88","80","42","0","13","0","13",
"1400000US13063040408","Census Tract 404.08, Clayton County, Georgia","4964","467","83","101","0","18","0","18","0","18","25","39","65","87","0","18","76","77","76","66","51","53","170","92","93","61","97","72","294","140","136","91","1021","313","443","192","300","131","835","271","294","131","711","217","136","92","58","46","0","18",
"1400000US13063040409","Census Tract 404.09, Clayton County, Georgia","3542","274","69","45","0","18","0","18","53","75","9","15","5","9","0","18","62","46","68","61","33","26","63","60","104","62","95","64","15","20","104","56","1185","224","194","120","187","88","723","136","229","112","213","87","108","69","19","22","4","7",
"1400000US13063040410","Census Tract 404.10, Clayton County, Georgia","3579","394","65","59","0","18","0","18","0","18","0","18","13","21","56","62","20","33","76","70","99","92","30","42","230","167","131","122","78","81","114","75","1191","259","131","73","242","104","475","201","168","114","316","157","100","90","44","67","0","18",
"1400000US13063040411","Census Tract 404.11, Clayton County, Georgia","8066","578","47","75","0","20","0","20","0","20","0","20","21","36","0","20","0","20","2","4","0","20","1","4","200","119","198","143","66","57","171","104","1743","391","470","214","355","160","2060","473","521","218","1469","403","697","273","0","20","45","39",
"1400000US13063040412","Census Tract 404.12, Clayton County, Georgia","5401","559","162","97","0","18","0","18","0","18","0","18","0","18","54","42","86","125","203","136","0","18","125","115","38","40","108","86","334","206","248","162","1383","304","71","64","288","131","1043","245","415","207","633","273","165","115","14","24","31","35",
"1400000US13063040413","Census Tract 404.13, Clayton County, Georgia","4637","370","0","18","0","18","0","18","0","18","0","18","0","18","9","16","43","65","101","93","18","26","0","18","286","174","212","153","29","32","172","102","1271","305","250","122","118","62","731","190","331","149","691","180","251","110","73","75","51","75",
"1400000US13063040414","Census Tract 404.14, Clayton County, Georgia","1120","224","26","35","0","13","0","13","0","13","0","13","7","14","0","13","68","81","43","44","9","14","4","6","43","39","22","25","36","40","100","67","313","129","68","55","28","30","160","70","110","69","55","42","26","25","2","8","0","13",
"1400000US13063040415","Census Tract 404.15, Clayton County, Georgia","3480","667","314","191","0","18","0","18","0","18","0","18","38","65","0","18","0","18","134","118","0","18","111","105","155","140","32","44","235","159","43","54","999","345","107","84","293","160","591","209","72","57","179","125","38","48","0","18","139","169",
"1400000US13063040416","Census Tract 404.16, Clayton County, Georgia","2201","306","81","73","0","13","0","13","0","13","0","13","0","13","0","13","14","21","79","45","43","48","49","42","142","108","101","104","55","35","53","49","651","156","188","129","65","50","436","144","143","78","96","70","0","13","0","13","5","9",
"1400000US13063040417","Census Tract 404.17, Clayton County, Georgia","2302","328","8","16","0","13","0","13","0","13","0","13","82","91","9","14","21","32","103","97","0","13","38","39","0","13","128","92","66","67","73","55","605","180","97","79","65","51","466","176","222","114","159","77","115","97","0","13","45","47",
"1400000US13063040509","Census Tract 405.09, Clayton County, Georgia","3082","324","29","34","0","13","0","13","0","13","0","13","0","13","0","13","4","6","4","7","0","13","0","13","52","52","0","13","123","136","32","20","908","238","65","57","209","84","715","178","275","112","457","154","186","81","5","9","18","18",
"1400000US13063040510","Census Tract 405.10, Clayton County, Georgia","1876","339","41","51","0","13","0","13","0","13","0","13","42","45","0","13","0","13","34","36","0","13","34","32","49","65","62","36","80","55","8","13","512","167","25","25","148","78","370","164","115","72","196","100","59","50","91","59","10","15",
"1400000US13063040512","Census Tract 405.12, Clayton County, Georgia","2920","300","58","54","0","13","0","13","0","13","0","13","0","13","0","13","0","13","19","28","12","17","48","40","20","29","70","60","112","71","44","49","824","180","160","138","254","93","493","136","231","96","370","125","147","69","33","30","25","28",
"1400000US13063040513","Census Tract 405.13, Clayton County, Georgia","3525","535","26","27","0","18","0","18","0","18","0","18","0","18","0","18","0","18","45","50","0","18","23","28","54","51","3","7","68","79","113","66","1126","342","56","52","229","100","758","193","293","142","444","170","234","96","37","38","16","24",
"1400000US13063040514","Census Tract 405.14, Clayton County, Georgia","4336","362","41","49","0","18","0","18","0","18","32","60","38","60","97","135","0","18","178","133","0","18","0","18","54","69","22","30","62","63","47","52","981","262","148","126","260","147","920","325","380","165","613","210","388","158","66","38","9","15",
