"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US13067030902","Census Tract 309.02, Cobb County, Georgia","3994","478","262","260","0","18","0","18","0","18","0","18","138","136","42","71","27","46","196","139","38","63","67","84","199","164","65","61","35","36","80","69","705","239","108","71","106","60","401","157","227","130","757","243","309","134","187","154","45","49",
"1400000US13067030904","Census Tract 309.04, Cobb County, Georgia","3826","422","107","104","0","18","0","18","0","18","17","27","30","42","76","103","2","10","198","168","15","25","0","18","85","98","69","71","73","74","107","93","778","223","211","110","287","178","690","192","264","127","518","200","226","129","59","61","14","22",
"1400000US13067030905","Census Tract 309.05, Cobb County, Georgia","5138","517","43","31","0","18","0","18","0","18","0","18","0","18","42","39","46","65","139","92","3","10","148","73","254","91","143","79","208","88","45","45","1245","235","324","128","291","106","863","170","279","108","797","255","210","91","21","24","37","43",
"1400000US13067031001","Census Tract 310.01, Cobb County, Georgia","3160","324","98","82","0","18","0","18","14","26","0","18","59","55","26","40","63","66","414","177","89","67","98","75","299","123","126","80","33","41","41","34","712","179","181","90","234","130","361","179","75","56","170","82","55","74","3","6","9","15",
"1400000US13067031002","Census Tract 310.02, Cobb County, Georgia","5644","500","62","61","0","18","0","18","0","18","38","61","79","78","0","18","107","126","284","199","57","61","116","80","481","193","243","136","353","168","106","67","1455","342","224","122","452","179","590","195","442","195","411","155","107","56","37","43","0","18",
"1400000US13067031004","Census Tract 310.04, Cobb County, Georgia","4410","467","93","82","0","18","0","18","41","63","44","69","190","197","26","43","9","22","253","158","0","18","96","68","173","99","93","65","131","103","118","76","1113","245","120","81","275","172","703","222","331","162","540","177","61","51","0","18","0","18",
"1400000US13067031005","Census Tract 310.05, Cobb County, Georgia","3336","269","79","70","0","18","0","18","0","18","0","18","0","18","0","18","0","18","229","132","12","19","41","35","113","84","119","72","19","23","77","46","893","173","170","74","131","64","580","145","173","95","501","108","163","77","8","11","28","28",
"1400000US13067031101","Census Tract 311.01, Cobb County, Georgia","3082","307","89","64","0","13","0","13","0","13","0","13","23","25","24","41","73","71","124","78","23","36","32","39","183","136","127","84","154","107","150","80","715","190","30","27","36","29","359","102","194","92","509","120","208","81","9","14","20","32",
"1400000US13067031106","Census Tract 311.06, Cobb County, Georgia","5652","492","7","18","0","18","0","18","0","18","53","68","59","72","0","18","45","69","45","44","7","15","59","59","41","54","96","72","105","93","129","111","1385","347","102","86","335","132","1004","323","206","101","1435","348","340","144","94","57","105","95",
"1400000US13067031108","Census Tract 311.08, Cobb County, Georgia","3744","361","20","31","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","21","30","23","35","52","58","128","107","91","143","21","31","593","245","93","80","70","48","894","244","226","133","1186","279","277","110","20","31","29","35",
"1400000US13067031110","Census Tract 311.10, Cobb County, Georgia","2454","300","0","13","0","13","0","13","0","13","0","13","34","55","0","13","0","13","102","120","0","13","76","78","69","65","86","65","0","13","24","28","492","135","63","48","64","41","296","121","123","65","666","174","309","100","12","18","38","52",
"1400000US13067031111","Census Tract 311.11, Cobb County, Georgia","2738","201","6","10","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1","2","33","47","0","13","23","33","342","108","40","31","122","60","410","133","181","79","999","176","325","92","159","82","97","74",
"1400000US13067031112","Census Tract 311.12, Cobb County, Georgia","3849","292","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","36","41","0","18","0","18","14","15","36","42","498","216","33","39","148","74","440","178","133","93","1188","234","819","240","246","143","258","158",
"1400000US13067031113","Census Tract 311.13, Cobb County, Georgia","580","114","13","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","11","0","13","16","26","0","13","15","23","24","26","0","13","76","44","48","32","59","15","99","46","50","41","156","60","18","16","0","13","0","13",
"1400000US13067031114","Census Tract 311.14, Cobb County, Georgia","5111","479","32","36","0","18","0","18","0","18","0","18","0","18","0","18","25","42","92","83","31","47","96","108","191","194","159","116","150","147","40","41","942","282","33","39","199","100","835","254","322","133","1331","283","578","240","11","18","44","53",
"1400000US13067031115","Census Tract 311.15, Cobb County, Georgia","2990","309","28","31","0","13","0","13","0","13","31","48","37","62","33","40","60","72","35","58","52","64","12","20","55","47","57","51","52","40","8","12","514","193","69","53","176","78","321","112","198","92","757","194","349","93","27","24","119","111",
"1400000US13067031116","Census Tract 311.16, Cobb County, Georgia","2539","483","21","25","0","13","0","13","0","13","25","43","0","13","0","13","40","65","175","174","0","13","68","79","0","13","15","23","59","52","31","31","641","219","49","42","200","119","464","325","178","111","392","232","153","152","8","15","20","31",
"1400000US13067031117","Census Tract 311.17, Cobb County, Georgia","3813","237","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","24","41","26","41","0","18","1","2","1","2","59","59","12","22","653","177","69","52","121","67","528","131","265","101","1366","254","397","114","183","97","108","100",
"1400000US13067031118","Census Tract 311.18, Cobb County, Georgia","3882","340","20","33","0","18","0","18","0","18","0","18","0","18","0","18","0","18","47","76","0","18","9","11","64","79","65","67","12","19","108","106","534","153","126","103","55","49","564","213","203","121","1254","273","584","199","170","162","67","74",
"1400000US13067031205","Census Tract 312.05, Cobb County, Georgia","4291","502","23","26","0","18","0","18","0","18","0","18","0","18","0","18","0","18","50","87","0","18","0","18","0","18","0","18","14","22","11","18","423","167","12","19","67","71","610","258","189","147","1826","375","747","261","263","147","56","59",
"1400000US13067031206","Census Tract 312.06, Cobb County, Georgia","7761","591","73","114","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","19","30","34","55","113","127","64","70","10","17","0","20","541","295","100","85","202","107","1358","475","468","268","2681","463","1667","521","274","181","157","134",
"1400000US13067031207","Census Tract 312.07, Cobb County, Georgia","3018","317","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","35","47","0","13","22","35","375","202","22","38","73","63","327","175","104","63","1175","279","462","174","303","181","120","107",
"1400000US13067031208","Census Tract 312.08, Cobb County, Georgia","4780","338","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","19","34","35","55","22","35","0","18","30","35","0","18","345","144","35","50","120","84","547","168","206","128","2271","409","962","272","95","78","93","66",
"1400000US13067031209","Census Tract 312.09, Cobb County, Georgia","3164","220","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","17","19","5","9","23","26","0","13","237","77","46","40","114","67","490","156","174","83","1192","188","472","111","304","104","90","52",
"1400000US13067031211","Census Tract 312.11, Cobb County, Georgia","2946","403","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","132","209","0","13","0","13","0","13","100","135","0","13","0","13","86","76","72","95","49","45","559","215","211","120","1204","305","416","199","52","45","65","60",
"1400000US13067031212","Census Tract 312.12, Cobb County, Georgia","1913","163","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","7","5","7","0","13","0","13","4","6","224","252","6","9","22","18","171","49","10","11","791","125","313","77","253","68","109","56",
"1400000US13067031306","Census Tract 313.06, Cobb County, Georgia","2900","298","41","38","0","13","0","13","0","13","0","13","15","31","15","32","29","46","58","58","0","13","116","81","41","31","88","67","23","38","45","34","783","197","187","105","101","52","435","182","142","94","626","223","76","52","79","82","0","13",
"1400000US13067031307","Census Tract 313.07, Cobb County, Georgia","3703","301","38","52","0","18","0","18","0","18","54","70","0","18","0","18","0","18","0","18","0","18","54","57","15","25","0","18","45","45","13","20","939","269","212","106","190","99","372","153","225","135","934","233","396","168","128","92","88","64",
"1400000US13067031308","Census Tract 313.08, Cobb County, Georgia","3537","314","14","23","0","18","0","18","0","18","0","18","36","55","44","56","31","50","92","69","39","53","34","43","125","84","62","40","89","57","84","59","1077","210","186","75","182","88","624","205","308","135","350","146","144","88","9","15","7","13",
"1400000US13067031309","Census Tract 313.09, Cobb County, Georgia","5179","485","109","89","0","18","37","59","0","18","0","18","78","73","56","76","56","59","219","123","48","53","105","105","229","132","78","77","70","69","94","65","1403","374","207","107","312","119","676","205","230","122","752","246","391","176","0","18","29","46",
"1400000US13067031310","Census Tract 313.10, Cobb County, Georgia","4030","438","67","75","0","18","0","18","155","213","22","35","34","56","31","49","36","49","182","141","49","75","57","85","103","75","186","139","48","50","50","60","1106","271","182","108","153","107","844","261","213","118","328","132","153","110","16","24","15","25",
"1400000US13067031311","Census Tract 313.11, Cobb County, Georgia","5516","467","189","105","0","18","0","18","0","18","10","16","31","48","37","60","38","59","269","188","0","18","105","168","162","148","86","75","149","111","54","49","1330","334","184","107","285","146","979","238","417","171","810","199","319","109","62","49","0","18",
"1400000US13067031312","Census Tract 313.12, Cobb County, Georgia","6270","509","50","60","0","18","0","18","43","67","73","84","0","18","0","18","0","18","305","209","0","18","21","34","227","155","68","60","69","79","20","31","960","274","81","77","338","127","874","284","228","135","1868","364","785","236","191","125","69","98",
"1400000US13067031313","Census Tract 313.13, Cobb County, Georgia","6915","451","29","34","0","20","0","20","0","20","0","20","70","101","0","20","35","57","39","49","1","3","43","66","109","88","35","53","17","34","25","32","426","190","76","71","274","146","544","215","551","233","2542","418","1555","342","277","144","267","122",
"1400000US13067031404","Census Tract 314.04, Cobb County, Georgia","3956","346","84","80","0","18","0","18","0","18","0","18","0","18","0","18","0","18","18","30","10","16","23","34","26","43","24","28","40","40","78","81","932","209","348","164","483","193","416","174","314","170","762","224","229","110","45","47","124","100",
"1400000US13067031405","Census Tract 314.05, Cobb County, Georgia","5625","476","85","78","0","18","0","18","11","20","0","18","68","76","0","18","99","98","23","32","147","143","71","88","53","57","38","46","117","94","137","136","1014","281","235","126","250","105","1048","277","398","146","1247","270","526","215","12","21","46","48",
"1400000US13067031406","Census Tract 314.06, Cobb County, Georgia","4953","444","0","18","0","18","0","18","0","18","0","18","7","14","0","18","0","18","0","18","49","68","22","24","15","23","61","70","203","129","129","122","1106","267","481","272","368","154","1090","309","305","134","802","209","232","108","68","63","15","24",
"1400000US13067031408","Census Tract 314.08, Cobb County, Georgia","3974","439","34","42","0","18","0","18","0","18","0","18","0","18","19","27","2","4","44","57","39","44","93","74","85","73","62","50","155","97","53","43","1162","378","197","95","179","89","761","287","361","178","434","137","245","154","8","15","41","53",
"1400000US13067031409","Census Tract 314.09, Cobb County, Georgia","3407","331","33","27","0","13","0","13","0","13","0","13","2","7","12","22","0","13","12","21","3","8","13","14","67","49","74","63","113","68","75","43","863","236","249","150","204","112","643","178","328","114","469","114","189","70","21","21","37","37",
"1400000US13067031503","Census Tract 315.03, Cobb County, Georgia","6076","488","40","47","0","20","0","20","0","20","0","20","0","20","0","20","102","93","304","228","1","2","75","82","212","125","121","124","132","115","31","41","1406","345","174","109","298","145","960","256","527","200","1154","299","398","142","104","88","37","41",
"1400000US13067031505","Census Tract 315.05, Cobb County, Georgia","3574","273","11","19","0","18","0","18","0","18","20","22","20","22","0","18","0","18","16","28","0","18","12","19","8","18","23","27","116","89","14","22","744","195","155","127","155","83","575","236","338","143","857","246","436","143","14","22","60","47",
"1400000US13067031506","Census Tract 315.06, Cobb County, Georgia","3169","270","60","52","0","13","0","13","0","13","7","15","6","11","0","13","0","13","22","25","69","59","84","74","115","107","62","69","33","37","105","53","827","206","108","56","208","90","523","137","213","103","418","135","248","120","37","35","24","39",
"1400000US13067031507","Census Tract 315.07, Cobb County, Georgia","2170","199","0","13","0","13","0","13","0","13","0","13","0","13","0","13","25","40","25","34","17","32","9","10","40","45","55","49","52","51","94","55","307","102","63","43","167","87","406","147","296","117","496","159","97","58","21","33","0","13",
"1400000US13067031508","Census Tract 315.08, Cobb County, Georgia","3228","257","48","51","0","18","0","18","0","18","0","18","0","18","0","18","19","22","0","18","22","34","0","18","19","22","10","17","10","15","35","26","643","167","99","60","256","114","675","147","248","87","775","187","281","112","61","42","27","30",
"1400000US13067031509","Census Tract 315.09, Cobb County, Georgia","6694","497","43","48","0","20","0","20","0","20","0","20","0","20","60","93","0","20","10","17","54","75","64","45","199","140","135","86","130","77","82","71","1755","421","177","109","681","297","1187","343","552","151","1073","302","447","200","29","33","16","24",
"1400000US13069010100","Census Tract 101, Coffee County, Georgia","2264","331","5","8","0","13","0","13","0","13","0","13","22","25","18","29","0","13","12","18","13","16","62","39","53","37","147","69","161","97","20","19","768","192","203","90","113","41","177","73","258","97","136","71","66","45","30","30","0","13",
"1400000US13069010200","Census Tract 102, Coffee County, Georgia","1944","264","33","33","0","13","0","13","0","13","0","13","0","13","0","13","16","26","44","57","16","17","30","26","34","24","94","58","32","27","9","14","626","138","135","57","153","75","263","106","214","87","162","86","74","47","9","14","0","13",
"1400000US13069010300","Census Tract 103, Coffee County, Georgia","4612","1360","27","24","0","18","0","18","0","18","40","38","12","18","0","18","67","89","26","26","48","32","84","57","280","152","255","76","458","173","10","19","1103","222","1046","616","80","44","395","178","419","445","185","74","70","62","7","12","0","18",
"1400000US13069010400","Census Tract 104, Coffee County, Georgia","2929","375","10","17","0","13","0","13","0","13","0","13","14","23","0","13","0","13","0","13","66","67","43","68","59","62","133","113","169","100","78","67","873","281","117","111","159","114","331","161","316","170","275","138","155","81","98","89","33","49",
"1400000US13069010500","Census Tract 105, Coffee County, Georgia","2251","285","22","26","0","13","0","13","0","13","0","13","3","5","0","13","31","43","0","13","0","13","88","57","0","13","57","50","93","78","3","6","839","224","157","93","152","88","211","86","129","76","319","118","84","42","41","30","22","20",
"1400000US13069010600","Census Tract 106, Coffee County, Georgia","3581","369","11","18","0","18","0","18","0","18","0","18","0","18","0","18","9","15","48","55","11","12","93","95","172","111","148","161","83","61","79","62","912","205","140","98","251","99","464","163","286","132","613","199","200","112","14","24","47","75",
"1400000US13069010700","Census Tract 107, Coffee County, Georgia","3838","466","55","59","0","18","0","18","0","18","0","18","0","18","52","50","8","14","0","18","46","57","69","84","207","123","59","51","344","171","134","143","1310","338","344","137","193","91","427","160","234","107","210","121","114","97","26","32","6","11",
"1400000US13069010801","Census Tract 108.01, Coffee County, Georgia","3045","337","68","50","0","18","0","18","0","18","0","18","0","18","0","18","54","82","23","29","0","18","65","53","239","149","193","112","122","71","41","41","967","252","145","75","133","84","575","191","134","91","216","123","21","23","49","48","0","18",
"1400000US13069010802","Census Tract 108.02, Coffee County, Georgia","2877","384","73","50","0","13","0","13","0","13","0","13","12","19","0","13","0","13","66","61","31","48","21","34","50","63","286","180","139","107","68","58","809","213","191","106","217","144","342","115","120","71","247","151","186","162","14","23","5","10",
"1400000US13071970100","Census Tract 9701, Colquitt County, Georgia","3749","438","114","97","0","18","39","60","0","18","52","52","25","32","21","20","80","64","67","51","23","20","109","56","168","75","64","37","165","78","21","25","1234","236","352","148","318","106","351","103","193","84","180","83","134","94","39","40","0","18",
"1400000US13071970200","Census Tract 9702, Colquitt County, Georgia","1744","232","22","23","0","13","0","13","0","13","20","29","6","9","2","4","0","13","58","78","10","16","86","72","45","29","75","43","42","37","10","15","499","121","100","43","79","47","224","77","186","74","193","78","64","50","23","27","0","13",
"1400000US13071970300","Census Tract 9703, Colquitt County, Georgia","3227","423","91","79","0","18","0","18","0","18","0","18","6","9","43","39","99","85","109","85","10","17","13","22","133","111","436","165","323","156","103","68","855","221","259","163","128","87","360","174","139","98","77","53","22","29","0","18","21","29",
"1400000US13071970400","Census Tract 9704, Colquitt County, Georgia","2124","359","88","89","0","13","7","14","0","13","24","37","10","16","7","10","0","13","32","32","0","13","59","58","23","26","179","81","122","71","53","52","730","215","170","79","109","61","113","60","203","82","151","78","33","27","11","17","0","13",
"1400000US13071970500","Census Tract 9705, Colquitt County, Georgia","2158","226","51","36","0","13","0","13","0","13","0","13","36","45","0","13","7","11","110","95","64","61","23","22","46","31","91","40","116","72","4","5","741","191","63","35","55","30","185","71","158","83","264","80","120","66","22","21","2","3",
"1400000US13071970600","Census Tract 9706, Colquitt County, Georgia","4224","413","99","109","0","18","0","18","73","81","0","18","41","61","0","18","49","73","230","231","36","42","47","52","246","162","78","50","125","84","53","52","926","209","237","117","350","144","364","188","324","196","447","150","323","117","119","84","57","78",
"1400000US13071970701","Census Tract 9707.01, Colquitt County, Georgia","4367","347","176","126","0","18","0","18","12","19","0","18","27","39","18","29","0","18","62","65","0","18","113","76","98","63","241","130","136","84","108","92","1377","279","313","150","225","110","487","147","368","142","457","133","110","83","27","31","12","21",
"1400000US13071970702","Census Tract 9707.02, Colquitt County, Georgia","1736","256","143","102","0","13","0","13","0","13","21","36","38","33","52","51","0","13","28","30","40","48","37","33","86","46","88","74","91","72","27","32","628","187","128","60","110","72","65","36","39","41","74","41","41","40","0","13","0","13",
"1400000US13071970800","Census Tract 9708, Colquitt County, Georgia","1936","267","46","60","0","13","0","13","0","13","27","45","0","13","17","29","16","24","11","19","9","12","99","58","58","84","47","50","98","62","106","94","608","142","81","57","146","78","218","114","38","26","208","91","80","55","18","21","5","9",
"1400000US13071970900","Census Tract 9709, Colquitt County, Georgia","4211","498","105","99","0","18","0","18","0","18","0","18","66","100","0","18","10","18","52","65","6","17","109","111","93","80","173","105","239","150","79","61","1316","318","214","103","292","129","720","268","223","125","324","130","143","90","47","50","0","18",
"1400000US13073030102","Census Tract 301.02, Columbia County, Georgia","6856","417","114","92","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","12","22","61","74","26","31","870","315","99","86","238","117","740","185","467","135","2262","341","885","213","632","143","450","138",
"1400000US13073030103","Census Tract 301.03, Columbia County, Georgia","2412","218","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","6","9","0","13","22","36","15","24","9","16","61","59","169","62","40","38","189","101","194","74","99","57","848","151","590","180","147","64","23","23",
"1400000US13073030105","Census Tract 301.05, Columbia County, Georgia","3727","442","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","31","54","0","18","18","30","51","47","114","88","869","314","53","57","208","149","789","228","335","177","713","227","396","184","37","36","113","106",
"1400000US13073030106","Census Tract 301.06, Columbia County, Georgia","2478","280","6","10","0","13","0","13","0","13","0","13","20","31","0","13","0","13","1","31","6","12","24","30","60","62","13","17","34","37","15","21","407","126","179","154","134","71","421","152","289","156","502","152","206","72","101","97","60","60",
"1400000US13073030201","Census Tract 302.01, Columbia County, Georgia","4260","433","50","45","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","63","76","89","78","20","28","9","14","113","91","13","22","1074","286","207","121","237","108","858","264","519","242","550","194","336","148","0","18","122","74",
"1400000US13073030202","Census Tract 302.02, Columbia County, Georgia","2479","262","6","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","48","72","45","45","15","13","160","116","35","37","639","162","210","111","115","58","510","127","278","111","225","79","177","103","16","25","0","13",
"1400000US13073030203","Census Tract 302.03, Columbia County, Georgia","4391","398","25","54","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","1","4","28","46","8","15","23","35","0","18","60","70","975","278","107","76","238","105","695","192","616","183","1148","271","322","99","99","78","46","36",
"1400000US13073030302","Census Tract 303.02, Columbia County, Georgia","7213","421","46","56","0","20","0","20","0","20","43","58","0","20","17","28","56","75","31","48","0","20","30","34","62","73","159","158","70","91","191","147","1784","321","347","143","182","87","1073","260","876","239","1590","285","425","170","154","92","77","59",
"1400000US13073030304","Census Tract 303.04, Columbia County, Georgia","4870","361","16","29","0","18","0","18","0","18","0","18","0","18","0","18","0","18","43","65","0","18","24","37","0","18","104","104","47","70","67","70","704","220","131","68","273","160","845","248","438","177","1245","243","672","181","170","107","91","79",
"1400000US13073030306","Census Tract 303.06, Columbia County, Georgia","3507","403","9","15","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","21","34","0","18","28","48","105","108","27","33","75","71","560","184","179","93","308","116","690","253","248","103","797","178","283","112","79","47","98","60",
"1400000US13073030307","Census Tract 303.07, Columbia County, Georgia","4748","449","17","24","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","1","4","35","39","0","18","49","45","115","113","1","2","845","232","139","82","378","131","1030","261","648","201","952","218","350","125","154","125","34","34",
"1400000US13073030308","Census Tract 303.08, Columbia County, Georgia","5701","454","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","61","50","85","79","0","18","82","77","716","211","131","97","105","65","906","438","565","230","1673","280","954","191","299","150","124","74",
"1400000US13073030309","Census Tract 303.09, Columbia County, Georgia","6875","468","61","97","0","20","0","20","0","20","0","20","0","20","0","20","0","20","20","27","0","20","7","12","13","18","0","20","43","53","86","79","1204","291","104","81","576","243","836","223","792","252","1650","309","1081","264","118","81","284","174",
"1400000US13073030401","Census Tract 304.01, Columbia County, Georgia","1682","254","14","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","12","17","24","49","48","18","18","31","41","53","63","23","37","512","167","52","33","89","42","273","112","112","70","267","129","143","66","15","22","6","11",
"1400000US13073030402","Census Tract 304.02, Columbia County, Georgia","6118","493","170","115","0","18","0","18","0","18","0","18","0","18","0","18","40","61","20","34","32","53","24","29","0","18","95","74","189","124","24","28","1407","377","183","82","324","108","1001","276","542","156","1609","338","286","112","124","77","48","43",
"1400000US13073030503","Census Tract 305.03, Columbia County, Georgia","4926","494","101","78","0","18","0","18","0","18","0","18","24","39","0","18","16","24","34","49","69","67","33","31","138","87","173","113","138","110","64","59","1175","262","488","165","355","129","812","279","480","156","512","186","175","103","61","63","78","69",
"1400000US13073030504","Census Tract 305.04, Columbia County, Georgia","2339","241","33","26","0","13","0","13","0","13","0","13","0","13","0","13","0","13","58","56","7","11","43","31","25","21","80","78","88","64","47","30","612","138","187","69","192","65","356","109","194","68","270","86","122","91","11","12","14","14",
"1400000US13073030505","Census Tract 305.05, Columbia County, Georgia","4354","635","35","48","0","18","0","18","0","18","0","18","36","43","0","18","25","37","0","18","0","18","65","84","460","511","46","53","75","93","47","42","1005","303","160","121","198","97","802","274","512","195","664","229","167","78","57","88","0","18",
"1400000US13073030506","Census Tract 305.06, Columbia County, Georgia","6912","765","20","35","0","20","0","20","0","20","0","20","0","20","0","20","0","20","117","121","28","35","20","33","145","129","115","83","81","82","1","3","1226","340","376","238","578","243","1557","451","725","282","1401","353","399","178","99","97","24","37",
"1400000US13073030603","Census Tract 306.03, Columbia County, Georgia","2976","368","5","8","0","18","0","18","54","84","0","18","0","18","0","18","23","26","0","18","42","45","83","64","137","117","30","26","76","52","36","37","736","184","289","99","153","76","526","121","309","132","347","110","84","41","17","19","29","24",
"1400000US13075960100","Census Tract 9601, Cook County, Georgia","1449","140","24","21","0","13","0","13","0","13","0","13","0","13","2","4","2","5","29","21","16","16","23","17","36","25","63","29","48","29","9","12","604","99","100","39","127","38","138","47","114","46","88","37","19","18","4","6","3","5",
"1400000US13075960200","Census Tract 9602, Cook County, Georgia","2581","264","68","43","0","13","0","13","0","13","0","13","26","29","0","13","11","12","54","43","13","13","66","47","75","43","344","137","146","60","50","51","848","150","59","36","109","57","334","112","151","60","133","74","55","39","37","29","2","5",
"1400000US13075960300","Census Tract 9603, Cook County, Georgia","3925","260","67","37","0","18","0","18","0","18","3","5","18","27","3","6","0","18","36","33","28","25","94","73","267","108","239","124","83","64","54","72","1242","225","186","92","154","81","408","133","221","157","515","160","150","89","108","64","49","45",
"1400000US13075960400","Census Tract 9604, Cook County, Georgia","3204","224","89","51","0","13","0","13","0","13","15","18","0","13","4","8","0","13","54","43","42","37","38","31","108","62","252","86","97","45","73","43","1150","208","216","113","137","57","457","127","201","77","162","66","106","54","0","13","3","6",
"1400000US13077170100","Census Tract 1701, Coweta County, Georgia","5040","342","55","66","0","18","0","18","0","18","0","18","0","18","0","18","0","18","56","91","0","18","114","69","212","216","70","57","185","143","69","66","1530","340","446","177","304","139","687","243","382","161","541","173","251","125","106","89","32","37",
"1400000US13077170200","Census Tract 1702, Coweta County, Georgia","4928","345","58","71","0","18","0","18","0","18","0","18","42","67","0","18","0","18","56","74","0","18","30","45","233","190","300","177","267","146","72","68","1351","318","474","221","187","78","597","207","165","93","828","307","144","66","88","75","36","35",
"1400000US13077170303","Census Tract 1703.03, Coweta County, Georgia","3545","183","45","43","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","8","12","1","9","28","31","91","64","22","26","65","57","660","155","154","72","310","106","427","101","290","104","917","182","422","107","51","32","54","32",
"1400000US13077170304","Census Tract 1703.04, Coweta County, Georgia","4348","260","23","28","0","18","0","18","0","18","33","50","0","18","0","18","0","18","0","18","4","8","52","61","49","36","48","51","82","81","32","36","1230","304","127","81","333","161","575","170","478","169","658","193","470","206","115","71","39","38",
"1400000US13077170305","Census Tract 1703.05, Coweta County, Georgia","6294","540","95","66","0","20","0","20","0","20","0","20","16","26","25","43","0","20","181","130","66","70","97","90","110","70","114","54","321","192","0","20","2125","456","279","155","371","154","1230","303","343","154","665","231","247","128","0","20","9","18",
"1400000US13077170306","Census Tract 1703.06, Coweta County, Georgia","5550","465","113","110","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","19","32","28","45","19","32","88","93","1270","295","178","108","448","164","1093","294","498","151","1082","295","549","205","155","106","10","16",
"1400000US13077170402","Census Tract 1704.02, Coweta County, Georgia","6376","450","11","26","0","18","0","18","0","18","0","18","13","28","0","18","0","18","45","56","67","75","39","46","114","87","239","130","30","36","55","56","2005","589","228","137","413","131","570","142","282","119","1408","275","559","214","147","91","151","82",
"1400000US13077170403","Census Tract 1704.03, Coweta County, Georgia","2767","183","22","21","10","15","0","13","0","13","0","13","0","13","0","13","14","22","32","34","0","13","0","13","113","125","8","13","31","27","37","34","555","124","123","67","151","63","437","115","143","73","771","136","186","65","106","93","28","27",
"1400000US13077170404","Census Tract 1704.04, Coweta County, Georgia","3816","340","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","15","25","0","18","25","30","0","18","27","36","26","35","23","27","808","213","90","65","429","213","568","216","221","116","1148","250","321","130","75","57","40","65",
"1400000US13077170405","Census Tract 1704.05, Coweta County, Georgia","4805","386","34","39","0","18","13","22","0","18","0","18","0","18","0","18","44","60","11","17","0","18","50","50","55","60","68","43","45","44","57","55","1234","298","150","79","464","182","605","155","658","163","962","257","329","167","13","21","13","20",
"1400000US13077170406","Census Tract 1704.06, Coweta County, Georgia","2382","119","8","15","0","13","11","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","11","19","30","31","12","15","95","94","409","121","78","61","149","85","323","95","225","93","665","161","169","74","8","13","189","173",
"1400000US13077170501","Census Tract 1705.01, Coweta County, Georgia","4784","392","22","20","0","18","0","18","0","18","0","18","4","4","1","5","0","18","7","12","10","16","115","131","30","31","114","72","38","37","104","55","1143","281","226","103","393","135","845","226","393","139","844","197","446","169","33","33","16","24",
"1400000US13077170502","Census Tract 1705.02, Coweta County, Georgia","4102","329","20","29","0","18","0","18","0","18","0","18","12","19","0","18","0","18","11","20","0","18","101","67","32","26","95","74","155","113","26","25","1114","204","304","132","349","113","628","168","333","146","599","162","223","113","100","76","0","18",
"1400000US13077170503","Census Tract 1705.03, Coweta County, Georgia","3848","274","11","14","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18","53","59","101","61","53","51","85","64","57","57","0","18","717","168","216","120","220","100","876","179","257","87","754","211","352","115","34","28","62","61",
