"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US13113140304","Census Tract 1403.04, Fayette County, Georgia","4098","362","16","29","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","14","24","0","20","53","47","0","20","83","64","808","258","106","84","416","163","640","243","410","174","970","255","468","173","9","14","105","100",
"1400000US13113140305","Census Tract 1403.05, Fayette County, Georgia","3861","405","10","16","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","7","11","0","20","34","44","7","11","29","33","687","226","161","116","337","116","661","358","194","64","970","230","465","130","240","93","59","38",
"1400000US13113140307","Census Tract 1403.07, Fayette County, Georgia","3472","241","0","20","0","20","0","20","12","18","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","20","23","21","32","238","92","10","16","178","86","373","128","308","103","1494","203","636","157","88","52","94","45",
"1400000US13113140308","Census Tract 1403.08, Fayette County, Georgia","1571","226","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","15","15","0","14","0","14","0","14","0","14","6","14","0","14","205","110","0","14","19","31","226","155","81","61","632","208","254","117","78","63","55","51",
"1400000US13113140309","Census Tract 1403.09, Fayette County, Georgia","3942","448","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","59","82","0","20","0","20","0","20","599","257","14","24","156","97","564","207","133","89","1497","284","672","201","216","128","32","36",
"1400000US13113140403","Census Tract 1404.03, Fayette County, Georgia","3761","477","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","31","36","0","20","0","20","5","13","854","252","89","79","156","100","708","246","271","139","1006","278","410","174","169","124","62","59",
"1400000US13113140404","Census Tract 1404.04, Fayette County, Georgia","4704","480","19","24","0","20","0","20","0","20","0","20","0","20","0","20","4","10","21","30","0","20","4","10","15","17","56","64","0","20","60","60","1129","325","102","95","316","161","532","213","542","248","1420","344","238","111","97","76","149","101",
"1400000US13113140405","Census Tract 1404.05, Fayette County, Georgia","2903","246","5","10","10","19","0","14","0","14","0","14","25","37","0","14","7","11","0","14","0","14","0","14","0","14","26","25","19","23","29","32","506","130","42","35","246","104","308","111","316","103","862","188","339","95","130","87","33","40",
"1400000US13113140406","Census Tract 1404.06, Fayette County, Georgia","2628","267","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","16","36","51","5","10","0","14","27","32","31","53","52","55","42","36","646","202","160","102","210","84","256","104","379","147","583","180","138","69","45","43","9","16",
"1400000US13113140408","Census Tract 1404.08, Fayette County, Georgia","2812","598","177","182","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","44","41","135","132","0","14","661","272","68","50","150","118","441","148","330","122","495","143","201","84","23","22","87","102",
"1400000US13113140409","Census Tract 1404.09, Fayette County, Georgia","2426","273","118","94","0","14","0","14","0","14","0","14","10","21","0","14","0","14","0","14","0","14","26","40","12","18","126","134","55","52","38","33","612","144","99","83","110","97","232","131","150","100","554","170","240","107","44","49","0","14",
"1400000US13113140410","Census Tract 1404.10, Fayette County, Georgia","3081","415","0","14","0","14","0","14","0","14","63","81","55","70","0","14","0","14","0","14","0","14","16","27","0","14","0","14","11","18","193","264","659","205","32","37","263","131","428","172","325","242","461","172","531","233","0","14","44","52",
"1400000US13113140501","Census Tract 1405.01, Fayette County, Georgia","4182","320","1","3","0","20","0","20","0","20","0","20","0","20","13","20","3","4","0","20","0","20","24","31","0","20","28","31","31","32","31","35","673","181","94","61","164","88","836","226","255","109","1286","247","525","168","128","82","90","69",
"1400000US13113140502","Census Tract 1405.02, Fayette County, Georgia","2619","310","2","5","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","2","11","12","7","12","41","40","23","24","571","121","149","67","213","69","329","123","392","119","644","191","196","85","33","22","7","8",
"1400000US13115000100","Census Tract 1, Floyd County, Georgia","3501","497","57","47","0","14","0","14","0","14","0","14","14","24","0","14","0","14","17","15","0","14","76","101","107","124","180","106","122","82","33","28","950","281","382","140","280","108","505","200","312","122","243","116","147","70","14","15","62","60",
"1400000US13115000202","Census Tract 2.02, Floyd County, Georgia","2772","377","20","33","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","29","42","0","14","41","35","40","56","33","27","846","241","95","57","219","80","308","116","301","112","454","159","257","85","108","74","21","17",
"1400000US13115000203","Census Tract 2.03, Floyd County, Georgia","1652","243","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","44","67","51","61","0","14","12","22","392","138","81","62","43","38","209","100","107","93","412","154","152","78","102","76","47","50",
"1400000US13115000204","Census Tract 2.04, Floyd County, Georgia","2958","659","86","109","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","20","0","14","87","82","122","125","79","88","111","110","88","70","797","323","275","136","101","85","387","210","154","110","574","358","54","56","0","14","32","39",
"1400000US13115000300","Census Tract 3, Floyd County, Georgia","862","108","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","9","0","14","189","60","53","35","64","48","123","65","101","41","197","57","106","55","13","21","10","18",
"1400000US13115000401","Census Tract 4.01, Floyd County, Georgia","1672","215","36","59","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","43","61","45","52","87","47","23","47","370","171","109","76","177","73","359","179","284","144","90","99","35","50","0","14","14","23",
"1400000US13115000402","Census Tract 4.02, Floyd County, Georgia","1319","389","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","268","131","67","54","85","44","372","344","118","75","152","90","147","91","0","14","110","120",
"1400000US13115000403","Census Tract 4.03, Floyd County, Georgia","2515","354","45","62","0","14","0","14","0","14","0","14","0","14","0","14","0","14","55","68","0","14","0","14","62","61","128","96","0","14","86","89","441","213","233","136","458","226","436","176","174","117","199","123","103","75","79","66","16","27",
"1400000US13115000500","Census Tract 5, Floyd County, Georgia","2543","405","64","109","0","14","0","14","33","48","0","14","10","16","116","130","0","14","194","134","76","60","145","94","0","14","157","136","42","40","38","56","476","218","74","66","141","96","356","207","149","93","211","96","225","132","17","20","19","29",
"1400000US13115000600","Census Tract 6, Floyd County, Georgia","3305","595","0","14","0","14","7","10","0","14","11","19","0","14","10","19","10","19","0","14","28","42","92","60","64","49","213","104","189","95","110","106","835","234","382","145","307","219","390","167","276","165","238","107","107","60","36","39","0","14",
"1400000US13115000700","Census Tract 7, Floyd County, Georgia","3623","489","94","80","0","20","0","20","0","20","0","20","0","20","0","20","0","20","7","12","10","16","84","67","32","28","72","56","69","56","73","51","1083","276","310","159","259","105","437","191","147","79","600","192","267","147","8","13","71","65",
"1400000US13115000800","Census Tract 8, Floyd County, Georgia","3575","447","30","27","0","20","0","20","0","20","0","20","13","24","0","20","0","20","0","20","0","20","16","21","31","52","70","56","136","66","16","19","780","265","109","72","169","86","454","147","223","82","790","241","430","142","250","126","58","39",
"1400000US13115000900","Census Tract 9, Floyd County, Georgia","1603","236","35","46","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","18","9","16","31","31","29","30","5","8","38","34","348","143","42","33","102","64","164","98","53","35","355","102","220","114","123","74","39","39",
"1400000US13115001100","Census Tract 11, Floyd County, Georgia","1983","328","65","56","0","14","0","14","0","14","0","14","29","42","0","14","0","14","19","31","0","14","48","46","12","19","55","51","88","55","43","48","337","110","71","56","70","52","402","178","257","252","281","145","86","70","83","57","37","32",
"1400000US13115001200","Census Tract 12, Floyd County, Georgia","3338","324","88","117","0","20","0","20","0","20","0","20","38","59","0","20","154","137","31","45","0","20","64","97","166","107","126","141","100","96","204","161","818","266","53","51","187","99","294","183","524","187","201","116","210","127","27","25","53","50",
"1400000US13115001301","Census Tract 13.01, Floyd County, Georgia","1395","235","0","14","0","14","0","14","0","14","0","14","15","27","0","14","0","14","40","60","2","6","211","101","0","14","0","14","0","14","37","54","352","207","170","123","0","14","152","96","201","141","206","158","9","14","0","14","0","14",
"1400000US13115001302","Census Tract 13.02, Floyd County, Georgia","2335","475","119","113","0","14","0","14","0","14","0","14","290","257","0","14","0","14","11","24","0","14","104","76","103","95","60","78","143","103","19","30","621","213","158","104","77","53","269","136","144","106","122","101","77","49","9","23","9","24",
"1400000US13115001400","Census Tract 14, Floyd County, Georgia","4473","646","24","38","0","20","0","20","0","20","0","20","0","20","0","20","0","20","193","156","0","20","26","32","85","84","45","43","171","140","13","22","1197","385","205","130","266","214","603","245","506","184","471","165","399","162","201","104","68","65",
"1400000US13115001600","Census Tract 16, Floyd County, Georgia","1681","239","105","63","11","17","0","14","0","14","0","14","28","41","0","14","0","14","56","82","0","14","12","22","84","61","34","37","64","57","14","16","490","128","131","81","131","86","289","132","60","48","148","73","16","17","0","14","8","13",
"1400000US13115001703","Census Tract 17.03, Floyd County, Georgia","2664","444","63","78","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","8","14","30","36","20","36","7","11","936","302","153","96","265","191","683","284","279","137","159","112","44","41","17","32","0","14",
"1400000US13115001704","Census Tract 17.04, Floyd County, Georgia","1660","318","16","26","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","20","0","14","80","105","32","44","51","59","0","14","427","185","290","148","63","46","406","203","157","119","58","48","50","58","17","26","0","14",
"1400000US13115001705","Census Tract 17.05, Floyd County, Georgia","3362","527","6","13","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","17","15","23","143","136","58","77","138","87","55","62","2","6","955","306","198","102","68","50","539","191","126","98","696","294","139","96","194","90","20","33",
"1400000US13115001706","Census Tract 17.06, Floyd County, Georgia","1252","324","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","42","64","18","30","19","30","0","14","19","28","398","264","251","117","135","75","191","74","56","54","93","77","19","30","11","19","0","14",
"1400000US13115001800","Census Tract 18, Floyd County, Georgia","3497","482","72","55","0","20","8","12","0","20","0","20","7","11","0","20","0","20","5","10","21","20","53","59","80","87","265","156","74","76","7","13","915","203","285","132","111","67","626","336","206","93","574","152","148","74","35","31","5","9",
"1400000US13115002000","Census Tract 20, Floyd County, Georgia","3108","325","32","29","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","12","12","14","38","29","41","35","93","56","201","102","32","24","942","177","138","59","124","69","567","218","417","218","310","124","116","53","35","38","3","5",
"1400000US13115002100","Census Tract 21, Floyd County, Georgia","2949","508","114","103","0","14","0","14","0","14","35","56","0","14","47","63","9","17","82","113","82","55","94","68","10","15","123","66","134","57","24","27","828","228","354","223","177","115","423","135","156","86","185","97","44","51","17","20","11","16",
"1400000US13117130101","Census Tract 1301.01, Forsyth County, Georgia","3247","638","23","32","0","20","0","20","0","20","0","20","6","10","0","20","0","20","64","64","30","38","11","18","0","20","23","23","7","11","54","39","639","181","31","27","156","74","697","276","241","108","1014","610","200","106","44","37","7","12",
"1400000US13117130102","Census Tract 1301.02, Forsyth County, Georgia","1641","171","4","7","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","7","19","15","6","9","0","14","308","154","86","52","117","53","290","72","209","61","382","92","156","55","32","21","27","20",
"1400000US13117130103","Census Tract 1301.03, Forsyth County, Georgia","3252","417","46","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","75","118","58","58","75","123","18","23","267","230","21","25","72","65","688","233","125","70","182","91","415","114","248","130","630","193","247","92","59","43","26","27",
"1400000US13117130104","Census Tract 1301.04, Forsyth County, Georgia","2789","275","9","12","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","20","24","27","43","46","535","168","98","56","237","90","492","166","200","73","718","173","281","125","135","72","0","14",
"1400000US13117130105","Census Tract 1301.05, Forsyth County, Georgia","1924","298","21","19","0","14","0","14","0","14","0","14","0","14","0","14","46","39","48","65","4","9","17","18","24","19","50","33","110","56","72","59","258","103","109","52","65","31","258","97","121","55","553","239","101","56","36","33","31","22",
"1400000US13117130201","Census Tract 1302.01, Forsyth County, Georgia","3919","656","57","60","0","20","0","20","0","20","0","20","0","20","0","20","8","15","0","20","9","13","48","50","1","3","41","47","21","24","77","52","1071","475","97","60","250","123","508","144","268","102","841","235","434","218","183","217","5","8",
"1400000US13117130202","Census Tract 1302.02, Forsyth County, Georgia","3505","512","0","20","0","20","0","20","0","20","0","20","0","20","0","20","9","16","0","20","11","17","10","16","37","34","11","17","10","16","25","39","414","103","101","72","414","274","560","167","282","99","1094","192","406","184","51","44","70","53",
"1400000US13117130203","Census Tract 1302.03, Forsyth County, Georgia","3467","375","12","18","0","20","0","20","23","36","0","20","0","20","0","20","0","20","50","78","101","112","14","21","28","26","83","54","46","46","66","60","629","188","94","49","227","115","623","175","313","101","810","155","302","94","34","33","12","20",
"1400000US13117130204","Census Tract 1302.04, Forsyth County, Georgia","4219","577","57","50","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","125","197","2","5","39","48","52","57","49","45","96","111","547","200","117","98","215","103","793","368","300","129","1198","336","524","252","58","64","47","45",
"1400000US13117130205","Census Tract 1302.05, Forsyth County, Georgia","3246","343","104","67","8","13","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","25","29","23","30","52","61","37","44","21","28","472","201","55","46","283","121","440","153","151","79","1174","312","271","109","25","29","105","62",
"1400000US13117130301","Census Tract 1303.01, Forsyth County, Georgia","4937","777","78","60","0","20","0","20","0","20","0","20","0","20","0","20","0","20","13","22","13","16","10","18","37","31","56","48","7","13","210","209","822","267","281","184","173","76","618","178","469","246","1532","560","424","133","129","130","65","64",
"1400000US13117130302","Census Tract 1303.02, Forsyth County, Georgia","5628","533","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","13","21","22","25","0","20","10","16","23","35","33","40","55","77","459","128","10","16","216","101","643","214","433","187","2621","451","797","205","140","80","153","147",
"1400000US13117130303","Census Tract 1303.03, Forsyth County, Georgia","2573","257","23","27","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","46","58","12","19","22","25","34","43","497","159","86","46","128","64","378","109","304","145","669","181","299","104","65","49","10","15",
"1400000US13117130304","Census Tract 1303.04, Forsyth County, Georgia","3849","348","0","20","0","20","0","20","0","20","9","15","0","20","0","20","0","20","0","20","0","20","0","20","6","11","52","80","9","13","7","12","289","104","60","41","206","156","279","122","187","73","2045","309","569","162","72","56","59","38",
"1400000US13117130305","Census Tract 1303.05, Forsyth County, Georgia","3703","455","42","49","0","20","0","20","0","20","0","20","0","20","0","20","10","23","0","20","2","15","14","21","2","9","0","20","17","22","5","9","431","141","39","37","212","121","276","95","278","101","1456","236","773","324","84","52","62","42",
"1400000US13117130306","Census Tract 1303.06, Forsyth County, Georgia","3568","476","9","15","0","14","0","14","0","14","0","14","0","14","14","21","0","14","5","11","12","19","100","106","12","19","0","14","26","29","42","32","354","139","90","76","115","65","541","251","119","67","1341","252","569","212","128","70","91","69",
"1400000US13117130307","Census Tract 1303.07, Forsyth County, Georgia","4222","491","8","14","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","7","11","138","149","25","28","39","50","28","34","420","130","91","72","176","95","216","82","114","61","1878","333","930","258","96","82","56","44",
"1400000US13117130406","Census Tract 1304.06, Forsyth County, Georgia","4664","489","66","80","0","20","0","20","0","20","0","20","140","141","0","20","74","97","57","95","0","20","56","83","33","37","80","85","69","77","47","80","804","226","112","95","151","87","604","223","470","182","1349","364","475","164","44","43","33","41",
"1400000US13117130409","Census Tract 1304.09, Forsyth County, Georgia","2797","386","4","7","0","14","0","14","38","61","29","48","0","14","0","14","4","7","98","75","3","10","22","25","114","99","41","65","58","58","114","122","611","185","109","86","150","112","388","181","252","84","463","123","225","172","42","49","32","39",
"1400000US13117130410","Census Tract 1304.10, Forsyth County, Georgia","5270","509","77","64","0","20","0","20","0","20","0","20","0","20","0","20","35","48","45","43","0","20","16","34","84","105","20","23","78","61","45","41","505","147","161","90","147","81","628","148","342","134","2109","402","925","276","38","32","15","20",
"1400000US13117130411","Census Tract 1304.11, Forsyth County, Georgia","1212","178","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","11","0","14","0","14","12","18","9","18","180","81","5","8","60","45","120","75","108","58","477","114","171","91","38","37","25","28",
"1400000US13117130412","Census Tract 1304.12, Forsyth County, Georgia","2330","340","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","49","56","6","11","0","14","30","29","37","38","51","54","35","47","428","204","87","59","84","47","314","105","240","169","620","171","257","122","57","57","35","42",
"1400000US13117130413","Census Tract 1304.13, Forsyth County, Georgia","1970","296","46","49","12","20","0","14","0","14","0","14","0","14","0","14","5","10","22","28","0","14","74","67","14","23","120","122","7","11","5","11","452","142","57","52","200","115","231","110","160","89","364","141","185","81","0","14","16","20",
"1400000US13117130414","Census Tract 1304.14, Forsyth County, Georgia","3265","589","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","27","0","14","19","21","27","30","0","14","125","191","9","11","202","93","320","354","133","86","472","137","206","70","1208","170","406","130","80","62","41","40",
"1400000US13117130415","Census Tract 1304.15, Forsyth County, Georgia","2272","329","101","97","0","14","0","14","0","14","0","14","14","25","14","24","0","14","14","18","5","11","0","14","27","31","42","37","5","8","31","40","213","112","51","53","138","77","186","88","183","75","748","125","449","242","9","15","42","30",
"1400000US13117130503","Census Tract 1305.03, Forsyth County, Georgia","2564","627","5","8","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","8","0","14","0","14","7","10","10","14","6","9","310","106","115","49","160","65","354","85","268","125","985","587","212","75","50","35","76","59",
"1400000US13117130504","Census Tract 1305.04, Forsyth County, Georgia","2541","306","49","64","0","14","0","14","0","14","0","14","0","14","7","12","41","56","35","47","19","26","51","69","21","29","43","39","15","17","30","28","415","157","73","52","159","75","424","166","186","88","637","135","299","117","37","26","0","14",
"1400000US13117130505","Census Tract 1305.05, Forsyth County, Georgia","1940","198","25","38","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","32","51","0","14","0","14","23","23","391","167","28","25","92","55","254","75","136","73","583","146","283","124","69","41","24","27",
"1400000US13117130506","Census Tract 1305.06, Forsyth County, Georgia","2470","307","19","30","0","14","0","14","0","14","0","14","0","14","0","14","8","13","0","14","0","14","0","14","22","30","0","14","18","21","94","103","428","114","64","54","146","74","391","138","245","104","698","160","280","134","27","28","30","32",
"1400000US13117130507","Census Tract 1305.07, Forsyth County, Georgia","2291","238","55","47","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","12","18","0","14","0","14","20","22","0","14","500","126","56","43","86","49","376","119","247","113","569","143","271","126","61","48","38","39",
"1400000US13117130508","Census Tract 1305.08, Forsyth County, Georgia","3376","388","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","26","33","0","20","304","112","28","31","175","80","370","158","150","72","1616","249","614","185","78","56","15","17",
"1400000US13117130509","Census Tract 1305.09, Forsyth County, Georgia","3107","715","0","14","0","14","0","14","0","14","0","14","0","14","30","44","0","14","23","34","0","14","6","10","55","55","13","20","0","14","0","14","559","271","27","31","192","94","593","278","399","387","822","188","290","114","74","62","24","23",
"1400000US13117130511","Census Tract 1305.11, Forsyth County, Georgia","3303","591","0","20","0","20","0","20","0","20","0","20","41","59","12","19","0","20","0","20","0","20","0","20","0","20","0","20","57","67","0","20","381","237","317","285","5","9","157","76","191","143","1215","254","565","192","212","145","150","127",
"1400000US13117130512","Census Tract 1305.12, Forsyth County, Georgia","1966","253","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","27","95","55","109","150","97","77","148","80","50","44","877","252","529","151","15","18","29","33",
"1400000US13117130601","Census Tract 1306.01, Forsyth County, Georgia","3937","398","165","118","0","20","0","20","0","20","0","20","0","20","0","20","55","62","24","54","66","76","75","56","49","67","20","22","34","29","120","61","373","164","80","48","55","45","435","141","268","125","1368","236","567","130","62","49","121","93",
"1400000US13117130602","Census Tract 1306.02, Forsyth County, Georgia","3584","361","61","51","0","20","0","20","0","20","0","20","18","28","0","20","0","20","182","196","0","20","0","20","194","181","20","25","43","60","102","78","451","149","74","44","104","54","171","76","216","105","1122","234","715","242","48","33","63","70",
"1400000US13117130603","Census Tract 1306.03, Forsyth County, Georgia","5884","685","8","13","0","20","0","20","0","20","0","20","0","20","0","20","0","20","8","13","17","20","0","20","3","6","0","20","16","17","0","20","328","88","67","41","196","121","649","210","284","133","2185","279","1783","510","166","90","174","175",
"1400000US13117130604","Census Tract 1306.04, Forsyth County, Georgia","3457","420","0","20","0","20","0","20","0","20","0","20","0","20","4","7","0","20","13","22","0","20","22","34","10","15","27","42","0","20","24","28","146","91","29","30","67","47","233","121","202","69","1801","341","791","181","29","35","59","35",
"1400000US13117130605","Census Tract 1306.05, Forsyth County, Georgia","3163","361","14","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14","46","68","0","14","16","25","0","14","0","14","7","10","31","30","218","135","31","22","98","57","310","99","120","54","1458","293","649","166","99","83","66","45",
"1400000US13117130606","Census Tract 1306.06, Forsyth County, Georgia","3738","448","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","10","22","0","20","0","20","0","20","30","50","0","20","56","44","280","88","23","21","129","57","355","113","168","63","1812","454","652","150","135","91","88","80",
"1400000US13117130607","Census Tract 1306.07, Forsyth County, Georgia","5434","767","18","26","0","20","0","20","0","20","0","20","0","20","0","20","18","27","0","20","0","20","15","23","0","20","40","38","0","20","99","72","173","91","55","64","151","85","307","120","298","134","2138","363","2008","727","58","45","56","50",
"1400000US13117130608","Census Tract 1306.08, Forsyth County, Georgia","4017","362","48","77","0","20","0","20","0","20","0","20","0","20","0","20","0","20","11","17","0","20","8","13","10","15","8","12","0","20","0","20","358","159","39","58","83","58","221","99","288","100","1603","236","1063","192","228","119","49","34",
"1400000US13117130609","Census Tract 1306.09, Forsyth County, Georgia","4085","570","13","24","0","20","0","20","0","20","0","20","0","20","0","20","14","24","0","20","0","20","137","127","35","45","13","21","0","20","52","46","252","117","48","42","31","36","138","55","502","504","1787","236","926","180","73","60","64","37",
"1400000US13117130610","Census Tract 1306.10, Forsyth County, Georgia","3722","363","38","39","0","20","0","20","0","20","0","20","0","20","0","20","0","20","19","25","0","20","0","20","0","20","0","20","0","20","24","28","223","129","46","52","110","50","401","159","157","78","1651","273","742","158","196","134","115","78",
"1400000US13117130611","Census Tract 1306.11, Forsyth County, Georgia","3562","897","10","17","0","20","0","20","0","20","0","20","0","20","0","20","0","20","8","14","0","20","0","20","0","20","25","29","11","17","12","17","462","310","25","30","106","51","548","402","135","58","1395","280","707","188","58","35","60","42",
"1400000US13117130613","Census Tract 1306.13, Forsyth County, Georgia","4010","540","26","33","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","2","4","0","20","33","32","9","14","91","137","489","261","40","25","155","75","413","186","172","95","1516","289","918","262","118","105","28","26",
"1400000US13117130614","Census Tract 1306.14, Forsyth County, Georgia","2937","477","29","32","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","15","0","14","0","14","0","14","36","32","118","61","20","33","60","55","517","401","250","162","1108","265","600","137","54","48","136","84",
"1400000US13117130615","Census Tract 1306.15, Forsyth County, Georgia","1839","122","9","16","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","61","37","11","18","95","65","108","53","102","48","1044","138","309","71","80","57","20","33",
"1400000US13119890101","Census Tract 8901.01, Franklin County, Georgia","3270","365","53","38","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","14","0","14","5","10","133","123","100","57","112","76","105","76","933","238","249","127","155","62","339","166","506","169","301","108","156","94","102","75","11","17",
"1400000US13119890103","Census Tract 8901.03, Franklin County, Georgia","2051","283","0","14","0","14","0","14","0","14","0","14","0","14","11","18","0","14","0","14","14","15","29","34","68","69","156","84","35","39","0","14","376","124","246","174","132","88","214","91","125","62","364","120","196","98","47","43","38","42",
"1400000US13119890104","Census Tract 8901.04, Franklin County, Georgia","1026","240","27","36","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","29","38","7","12","58","84","4","10","17","12","17","19","307","120","115","69","69","65","102","69","176","102","66","54","15","18","0","14","17","28",
"1400000US13119890201","Census Tract 8902.01, Franklin County, Georgia","2250","394","20","29","0","14","0","14","0","14","0","14","0","14","0","14","189","150","59","57","0","14","0","14","75","69","15","24","199","172","66","61","679","191","130","86","81","68","402","225","143","124","87","64","41","48","41","40","23","28",
"1400000US13119890202","Census Tract 8902.02, Franklin County, Georgia","1996","364","13","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","33","44","0","14","12","17","27","23","0","14","13","16","36","37","586","203","269","120","127","76","519","232","227","111","101","67","29","48","4","5","0","14",
"1400000US13119890300","Census Tract 8903, Franklin County, Georgia","2171","365","27","26","0","14","0","14","0","14","0","14","0","14","0","14","0","14","19","15","9","14","0","14","97","60","196","135","47","40","91","80","550","153","188","125","196","73","294","137","77","70","247","129","104","93","29","26","0","14",
"1400000US13119890401","Census Tract 8904.01, Franklin County, Georgia","1208","293","5","6","0","14","0","14","0","14","0","14","0","14","0","14","24","37","7","10","0","14","55","57","65","50","31","21","32","30","45","56","242","99","89","52","197","103","95","57","156","82","136","84","19","24","6","6","4","8",
"1400000US13119890402","Census Tract 8904.02, Franklin County, Georgia","1812","236","88","76","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","4","7","24","26","108","84","37","31","50","43","70","57","408","112","107","58","67","37","253","83","161","91","237","76","130","78","51","36","17","16",
"1400000US13121000100","Census Tract 1, Fulton County, Georgia","4273","777","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","2","6","8","12","33","38","22","25","183","126","38","38","38","48","351","341","135","101","1990","712","901","218","399","158","173","96",
"1400000US13121000201","Census Tract 2.01, Fulton County, Georgia","1829","217","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","6","13","24","29","0","14","0","14","108","105","25","30","16","26","232","164","71","49","666","167","374","141","283","101","24","28",
"1400000US13121000202","Census Tract 2.02, Fulton County, Georgia","2987","807","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","20","12","19","6","13","42","56","0","14","19","25","115","61","36","40","33","46","33","39","7","12","1051","399","823","356","604","452","193","86",
"1400000US13121000400","Census Tract 4, Fulton County, Georgia","1609","254","5","11","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","7","5","7","0","14","0","14","10","15","57","46","2","4","0","14","69","40","66","39","434","114","671","181","198","100","90","58",
"1400000US13121000501","Census Tract 5.01, Fulton County, Georgia","2970","668","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","305","207","0","14","12","31","201","147","60","75","1502","638","608","273","95","95","187","142",
