"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US13067030337","Census Tract 303.37, Cobb County, Georgia","3139","156","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","14","0","13","0","13","0","13","0","13","116","60","9","14","59","52","273","79","191","70","1437","156","735","133","173","66","137","63",
"1400000US13067030339","Census Tract 303.39, Cobb County, Georgia","4846","440","32","35","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","13","20","741","344","32","36","47","45","465","173","234","103","2134","302","959","243","96","59","93","63",
"1400000US13067030340","Census Tract 303.40, Cobb County, Georgia","2673","143","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","14","8","13","9","14","0","13","157","61","10","15","174","62","317","92","84","46","1374","157","412","107","64","38","55","41",
"1400000US13067030341","Census Tract 303.41, Cobb County, Georgia","2999","212","18","23","0","13","0","13","0","13","0","13","0","13","33","51","0","13","0","13","0","13","0","13","0","13","23","37","0","13","9","14","369","109","69","42","98","50","357","111","220","105","1136","196","490","128","152","62","25","24",
"1400000US13067030342","Census Tract 303.42, Cobb County, Georgia","3228","146","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","10","17","0","13","0","13","0","13","152","63","27","25","204","77","510","140","161","63","1430","159","527","97","130","59","77","46",
"1400000US13067030343","Census Tract 303.43, Cobb County, Georgia","2980","159","19","29","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","13","0","13","0","13","0","13","0","13","7","11","22","19","300","100","15","17","112","59","183","75","136","67","1333","161","640","125","165","76","41","32",
"1400000US13067030344","Census Tract 303.44, Cobb County, Georgia","2760","355","0","13","0","13","0","13","0","13","60","79","0","13","0","13","0","13","0","13","0","13","0","13","0","13","39","43","22","24","0","13","482","203","21","25","38","26","660","163","189","78","979","175","270","93","0","13","0","13",
"1400000US13067030345","Census Tract 303.45, Cobb County, Georgia","3603","359","55","68","0","19","0","19","0","19","0","19","0","19","0","19","0","19","58","81","0","19","95","145","67","64","73","85","65","91","67","48","294","149","54","40","42","42","278","160","212","113","1333","252","760","208","145","89","5","14",
"1400000US13067030405","Census Tract 304.05, Cobb County, Georgia","4404","352","0","19","0","19","0","19","0","19","0","19","26","40","55","63","0","19","173","136","18","31","36","59","65","91","55","53","79","86","83","74","639","236","128","82","241","138","757","241","436","171","1153","292","375","154","48","62","37","43",
"1400000US13067030407","Census Tract 304.07, Cobb County, Georgia","3847","259","16","25","0","19","0","19","0","19","0","19","0","19","0","19","0","19","76","61","10","15","48","49","8","13","54","40","59","50","0","19","621","169","82","57","135","57","595","139","314","106","1219","198","410","119","107","53","93","51",
"1400000US13067030408","Census Tract 304.08, Cobb County, Georgia","2267","200","8","12","0","13","0","13","0","13","0","13","0","13","38","58","0","13","6","13","27","41","0","13","0","13","25","39","26","40","11","18","260","87","40","34","132","62","309","94","98","52","852","141","329","100","71","40","35","37",
"1400000US13067030409","Census Tract 304.09, Cobb County, Georgia","2320","158","0","13","0","13","0","13","0","13","0","13","0","13","12","19","0","13","0","13","0","13","0","13","6","9","53","58","0","13","15","24","230","90","48","55","81","56","160","64","76","47","901","140","479","127","197","79","62","52",
"1400000US13067030410","Census Tract 304.10, Cobb County, Georgia","3281","274","37","45","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","10","0","13","64","86","0","13","15","24","119","111","0","13","381","139","0","13","120","92","591","198","220","106","1184","263","518","160","27","30","0","13",
"1400000US13067030411","Census Tract 304.11, Cobb County, Georgia","1456","254","0","13","0","13","0","13","21","34","0","13","0","13","29","34","0","13","98","65","0","13","33","43","116","122","0","13","60","83","3","9","283","95","26","29","32","36","266","82","109","66","294","113","71","62","15","22","0","13",
"1400000US13067030412","Census Tract 304.12, Cobb County, Georgia","2942","311","38","40","0","19","0","19","0","19","13","22","23","34","15","25","0","19","41","45","30","34","40","31","65","50","24","34","46","37","17","26","568","182","120","71","54","40","565","174","347","130","695","189","111","61","64","66","66","58",
"1400000US13067030413","Census Tract 304.13, Cobb County, Georgia","3589","424","47","67","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","67","78","20","22","11","18","81","91","68","69","859","339","0","19","178","119","587","237","187","109","1138","277","284","130","21","36","41","51",
"1400000US13067030414","Census Tract 304.14, Cobb County, Georgia","2093","217","5","9","0","13","0","13","0","13","0","13","0","13","0","13","0","13","17","24","0","13","11","15","15","18","0","13","37","44","30","27","660","175","59","42","108","70","380","125","235","115","412","112","106","57","0","13","18","29",
"1400000US13067030502","Census Tract 305.02, Cobb County, Georgia","4903","354","86","83","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","55","70","37","38","6","6","85","68","776","193","116","99","331","113","532","164","338","104","1706","296","525","128","299","190","11","18",
"1400000US13067030504","Census Tract 305.04, Cobb County, Georgia","4345","328","167","138","0","19","0","19","0","19","0","19","24","39","5","20","0","19","216","161","0","19","66","89","169","131","71","66","0","19","0","19","570","263","58","48","138","94","511","178","330","143","1601","312","345","140","17","25","57","48",
"1400000US13067030505","Census Tract 305.05, Cobb County, Georgia","4509","433","131","115","0","19","0","19","0","19","0","19","0","19","0","19","0","19","183","162","0","19","80","94","111","94","90","102","25","32","55","61","823","318","99","71","157","89","594","211","635","326","1259","306","192","81","75","60","0","19",
"1400000US13067030506","Census Tract 305.06, Cobb County, Georgia","3466","277","52","49","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","16","30","46","41","75","77","112","114","44","37","18","18","545","148","144","63","181","114","741","246","361","124","616","195","362","129","77","54","76","58",
"1400000US13067030507","Census Tract 305.07, Cobb County, Georgia","3566","214","35","33","0","13","0","13","0","13","0","13","0","13","0","13","0","13","12","19","0","13","0","13","2","5","63","48","14","17","47","37","652","152","171","98","166","68","416","103","322","98","1102","163","448","115","81","56","35","33",
"1400000US13067030601","Census Tract 306.01, Cobb County, Georgia","5579","787","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","81","102","47","79","27","43","764","384","190","193","232","175","1306","470","273","208","1926","497","567","289","114","87","52","60",
"1400000US13067030602","Census Tract 306.02, Cobb County, Georgia","5280","336","17","26","0","19","0","19","13","22","0","19","5","11","6","12","0","19","0","19","5","9","100","96","89","82","107","91","29","30","5","11","724","248","61","46","265","111","756","155","235","122","1674","299","759","199","307","122","123","93",
"1400000US13067030700","Census Tract 307, Cobb County, Georgia","3131","332","101","69","0","13","0","13","16","24","0","13","11","17","0","13","0","13","164","141","0","13","57","59","82","69","0","13","119","64","127","74","600","124","77","56","202","72","505","148","142","66","629","143","200","66","85","64","14","18",
"1400000US13067030800","Census Tract 308, Cobb County, Georgia","2624","278","66","63","0","19","0","19","23","36","13","20","0","19","29","47","16","26","331","191","56","56","55","63","28","32","114","70","58","55","48","46","495","218","65","45","91","51","252","97","122","71","524","165","200","70","9","14","29","27",
"1400000US13067030901","Census Tract 309.01, Cobb County, Georgia","5603","422","30","66","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","1","2","16","28","98","91","16","26","58","65","1080","336","128","82","317","144","970","288","315","146","1700","265","536","207","196","100","142","74",
"1400000US13067030902","Census Tract 309.02, Cobb County, Georgia","4035","471","238","162","0","19","0","19","55","87","38","60","67","83","87","97","78","82","197","135","0","19","170","139","26","45","155","121","24","27","102","97","786","258","38","27","89","116","495","173","198","129","653","198","283","170","184","129","72","71",
"1400000US13067030904","Census Tract 309.04, Cobb County, Georgia","4061","356","245","124","0","19","0","19","0","19","0","19","68","71","59","88","15","26","232","158","0","19","0","19","103","91","81","76","82","84","164","114","734","206","316","154","193","153","768","254","248","119","549","165","160","101","44","43","0","19",
"1400000US13067030905","Census Tract 309.05, Cobb County, Georgia","5543","332","88","66","0","19","0","19","54","78","0","19","0","19","19","32","38","60","76","77","8","15","265","98","242","116","146","102","162","87","77","58","1304","288","398","86","349","108","904","229","366","129","787","163","240","105","20","24","0","19",
"1400000US13067031001","Census Tract 310.01, Cobb County, Georgia","3147","274","176","96","0","19","0","19","17","28","0","19","113","149","23","37","57","65","204","129","55","53","196","98","94","68","159","123","62","61","69","62","691","185","149","86","151","61","470","144","171","101","248","90","34","42","8","12","0","19",
"1400000US13067031002","Census Tract 310.02, Cobb County, Georgia","5270","535","228","170","0","19","0","19","0","19","0","19","3","8","38","54","169","165","465","250","189","157","60","64","269","172","92","64","284","162","76","57","1121","288","112","91","266","121","669","222","534","207","494","216","174","108","12","22","15","23",
"1400000US13067031004","Census Tract 310.04, Cobb County, Georgia","5057","477","115","93","75","117","0","19","0","19","0","19","139","144","0","19","37","50","160","140","50","79","250","141","143","93","38","44","100","85","236","123","1379","315","124","84","241","127","983","261","251","127","651","219","76","53","0","19","9","15",
"1400000US13067031005","Census Tract 310.05, Cobb County, Georgia","3467","304","42","35","0","19","0","19","0","19","0","19","64","54","28","46","0","19","202","99","0","19","37","47","82","72","91","64","51","47","140","87","974","206","191","119","209","81","460","130","243","133","431","113","203","77","19","21","0","19",
"1400000US13067031101","Census Tract 311.01, Cobb County, Georgia","3468","300","77","56","0","19","0","19","0","19","0","19","54","51","13","22","90","118","146","89","0","19","21","24","177","134","67","59","63","75","91","57","701","150","62","43","113","77","504","126","186","77","675","163","275","96","91","59","62","49",
"1400000US13067031106","Census Tract 311.06, Cobb County, Georgia","6229","444","56","66","0","19","0","19","0","19","53","64","59","75","0","19","55","90","167","219","0","19","129","106","45","54","53","49","21","26","124","103","1305","366","109","61","324","120","935","231","358","123","1643","344","512","183","141","83","140","96",
"1400000US13067031108","Census Tract 311.08, Cobb County, Georgia","4278","428","10","25","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","19","29","35","37","16","26","22","31","84","133","26","32","422","169","101","85","231","111","875","278","336","160","1425","285","607","221","53","47","16","25",
"1400000US13067031110","Census Tract 311.10, Cobb County, Georgia","2194","161","0","13","0","13","0","13","0","13","0","13","0","13","0","13","83","83","0","13","0","13","16","20","40","36","18","23","0","13","13","20","328","139","59","41","58","36","347","177","126","80","714","192","361","134","21","17","10","16",
"1400000US13067031111","Census Tract 311.11, Cobb County, Georgia","2696","182","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","14","22","0","13","24","37","390","125","60","37","176","78","409","105","165","79","963","149","358","102","94","42","43","30",
"1400000US13067031112","Census Tract 311.12, Cobb County, Georgia","4219","319","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","15","17","7","12","394","184","62","57","56","53","655","211","181","140","1463","278","1024","250","208","111","154","77",
"1400000US13067031113","Census Tract 311.13, Cobb County, Georgia","780","123","0","13","0","13","0","13","0","13","0","13","0","13","0","13","16","26","34","30","0","13","15","24","0","13","10","14","3","6","0","13","41","33","24","27","32","26","77","47","76","60","315","100","85","52","48","48","4","6",
"1400000US13067031114","Census Tract 311.14, Cobb County, Georgia","5321","464","50","63","0","19","0","19","8","37","6","32","0","19","0","19","0","19","168","121","0","19","17","28","277","220","46","72","83","87","63","57","936","248","123","88","183","114","918","253","275","151","1369","339","698","241","36","59","65","67",
"1400000US13067031115","Census Tract 311.15, Cobb County, Georgia","3320","291","111","89","11","17","0","13","0","13","43","65","0","13","0","13","37","50","10","16","32","51","0","13","57","55","60","58","53","46","32","30","683","210","61","40","241","69","450","148","171","70","796","139","337","117","52","52","83","67",
"1400000US13067031116","Census Tract 311.16, Cobb County, Georgia","2684","410","52","61","0","13","0","13","48","76","0","13","0","13","0","13","50","83","262","213","0","13","138","132","43","52","32","53","77","82","27","33","637","264","62","59","91","73","301","155","336","202","319","191","153","104","22","36","34","42",
"1400000US13067031117","Census Tract 311.17, Cobb County, Georgia","4062","295","29","29","0","19","0","19","0","19","0","19","0","19","0","19","0","19","35","54","0","19","9","14","1","2","99","51","19","23","38","35","754","194","122","68","190","74","532","143","319","107","1161","222","462","122","246","93","46","37",
"1400000US13067031118","Census Tract 311.18, Cobb County, Georgia","3872","392","5","9","0","19","0","19","0","19","0","19","0","19","0","19","0","19","38","60","0","19","18","23","36","58","18","18","4","8","16","22","459","187","181","163","140","87","606","235","135","92","1201","229","796","228","170","133","49","50",
"1400000US13067031205","Census Tract 312.05, Cobb County, Georgia","4632","437","17","26","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","20","36","13","22","13","20","389","153","0","19","92","59","954","277","206","101","1832","351","907","192","145","88","44","66",
"1400000US13067031206","Census Tract 312.06, Cobb County, Georgia","8212","681","113","126","0","21","0","21","0","21","0","21","0","21","0","21","0","21","34","58","24","38","0","21","0","21","0","21","0","21","51","61","960","428","170","114","115","121","1305","457","508","213","3112","514","1433","457","187","138","200","113",
"1400000US13067031207","Census Tract 312.07, Cobb County, Georgia","3812","426","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","16","25","0","13","17","27","459","195","88","95","94","74","627","235","159","93","1297","285","729","254","278","156","48","80",
"1400000US13067031208","Census Tract 312.08, Cobb County, Georgia","4582","368","20","33","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","43","52","17","28","13","21","0","19","257","111","17","29","144","106","363","130","110","66","2336","372","1061","291","146","86","55","49",
"1400000US13067031209","Census Tract 312.09, Cobb County, Georgia","3477","236","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","14","10","15","6","9","0","13","246","90","11","18","39","24","330","104","284","173","1487","188","656","134","301","84","98","45",
"1400000US13067031211","Census Tract 312.11, Cobb County, Georgia","3611","449","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","15","0","13","0","13","275","214","18","30","71","64","458","226","133","90","1717","401","616","225","237","152","79","87",
"1400000US13067031212","Census Tract 312.12, Cobb County, Georgia","1838","88","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","8","0","13","3","4","3","6","0","13","89","38","12","9","54","30","162","49","19","14","826","100","378","78","219","77","68","29",
"1400000US13067031306","Census Tract 313.06, Cobb County, Georgia","2962","409","63","60","0","13","0","13","0","13","0","13","19","30","20","31","0","13","30","43","20","24","44","48","21","25","64","70","151","85","64","58","608","196","159","75","100","55","420","141","311","241","576","183","169","99","104","92","19","21",
"1400000US13067031307","Census Tract 313.07, Cobb County, Georgia","4505","353","13","21","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","23","37","0","19","32","45","0","19","64","56","238","213","1079","330","221","114","173","83","593","219","475","167","1101","283","344","146","94","63","55","51",
"1400000US13067031308","Census Tract 313.08, Cobb County, Georgia","3549","308","66","69","0","19","0","19","0","19","16","26","35","57","24","39","26","41","60","55","57","57","73","68","107","64","69","56","60","37","136","97","1074","221","201","78","152","84","450","172","224","103","480","161","205","109","8","13","26","32",
"1400000US13067031309","Census Tract 313.09, Cobb County, Georgia","4852","446","91","80","0","19","35","57","0","19","0","19","0","19","38","50","40","50","129","112","46","54","169","136","143","87","74","51","13","21","70","77","1332","321","169","105","228","118","904","263","318","153","561","230","492","182","0","19","0","19",
"1400000US13067031310","Census Tract 313.10, Cobb County, Georgia","4551","594","15","30","0","19","0","19","0","19","0","19","14","28","25","41","0","19","412","206","51","92","272","220","96","86","65","78","87","80","85","95","1269","307","143","136","364","176","995","281","141","123","285","150","188","150","30","53","14","24",
"1400000US13067031311","Census Tract 313.11, Cobb County, Georgia","5577","556","117","93","0","19","0","19","0","19","37","40","44","67","28","38","0","19","99","90","14","22","143","207","166","147","1","2","107","87","77","70","1322","381","237","119","287","149","1269","299","385","159","854","277","306","122","61","99","23","37",
"1400000US13067031312","Census Tract 313.12, Cobb County, Georgia","6635","565","95","78","0","21","0","21","0","21","0","21","0","21","0","21","0","21","162","239","70","109","20","32","206","176","101","90","38","43","39","33","1080","343","169","125","353","141","866","311","511","228","1712","407","758","206","178","107","277","171",
"1400000US13067031313","Census Tract 313.13, Cobb County, Georgia","7176","349","17","29","0","21","0","21","0","21","0","21","49","54","0","21","0","21","53","61","0","21","0","21","19","32","50","56","34","38","47","46","810","300","64","61","177","91","571","194","579","176","2559","327","1581","303","350","161","216","113",
"1400000US13067031404","Census Tract 314.04, Cobb County, Georgia","4706","404","39","65","0","19","0","19","0","19","0","19","24","39","0","19","0","19","0","19","19","30","33","52","22","37","33","37","31","39","111","84","1180","381","311","153","409","162","748","271","294","171","831","245","322","216","188","170","111","94",
"1400000US13067031405","Census Tract 314.05, Cobb County, Georgia","5101","390","59","77","0","19","0","19","19","30","0","19","72","82","43","69","64","80","119","154","0","19","59","68","0","19","30","40","47","47","46","47","1237","363","138","81","186","109","1041","247","323","141","905","248","604","238","62","76","47","47",
"1400000US13067031406","Census Tract 314.06, Cobb County, Georgia","5276","427","0","19","0","19","0","19","0","19","0","19","0","19","0","19","6","12","0","19","57","88","16","22","0","19","34","39","281","184","104","58","1322","372","342","160","262","116","1203","382","335","160","1072","258","202","135","20","32","20","33",
"1400000US13067031408","Census Tract 314.08, Cobb County, Georgia","4351","421","0","19","0","19","19","32","0","19","0","19","0","19","24","38","0","19","17","29","0","19","116","85","91","85","35","46","211","136","54","47","1003","270","204","130","185","108","1006","277","401","180","725","222","170","110","26","39","64","81",
"1400000US13067031409","Census Tract 314.09, Cobb County, Georgia","3830","335","46","35","0","19","9","16","0","19","0","19","0","19","0","19","0","19","0","19","0","19","31","28","98","67","93","63","66","59","73","62","1003","195","142","67","125","69","710","184","324","120","741","203","318","123","51","47","0","19",
"1400000US13067031503","Census Tract 315.03, Cobb County, Georgia","6243","414","93","150","0","19","0","19","0","19","0","19","0","19","0","19","0","19","230","230","0","19","31","55","184","170","79","78","59","62","69","65","1503","287","181","156","276","142","914","266","729","241","1385","301","510","261","0","19","0","19",
"1400000US13067031505","Census Tract 315.05, Cobb County, Georgia","4284","322","46","42","0","19","0","19","0","19","0","19","0","19","0","19","0","19","20","31","0","19","17","28","23","29","27","35","25","33","1","3","806","212","262","137","213","99","727","269","418","181","1120","280","413","132","31","33","135","122",
"1400000US13067031506","Census Tract 315.06, Cobb County, Georgia","3492","310","50","42","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","7","10","71","72","0","19","22","22","40","56","136","81","936","225","194","112","225","80","595","184","303","120","551","160","256","140","58","41","48","51",
"1400000US13067031507","Census Tract 315.07, Cobb County, Georgia","2697","260","69","59","0","13","0","13","0","13","0","13","0","13","0","13","34","56","24","39","0","13","10","20","61","80","84","64","0","13","61","44","547","176","96","57","118","63","443","151","360","157","641","170","84","62","65","79","0","13",
"1400000US13067031508","Census Tract 315.08, Cobb County, Georgia","3774","263","60","52","0","19","0","19","0","19","0","19","0","19","0","19","9","14","31","44","0","19","0","19","23","27","47","38","43","52","26","28","665","179","112","62","245","86","712","157","254","92","949","193","459","124","67","40","72","51",
"1400000US13067031509","Census Tract 315.09, Cobb County, Georgia","7673","612","21","33","0","21","0","21","108","160","0","21","0","21","78","121","0","21","51","63","15","23","67","64","196","144","127","89","207","110","151","105","1661","435","431","179","365","175","1319","521","598","242","1542","323","512","179","169","112","55","53",
"1400000US13069010100","Census Tract 101, Coffee County, Georgia","2388","261","30","26","0","13","0","13","0","13","11","13","3","6","0","13","0","13","8","12","0","13","19","21","165","107","81","46","160","84","30","26","832","149","145","73","90","45","271","77","237","93","212","94","67","48","24","28","3","5",
"1400000US13069010200","Census Tract 102, Coffee County, Georgia","2303","287","54","51","0","13","0","13","0","13","77","51","0","13","0","13","20","33","0","13","20","24","95","73","42","34","219","164","11","19","35","38","553","137","162","70","142","86","421","153","177","102","147","70","110","54","18","30","0","13",
"1400000US13069010300","Census Tract 103, Coffee County, Georgia","4738","529","35","30","0","19","0","19","0","19","13","14","4","6","5","9","11","15","67","54","62","28","90","59","226","105","320","118","469","99","74","44","1166","217","933","238","125","54","530","162","371","177","142","104","82","58","0","19","13","17",
"1400000US13069010400","Census Tract 104, Coffee County, Georgia","2934","368","0","19","0","19","0","19","0","19","0","19","7","12","0","19","0","19","46","56","58","89","60","69","132","120","83","75","122","95","91","76","861","262","141","80","193","126","397","167","191","124","240","128","213","139","72","48","27","37",
"1400000US13069010500","Census Tract 105, Coffee County, Georgia","2460","222","51","53","0","13","0","13","0","13","7","15","0","13","39","52","0","13","0","13","0","13","113","69","31","30","55","46","67","59","94","63","761","189","63","49","91","46","427","112","109","68","287","109","195","96","40","38","30","25",
"1400000US13069010600","Census Tract 106, Coffee County, Georgia","3850","391","52","64","0","19","22","40","0","19","0","19","6","7","0","19","0","19","38","57","0","19","95","78","207","136","76","73","89","65","71","72","1125","349","120","78","286","155","555","192","380","180","414","155","234","163","34","35","46","72",
"1400000US13069010700","Census Tract 107, Coffee County, Georgia","3492","337","91","91","0","19","0","19","23","37","0","19","51","70","15","24","0","19","45","70","81","83","148","115","157","126","125","94","116","105","42","50","1292","309","252","151","150","74","480","189","148","88","202","116","49","56","25","35","0","19",
"1400000US13069010801","Census Tract 108.01, Coffee County, Georgia","2879","309","24","25","0","13","6","12","0","13","0","13","0","13","0","13","0","13","16","29","0","13","33","35","153","80","279","143","88","69","9","14","1037","253","245","126","90","59","507","173","114","71","175","127","57","37","46","46","0","13",
"1400000US13069010802","Census Tract 108.02, Coffee County, Georgia","2863","302","73","76","0","13","0","13","0","13","0","13","0","13","0","13","48","48","126","103","0","13","19","30","9","15","193","115","119","96","54","55","885","198","198","93","76","80","257","136","327","143","318","172","29","32","84","75","48","28",
"1400000US13071970100","Census Tract 9701, Colquitt County, Georgia","3920","440","182","103","0","19","31","47","0","19","27","24","0","19","12","15","27","26","107","80","4","7","49","28","291","110","116","68","292","127","70","38","1078","235","442","158","291","117","400","134","229","91","112","54","134","78","26","29","0","19",
"1400000US13071970200","Census Tract 9702, Colquitt County, Georgia","1697","204","18","15","0","13","0","13","0","13","20","33","8","15","0","13","0","13","4","7","9","15","57","50","92","67","80","44","133","102","10","14","541","137","139","68","99","49","157","62","162","66","84","49","37","27","47","42","0","13",
"1400000US13071970300","Census Tract 9703, Colquitt County, Georgia","3399","403","37","38","0","19","0","19","0","19","0","19","11","57","0","19","74","91","135","98","41","56","19","29","218","144","403","166","314","183","59","62","1002","245","260","191","162","113","323","161","143","84","115","92","28","32","0","19","55","70",
"1400000US13071970400","Census Tract 9704, Colquitt County, Georgia","2080","305","102","82","0","13","0","13","0","13","28","44","0","13","0","13","0","13","4","7","16","30","32","37","26","29","55","40","155","92","50","47","695","213","237","93","166","87","225","120","104","63","45","49","131","101","9","16","0","13",
"1400000US13071970500","Census Tract 9705, Colquitt County, Georgia","2394","326","112","91","0","13","0","13","0","13","0","13","0","13","1","4","5","9","25","31","39","48","9","11","58","36","174","82","114","57","54","63","845","224","126","82","75","34","355","96","155","64","168","77","61","25","15","15","3","4",
"1400000US13071970600","Census Tract 9706, Colquitt County, Georgia","3950","353","1","2","0","19","0","19","41","47","0","19","37","62","36","56","18","25","108","148","0","19","61","66","98","108","63","78","180","124","171","122","1128","298","372","226","264","119","254","130","317","183","370","137","262","179","159","112","10","19",
"1400000US13071970701","Census Tract 9707.01, Colquitt County, Georgia","4323","441","70","75","0","19","0","19","10","16","7","14","0","19","26","41","0","19","14","19","15","18","129","92","171","97","106","86","224","133","127","88","1296","262","326","166","166","98","415","170","315","161","641","164","220","86","34","33","11","17",
"1400000US13071970702","Census Tract 9707.02, Colquitt County, Georgia","1738","297","39","39","0","13","0","13","0","13","3","11","36","28","1","3","0","13","40","35","40","53","52","45","133","74","113","83","140","94","20","18","567","191","244","112","54","40","119","56","15","15","77","52","38","32","3","5","4","6",
"1400000US13071970800","Census Tract 9708, Colquitt County, Georgia","1977","255","47","51","0","13","0","13","0","13","21","34","0","13","0","13","4","7","6","10","7","12","19","30","46","56","68","62","71","59","64","50","826","204","18","18","160","71","260","134","46","40","140","74","133","72","32","33","9","15",
"1400000US13071970900","Census Tract 9709, Colquitt County, Georgia","3961","462","6","8","0","19","0","19","0","19","0","19","48","69","0","19","21","26","222","152","42","50","126","106","140","117","60","47","198","147","149","143","1266","320","185","97","196","120","566","240","283","100","233","115","169","90","51","44","0","19",
"1400000US13073030102","Census Tract 301.02, Columbia County, Georgia","7224","477","166","137","0","21","0","21","9","18","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","0","21","47","67","26","27","766","288","215","122","410","199","656","178","462","158","2081","327","1161","244","686","213","539","164",
"1400000US13073030103","Census Tract 301.03, Columbia County, Georgia","2428","284","4","8","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","24","31","0","13","26","42","23","29","43","38","7","12","179","82","21","21","170","71","301","103","119","45","881","206","362","102","206","101","62","34",
"1400000US13073030105","Census Tract 301.05, Columbia County, Georgia","4037","466","29","34","0","19","0","19","0","19","0","19","0","19","0","19","58","76","0","19","0","19","122","124","0","19","0","19","0","19","137","129","743","387","132","82","366","252","626","164","376","214","826","199","395","167","167","115","60","55",
"1400000US13073030106","Census Tract 301.06, Columbia County, Georgia","2539","366","34","44","0","13","0","13","0","13","0","13","15","26","0","13","0","13","3","5","0","13","17","15","0","13","0","13","18","25","7","12","509","223","84","65","132","60","536","173","178","83","607","185","216","79","61","61","122","72",
"1400000US13073030201","Census Tract 302.01, Columbia County, Georgia","4651","532","60","72","0","19","0","19","0","19","0","19","67","108","0","19","0","19","0","19","15","23","0","19","76","77","0","19","165","158","18","23","1238","347","387","214","229","108","671","202","456","151","883","231","222","117","89","78","75","50",
"1400000US13073030202","Census Tract 302.02, Columbia County, Georgia","2404","373","14","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","55","89","20","26","24","23","55","75","54","52","628","182","246","138","178","82","332","125","502","248","153","68","92","58","51","54","0","13",
"1400000US13073030203","Census Tract 302.03, Columbia County, Georgia","4257","543","21","38","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","90","131","0","19","2","3","5","29","58","53","0","19","838","367","99","67","323","129","898","251","441","173","975","210","386","124","51","58","70","53",
"1400000US13073030302","Census Tract 303.02, Columbia County, Georgia","8765","786","123","154","0","21","0","21","0","21","33","48","0","21","0","21","0","21","0","21","0","21","71","82","33","51","73","70","28","45","267","234","2124","524","621","370","290","168","1275","323","1122","340","1823","428","302","150","236","131","344","329",
"1400000US13073030304","Census Tract 303.04, Columbia County, Georgia","6043","633","46","70","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","48","71","39","61","0","19","55","90","73","110","51","79","997","332","143","82","234","114","1173","323","654","324","1518","353","646","210","227","139","139","84",
"1400000US13073030306","Census Tract 303.06, Columbia County, Georgia","3907","566","33","41","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","48","72","81","96","22","26","62","64","963","310","145","87","409","156","555","219","460","141","634","206","363","140","91","56","41","41",
"1400000US13073030307","Census Tract 303.07, Columbia County, Georgia","4426","494","44","43","0","19","0","19","0","19","0","19","0","19","0","19","0","19","0","19","62","124","27","32","0","19","83","69","83","76","17","25","882","287","47","46","314","111","725","207","474","148","1112","243","440","156","70","78","46","43",
